submission,category,idiom,type
"Dopo l'approvazione definitiva della legge, le continue proteste di Laura sembravano solo un abbaiare alla luna, visto che la decisione era già stata presa e non sarebbe stata modificata.",figurato,abbaiare alla luna,Enhanced-prompting
Ti rendi conto che abbaiare alla luna sulle vecchie politiche del consiglio comunale non cambierà nulla ora?,figurato,abbaiare alla luna,Enhanced-prompting
"Maria ha smesso di abbaiare alla luna riguardo alla nuova regolamentazione, accettando che non poteva farci niente.",figurato,abbaiare alla luna,Enhanced-prompting
"Criticando la decisione presa dal governo, Paolo non faceva altro che allunare il suo discorso con un inutile abbaiare.",figurato,abbaiare alla luna,Enhanced-prompting
"Antonio passava le giornate a abbaiare alla luna riguardo al suo lavoro, sognando un cambiamento che sapeva benissimo non sarebbe mai arrivato.",figurato,abbaiare alla luna,Enhanced-prompting
Continuerai a abbaiare alla luna per quel vecchio errore o proverai a superarlo?,figurato,abbaiare alla luna,Enhanced-prompting
Non c'è motivo di abbaiare alla luna per le decisioni passate che non possiamo cambiare.,figurato,abbaiare alla luna,Enhanced-prompting
Ogni suo commento sulla gestione della società sembrava nascere dal desiderio di separare un semplice abbaiare dalla realtà della luna.,figurato,abbaiare alla luna,Enhanced-prompting
"Roberto sapeva che il suo desiderio di diventare un astronauta a cinquanta anni suonava come un abbaiare alla luna, ma non riusciva a rinunciare al suo sogno.",figurato,abbaiare alla luna,Enhanced-prompting
"Pensi davvero di poter cambiare la sua opinione dopo tutti questi anni, o stai solo abbaiando alla luna?",figurato,abbaiare alla luna,Enhanced-prompting
"Non ha senso abbaiare alla luna sperando che il capo ti noti, se non fai mai un passo avanti con idee innovative.",figurato,abbaiare alla luna,Enhanced-prompting
"La sua insistenza sul diventare un campione di scacchi senza mai allenarsi era, a tutti gli effetti, un modo per mascherare l'abbaiare alla chiara luna.",figurato,abbaiare alla luna,Enhanced-prompting
"Invece di affrontare la verità sulla loro situazione finanziaria, Claudio preferiva abbaiare alla luna, facendo finta che tutto andasse bene.",figurato,abbaiare alla luna,Enhanced-prompting
Continuerai a abbaiare alla luna riguardo all'inevitabilità del cambiamento climatico?,figurato,abbaiare alla luna,Enhanced-prompting
È inutile abbaiare alla luna negando l'evidenza dei fatti.,figurato,abbaiare alla luna,Enhanced-prompting
"L'idea di poter tornare indietro nel tempo era solo un fantastico abbaiare, nonostante la luna della realtà splendesse chiara davanti a lui.",figurato,abbaiare alla luna,Enhanced-prompting
"Quelle proteste non serviranno a nulla, sono solo un abbaiare alla luna.",figurato,abbaiare alla luna,Enhanced-prompting
"Continuando a lamentarsi senza agire, Marco stava solo abbaiando alla luna.",figurato,abbaiare alla luna,Enhanced-prompting
L'opinione pubblica considerava le sue dichiarazioni non più utili di un abbaiare alla luna.,figurato,abbaiare alla luna,Enhanced-prompting
"Nonostante la sua insistenza, le sue parole rimanevano un inutile abbaiare alla luna.",figurato,abbaiare alla luna,Enhanced-prompting
"Sentendo Giovanni parlare così, tutti capirono che stava abbaiando alla luna, senza speranza di essere ascoltato.",figurato,abbaiare alla luna,Enhanced-prompting
"Abbaiano alla luna, quelli che criticano senza proporre soluzioni.",figurato,abbaiare alla luna,Enhanced-prompting
A che serve tutto questo clamore? È come abbaiare alla luna.,figurato,abbaiare alla luna,Enhanced-prompting
Chi si oppone senza alternative concreta fa non altro che abbaiare alla luna.,figurato,abbaiare alla luna,Enhanced-prompting
È evidente che abbaiare alla luna non cambierà la situazione attuale.,figurato,abbaiare alla luna,Enhanced-prompting
"Invece di abbaiare alla luna, perché non cerchiamo una soluzione pratica?",figurato,abbaiare alla luna,Enhanced-prompting
I suoi tentativi di cambiare l'opinione del capo erano come abbaiare alla luna.,figurato,abbaiare alla luna,Enhanced-prompting
Abbaia alla luna chi spera che le cose cambino senza intervento.,figurato,abbaiare alla luna,Enhanced-prompting
Molti dicono che discutere con lui è solo abbaiare alla luna.,figurato,abbaiare alla luna,Enhanced-prompting
"Quanto è inutile abbaiare alla luna, sapendo che nessun risultato verrà raggiunto!",figurato,abbaiare alla luna,Enhanced-prompting
"Per quanto possa abbaiare alla luna, non otterrà mai ciò che desidera.",figurato,abbaiare alla luna,Enhanced-prompting
"Chi si ostina a negare l'evidenza, non fa altro che abbaiare alla luna.",figurato,abbaiare alla luna,Enhanced-prompting
Abbaiare alla luna non cambierà il fatto che abbiamo perso.,figurato,abbaiare alla luna,Enhanced-prompting
"Tutto quello che fanno è abbaiare alla luna, senza mai prendere provvedimenti concreti.",figurato,abbaiare alla luna,Enhanced-prompting
È frustrante vedere come preferiscano abbaiare alla luna piuttosto che affrontare il problema.,figurato,abbaiare alla luna,Enhanced-prompting
Parlare senza ascoltare gli altri è come abbaiare alla luna: inutile e senza scopo.,figurato,abbaiare alla luna,Enhanced-prompting
"Marco passa le giornate ad acchiappare farfalle, sempre alla ricerca di nuove idee per i suoi progetti.",figurato,Acchiappare farfalle,Zero-shot
"Quando si tratta di prendere decisioni importanti, Luisa tende ad acchiappare farfalle, perdendosi in dettagli irrilevanti.",figurato,Acchiappare farfalle,Zero-shot
"In amore, è meglio non acchiappare farfalle, ma concentrarsi su ciò che è davvero importante.",figurato,Acchiappare farfalle,Zero-shot
"Il suo discorso è stato un acchiappare farfalle continuo, senza arrivare mai al punto.",figurato,Acchiappare farfalle,Zero-shot
Acchiappare farfalle nel mondo degli affari può significare non riuscire a focalizzarsi sugli obiettivi a lungo termine.,figurato,Acchiappare farfalle,Zero-shot
"Durante la riunione, Giorgio sembrava acchiappare farfalle, completamente distratto dal tema principale.",figurato,Acchiappare farfalle,Zero-shot
"Invece di concentrarsi sull'esame, Marta passava il tempo ad acchiappare farfalle, fantasticando sulle sue prossime vacanze.",figurato,Acchiappare farfalle,Zero-shot
"Nel suo nuovo romanzo, l'autore ha il vizio di acchiappare farfalle, divagando troppo spesso dalla trama principale.",figurato,Acchiappare farfalle,Zero-shot
"Troppo spesso in politica si finisce per acchiappare farfalle, perdendo di vista le vere necessità dei cittadini.",figurato,Acchiappare farfalle,Zero-shot
"Quando si parla di cambiamenti climatici, molti preferiscono acchiappare farfalle piuttosto che affrontare direttamente i problemi.",figurato,Acchiappare farfalle,Zero-shot
"Durante la lezione, il suo sguardo vago dimostrava che stava solo acchiappando farfalle.",figurato,Acchiappare farfalle,Zero-shot
Parlare con lui è frustrante; sembra sempre acchiappare farfalle invece di ascoltare.,figurato,Acchiappare farfalle,Zero-shot
"Per quanto creativi, i suoi progetti sembrano spesso un tentativo di acchiappare farfalle, senza un obiettivo concreto.",figurato,Acchiappare farfalle,Zero-shot
"Mentre tutti discutevano seriamente, lei era lì ad acchiappare farfalle, sognando ad occhi aperti.",figurato,Acchiappare farfalle,Zero-shot
"Acchiappare farfalle può essere un modo per evitare di affrontare la realtà, perdendosi in fantasie irrealizzabili.",figurato,Acchiappare farfalle,Zero-shot
"In questa fase della sua vita, sembra più interessato ad acchiappare farfalle che a stabilire obiettivi concreti.",figurato,Acchiappare farfalle,Zero-shot
"Durante la discussione, si è perso in divagazioni, come se stesse acchiappando farfalle anziché affrontare il problema.",figurato,Acchiappare farfalle,Zero-shot
"Anziché concentrarsi sul lavoro, passa il tempo ad acchiappare farfalle, sognando scenari improbabili.",figurato,Acchiappare farfalle,Zero-shot
"Con tutti questi progetti in sospeso, dobbiamo smetterla di acchiappare farfalle e iniziare a produrre risultati tangibili.",figurato,Acchiappare farfalle,Zero-shot
"Il suo modo di insegnare sembra a volte un acchiappare farfalle, ma riesce sempre a catturare l'interesse degli studenti.",figurato,Acchiappare farfalle,Zero-shot
"Durante la riunione, sembrava che stesse acchiappando farfalle, perdendosi in pensieri irrilevanti.",figurato,Acchiappare farfalle,Zero-shot
Criticare senza agire è come acchiappare farfalle; occupa il tempo ma non porta a risultati concreti.,figurato,Acchiappare farfalle,Zero-shot
"Mentre tutti si affannano a raggiungere obiettivi seri, lui continua a acchiappare farfalle senza uno scopo preciso.",figurato,Acchiappare farfalle,Zero-shot
Acchiappare farfalle in una conversazione può essere un segno di disinteresse o di mente creativa.,figurato,Acchiappare farfalle,Zero-shot
"Nel tentativo di risolvere il problema, abbiamo fatto di tutto, tranne che acchiappare farfalle, ma non abbiamo trovato una soluzione.",figurato,Acchiappare farfalle,Zero-shot
"Quando si tratta di fare piani a lungo termine, lui preferisce acchiappare farfalle piuttosto che affrontare la realtà.",figurato,Acchiappare farfalle,Zero-shot
"Nelle sue ore di studio, sembra che stia più acchiappando farfalle che concentrarsi sui libri.",figurato,Acchiappare farfalle,Zero-shot
"Spesso, nei momenti di decisione, si perde ad acchiappare farfalle, evitando di scegliere una strada definitiva.",figurato,Acchiappare farfalle,Zero-shot
"Questa riunione è stata un continuo acchiappare farfalle, senza arrivare a nessuna conclusione utile.",figurato,Acchiappare farfalle,Zero-shot
"Ha una mente brillante, ma tende a distrarsi facilmente, acchiappando farfalle invece di utilizzare il suo potenziale.",figurato,Acchiappare farfalle,Zero-shot
"Nel mezzo del dibattito, ha perso il filo del discorso, sembrava stesse acchiappando farfalle.",figurato,Acchiappare farfalle,Zero-shot
"Si perde facilmente nei dettagli meno importanti, come se stesse sempre acchiappando farfalle.",figurato,Acchiappare farfalle,Zero-shot
"Invece di risolvere il problema, ha passato l'intera riunione acchiappando farfalle.",figurato,Acchiappare farfalle,Zero-shot
Dovrebbe concentrarsi di più sul lavoro invece di acchiappare farfalle con idee irrealizzabili.,figurato,Acchiappare farfalle,Zero-shot
"Durante la conferenza, il suo intervento è sembrato un continuo acchiappare farfalle, senza mai toccare i punti chiave.",figurato,Acchiappare farfalle,Zero-shot
"Durante la discussione, sembrava che stesse solo acchiappando farfalle, senza mai affrontare il tema principale.",figurato,Acchiappare farfalle,Zero-shot
"Lasciarsi distrarre da piccole cose è come acchiappare farfalle, ti fa perdere di vista l'obiettivo.",figurato,Acchiappare farfalle,Zero-shot
"In riunione, il suo contributo sembrava il vano tentativo di acchiappare farfalle, privo di concretezza.",figurato,Acchiappare farfalle,Zero-shot
"Mentre tutti erano concentrati sul compito, lui continuava a acchiappare farfalle, perso nei suoi pensieri.",figurato,Acchiappare farfalle,Zero-shot
"Acchiappare farfalle in un momento così critico può essere pericoloso, è meglio rimanere focalizzati.",figurato,Acchiappare farfalle,Zero-shot
"Invece di affrontare i suoi problemi, passa il tempo ad acchiappare farfalle, ignorando la realtà.",figurato,Acchiappare farfalle,Zero-shot
"Durante la lezione, sembrava che la sua mente stesse acchiappando farfalle, completamente assente dal discorso del professore.",figurato,Acchiappare farfalle,Zero-shot
La sua capacità di acchiappare farfalle durante le riunioni è frustrante; non riusciamo mai a concludere nulla.,figurato,Acchiappare farfalle,Zero-shot
"Mentre cercavamo di trovare una soluzione, lui era lì ad acchiappare farfalle, totalmente disinteressato.",figurato,Acchiappare farfalle,Zero-shot
"Nonostante la situazione critica, continua a acchiappare farfalle, come se il tempo non fosse un fattore.",figurato,Acchiappare farfalle,Zero-shot
"Durante la lezione, il suo sguardo vago dimostrava che stava solo acchiappando farfalle.",figurato,Acchiappare farfalle,Zero-shot
Parlare con lui è frustrante; sembra sempre acchiappare farfalle invece di ascoltare.,figurato,Acchiappare farfalle,Zero-shot
"Per quanto creativi, i suoi progetti sembrano spesso un tentativo di acchiappare farfalle, senza un obiettivo concreto.",figurato,Acchiappare farfalle,Zero-shot
"Mentre tutti discutevano seriamente, lei era lì ad acchiappare farfalle, sognando ad occhi aperti.",figurato,Acchiappare farfalle,Zero-shot
"Acchiappare farfalle può essere un modo per evitare di affrontare la realtà, perdendosi in fantasie irrealizzabili.",figurato,Acchiappare farfalle,Zero-shot
"Durante la riunione, sembrava che stesse acchiappando farfalle, completamente distratto dal tema principale.",figurato,Acchiappare farfalle,Zero-shot
Criticare senza agire è come acchiappare farfalle; occupa il tempo ma non porta a risultati concreti.,figurato,Acchiappare farfalle,Zero-shot
"Mentre tutti si affannano a raggiungere obiettivi seri, lui continua a acchiappare farfalle senza uno scopo preciso.",figurato,Acchiappare farfalle,Zero-shot
Acchiappare farfalle in una conversazione può essere un segno di disinteresse o di mente creativa.,figurato,Acchiappare farfalle,Zero-shot
"Nel tentativo di risolvere il problema, abbiamo fatto di tutto, tranne che acchiappare farfalle, ma non abbiamo trovato una soluzione.",figurato,Acchiappare farfalle,Zero-shot
"In questa fase della sua vita, sembra più interessato ad acchiappare farfalle che a stabilire obiettivi concreti.",figurato,Acchiappare farfalle,Zero-shot
"Durante la discussione, si è perso in divagazioni, come se stesse acchiappando farfalle anziché affrontare il problema.",figurato,Acchiappare farfalle,Zero-shot
"Invece di concentrarsi sul lavoro, passa il tempo ad acchiappare farfalle, fantasticando su scenari improbabili.",figurato,Acchiappare farfalle,Zero-shot
"Con tutti questi progetti in sospeso, dobbiamo smetterla di acchiappare farfalle e iniziare a produrre risultati tangibili.",figurato,Acchiappare farfalle,Zero-shot
"Il suo modo di insegnare sembra a volte un acchiappare farfalle, ma riesce sempre a catturare l'interesse degli studenti.",figurato,Acchiappare farfalle,Zero-shot
"Durante la riunione, Marco ha perso completamente il filo del discorso, assorto nei suoi pensieri su una possibile vacanza in montagna, come se stesse acchiappando farfalle invece di concentrarsi sul lavoro.",figurato,Acchiappare farfalle,Enhanced-prompting
Stai forse acchiappando farfalle mentre ti sto spiegando qualcosa di così importante?,figurato,Acchiappare farfalle,Enhanced-prompting
"Non sto acchiappando farfalle, sono pienamente concentrato sul nostro progetto.",figurato,Acchiappare farfalle,Enhanced-prompting
"Nella sua mente, i pensieri volavano e acchiappava le farfalle dei sogni lontani.",figurato,Acchiappare farfalle,Enhanced-prompting
"Lucia ha passato anni a cercare di inventare un dispositivo per il teletrasporto, una vera e propria caccia alle farfalle in termini di possibilità reali.",figurato,Acchiappare farfalle,Enhanced-prompting
Non credi che stia solo acchiappando farfalle con questi progetti grandiosi ma improbabili?,figurato,Acchiappare farfalle,Enhanced-prompting
Luca non acchiappa farfalle; ha sempre obiettivi chiari e realizzabili.,figurato,Acchiappare farfalle,Enhanced-prompting
"Inseguendo illusioni, si trova spesso ad acchiappare le farfalle delle opportunità impossibili.",figurato,Acchiappare farfalle,Enhanced-prompting
"In classe, sempre distratto dai rumori esterni o dai movimenti dei suoi compagni, sembrava che Filippo stesse acchiappando farfalle piuttosto che ascoltare l'insegnante.",figurato,Acchiappare farfalle,Enhanced-prompting
Perché continui ad acchiappare farfalle invece di finire i tuoi compiti?,figurato,Acchiappare farfalle,Enhanced-prompting
"Marta non acchiappa farfalle durante le sue sessioni di studio, è sempre molto concentrata.",figurato,Acchiappare farfalle,Enhanced-prompting
"Nel tentativo di concentrarsi, i suoi occhi spesso si posavano su qualunque cosa, come se volesse acchiappare farfalle anziché dedicarsi allo studio.",figurato,Acchiappare farfalle,Enhanced-prompting
"Anche durante discussioni serie su temi importanti come la politica o l'economia, Giorgio riesce sempre a deviare la conversazione su argomenti banali, come un eterno acchiappare farfalle senza mai affrontare la sostanza.",figurato,Acchiappare farfalle,Enhanced-prompting
Dovremmo davvero acchiappare farfalle parlando di cose così superficiali in un momento così critico?,figurato,Acchiappare farfalle,Enhanced-prompting
"Elena non acchiappa farfalle quando parla di questioni importanti, è sempre molto diretta e seria.",figurato,Acchiappare farfalle,Enhanced-prompting
"Parlando del futuro, tende spesso a divagare e acchiappare le farfalle di argomenti meno rilevanti.",figurato,Acchiappare farfalle,Enhanced-prompting
"Mentre i suoi colleghi lavoravano sodo per completare il progetto entro la scadenza, lui passava il tempo a navigare sui social media, un chiaro esempio di come acchiappare farfalle possa essere dannoso in un ambiente lavorativo.",figurato,Acchiappare farfalle,Enhanced-prompting
Ti sembra il momento di acchiappare farfalle quando abbiamo così tanto da fare?,figurato,Acchiappare farfalle,Enhanced-prompting
Questa squadra non acchiappa farfalle; ogni secondo è impiegato con massima efficienza.,figurato,Acchiappare farfalle,Enhanced-prompting
"Trascorrendo ore a guardare video senza scopo, sembrava che preferisse acchiappare farfalle piuttosto che dedicarsi a compiti più produttivi.",figurato,Acchiappare farfalle,Enhanced-prompting
"Giovanni trascorre le sue giornate a sognare a occhi aperti, continuando ad acchiappare farfalle invece di concentrarsi sui suoi studi.",figurato,Acchiappare farfalle,Enhanced-prompting
"Non possiamo permetterci di perdere tempo acchiappando farfalle, dobbiamo restare concentrati sul nostro obiettivo!",figurato,Acchiappare farfalle,Enhanced-prompting
"Marta sembra sempre più confusa, intenta ad acchiappare farfalle, quando invece dovrebbe risolvere i problemi reali.",figurato,Acchiappare farfalle,Enhanced-prompting
"In ufficio, acchiappare farfalle è diventata una cattiva abitudine per molti che preferiscono perdersi in fantasticherie piuttosto che lavorare.",figurato,Acchiappare farfalle,Enhanced-prompting
"Il suo approccio alle sfide lavorative spesso finisce per essere un vano acchiappare farfalle, portando pochi risultati concreti.",figurato,Acchiappare farfalle,Enhanced-prompting
"Invece di prendere decisioni concrete, Lucia si perde nell'acchiappare farfalle, sempre distratta dalle piccole cose.",figurato,Acchiappare farfalle,Enhanced-prompting
"Quando si tratta di pianificare in modo serio, sembra che tutti comincino ad acchiappare farfalle, perdendosi in dettagli irrilevanti.",figurato,Acchiappare farfalle,Enhanced-prompting
Acchiappare farfalle non aiuterà Marco a superare l'esame; è meglio che si metta a studiare seriamente.,figurato,Acchiappare farfalle,Enhanced-prompting
"Mentre il team discuteva di strategie, Paolo ha cominciato a acchiappare farfalle, pensando a questioni completamente fuori tema.",figurato,Acchiappare farfalle,Enhanced-prompting
"Questa riunione si è trasformata in un inutile acchiappare farfalle, senza alcuna decisione produttiva.",figurato,Acchiappare farfalle,Enhanced-prompting
L'acchiappare farfalle di Tommaso durante le riunioni frustra sempre i suoi colleghi che cercano di mantenere il focus.,figurato,Acchiappare farfalle,Enhanced-prompting
"Durante la lezione, l'attenzione di Sara era più sull'acchiappare farfalle che sugli argomenti spiegati dal professore.",figurato,Acchiappare farfalle,Enhanced-prompting
"Acchiappare farfalle può sembrare divertente, ma raramente porta a risultati tangibili in un contesto professionale.",figurato,Acchiappare farfalle,Enhanced-prompting
"Mentre alcuni si dedicano all'acchiappare farfalle, altri nel team lavorano sodo per raggiungere gli obiettivi.",figurato,Acchiappare farfalle,Enhanced-prompting
"Anche se acchiappare farfalle aiuta a rilassarsi, non è il modo migliore per prepararsi per un esame importante.",figurato,Acchiappare farfalle,Enhanced-prompting
"Benché il lavoro richiedesse attenzione, Alessia si perdeva spesso ad acchiappare farfalle, sognando a occhi aperti anziché concentrarsi.",figurato,Acchiappare farfalle,Enhanced-prompting
"Acchiappare farfalle non contribuisce mai a risolvere i problemi, quindi è meglio affrontare le sfide con serietà.",figurato,Acchiappare farfalle,Enhanced-prompting
"Durante la discussione, il pensiero di Luca si dispersava, impegnato com'era ad acchiappare farfalle invece di ascoltare gli argomenti altrui.",figurato,Acchiappare farfalle,Enhanced-prompting
Acchiappare farfalle è un lusso che non possiamo permetterci in questo momento critico del progetto.,figurato,Acchiappare farfalle,Enhanced-prompting
"Mentre gli altri lavoravano diligentemente, Elena si era lasciata andare all'acchiappare farfalle, distratta da pensieri futili.",figurato,Acchiappare farfalle,Enhanced-prompting
"Dopo anni di lavoro incessante, è finalmente tempo di ammainare le vele e godersi la pensione.",figurato,Ammainare le vele,Zero-shot
"Vista la situazione economica incerta, l'azienda ha deciso di ammainare le vele e rimandare l'espansione prevista.",figurato,Ammainare le vele,Zero-shot
"Non appena si accorse che la discussione stava diventando troppo accesa, preferì ammainare le vele e non alimentare ulteriori conflitti.",figurato,Ammainare le vele,Zero-shot
"Con la fine del semestre, gli studenti poterono finalmente ammainare le vele e rilassarsi per qualche settimana.",figurato,Ammainare le vele,Zero-shot
"Dopo il grande successo del suo ultimo libro, lo scrittore scelse di ammainare le vele e prendersi una pausa dalla scrittura.",figurato,Ammainare le vele,Zero-shot
"Dopo l'ultimo confronto, ho deciso di ammainare le vele e lasciare che gli altri prendano le decisioni.",figurato,Ammainare le vele,Zero-shot
"In vista della tempesta economica che si avvicina, sarebbe saggi ammainare le vele e prepararsi al peggio.",figurato,Ammainare le vele,Zero-shot
"Alla fine della fiera, esausti ma soddisfatti, abbiamo potuto ammainare le vele e festeggiare il successo ottenuto.",figurato,Ammainare le vele,Zero-shot
