submission,category,idiom,type
"In the pottery studio, he tempered the clay on the wheel, careful not to lose its shape by applying too much pressure.",literal,lose temper,Zero-shot
"She tempered the epoxy resin, making sure not to lose the right consistency needed for the sculpture.",literal,lose temper,Zero-shot
They tempered the pharmaceutical compound over a low flame to prevent losing its effectiveness through overheating.,literal,lose temper,Zero-shot
"To guarantee they wouldn't lose clarity, the optician tempered the glass lenses under strict temperature controls.",literal,lose temper,Zero-shot
"During the alloy treatment, the technician carefully tempered the mixture to ensure they didn't lose the necessary hardness.",literal,lose temper,Zero-shot
"The blacksmith tempered the iron, conscious of not losing the heat prematurely during the shaping process.",literal,lose temper,Zero-shot
"With precision, the craftsman tempered the wooden planks, cautious to not lose the integral moisture content.",literal,lose temper,Zero-shot
The glassworker rapidly tempered the molten glass to retain its shape and avoid losing transparency.,literal,lose temper,Zero-shot
"The cook tempered the boiling soup by gradually lowering the temperature, ensuring vital nutrients did not lose their potency.",literal,lose temper,Zero-shot
"As the smith tempered the blade, he carefully monitored the heat to ensure he didn't lose the metal's uniformity.",literal,lose temper,Zero-shot
The engineer tempered the hydraulic fluid to maintain machinery efficiency and prevent losing operational stability.,literal,lose temper,Zero-shot
"During the refining process, the chemist tempered the volatile compound to not lose control over the reaction rate.",literal,lose temper,Zero-shot
"In an effort to manufacture robust ceramic tiles, the technician never rushed the kiln's cooling process, tempering the tiles to lose excess heat gradually.",literal,lose temper,Zero-shot
"The baker tempered the chocolate meticulously, avoiding abrupt temperature changes to not lose the glossy finish needed for the desserts.",literal,lose temper,Zero-shot
"The craftsman tempered the glass carefully, so it wouldn’t lose clarity during the cooling process.",literal,lose temper,Zero-shot
"To ensure the steel didn't lose its strength, the forge worker skillfully tempered it under precisely controlled conditions.",literal,lose temper,Zero-shot
"The confectioner tempered the melted chocolate, watching closely to not lose the smooth texture needed for dipping.",literal,lose temper,Zero-shot
"In the lab, the biologist tempered the enzyme samples gently to avoid losing their activity through heat degradation.",literal,lose temper,Zero-shot
"The materials engineer tempered the composite fibers, making sure they didn't lose tensile properties essential for product integrity.",literal,lose temper,Zero-shot
The metallurgist carefully tempered the alloy to ensure it did not lose its unique properties during the cooling process.,literal,lose temper,Zero-shot
"During the heat treatment, the technician tempered the aerospace components swiftly to prevent losing structural integrity.",literal,lose temper,Zero-shot
The chef tempered the eggs to avoid losing the consistency required for the custard.,literal,lose temper,Zero-shot
"The scientist tempered the biochemical solution, careful to not lose enzyme activity with sudden temperature changes.",literal,lose temper,Zero-shot
"As the artisan tempered the hand-blown glass, she meticulously adjusted the temperature to ensure the artwork did not lose its vibrant colors.",literal,lose temper,Zero-shot
"When the screw loosened, its grip on the metal tempering plate failed, causing an unexpected shutdown of the machine.",literal,lose temper,Enhanced-prompting
"During the earthquake, the laboratory experienced a loss of stability in the furnace used for tempering steel, posing serious risks to the facility.",literal,lose temper,Enhanced-prompting
"The mechanism that held the tempered glass in place was lost during transport, risking the integrity of the entire structure.",literal,lose temper,Enhanced-prompting
"In woodworking, losing a chisel's edge can result in improperly tempered tools that damage materials.",literal,lose temper,Enhanced-prompting
The artisan carefully observed to not lose the intricate details of the design while increasing the temper of the bronze sculpture.,literal,lose temper,Enhanced-prompting
The old watch lost its accuracy after the temper of its springs weakened over time.,literal,lose temper,Enhanced-prompting
"During the experiment, the scientist lost the precise measurement when the solution's temper fluctuated wildly.",literal,lose temper,Enhanced-prompting
"The recipe failed when she lost track of the tempering process, causing the chocolate to seize.",literal,lose temper,Enhanced-prompting
He nearly lost the race when the temper of his bike’s frame altered under the extreme heat.,literal,lose temper,Enhanced-prompting
"To prevent the loss of hardening, the chef carefully monitored the temper of the oil for frying.",literal,lose temper,Enhanced-prompting
"In refining the metal, they lost control when the temper of the material was not continuously monitored.",literal,lose temper,Enhanced-prompting
He almost lost the batch of tempered glass when the furnace malfunctioned unexpectedly.,literal,lose temper,Enhanced-prompting
"While tempering the steel, the engineer lost track of time, resulting in a softer product.",literal,lose temper,Enhanced-prompting
"During the cooking class, she lost her opportunity to impress when she failed at tempering the chocolate correctly.",literal,lose temper,Enhanced-prompting
The blacksmith lost a valuable tool when it cracked under the stress of improper tempering.,literal,lose temper,Enhanced-prompting
The photographer lost the perfect shot when the temper of the lighting equipment fluctuated unexpectedly.,literal,lose temper,Enhanced-prompting
"During the manufacturing process, the assembly line lost efficiency as the temper setting on the metal cooling system was incorrect.",literal,lose temper,Enhanced-prompting
The chemist carefully monitored so as not to lose the precise temper needed for the reaction to occur successfully.,literal,lose temper,Enhanced-prompting
"In the foundry, they lost a day's production when the temper of the molten iron was not maintained properly.",literal,lose temper,Enhanced-prompting
The tailor lost the texture he desired when the temper of the iron was set too high for the delicate fabric.,literal,lose temper,Enhanced-prompting
"Whenever scissors lose their sharpness, a quick tempering process can restore their cutting efficiency.",literal,lose temper,Enhanced-prompting
"If screws lose their grip, tempering the metal might improve their hold.",literal,lose temper,Enhanced-prompting
"Care must be taken not to lose the chocolate in the heat, lest it temper unevenly and ruin its texture.",literal,lose temper,Enhanced-prompting
"When components lose structural integrity, a temper cycle in heat treatment could enhance their resilience.",literal,lose temper,Enhanced-prompting
Metals that lose their hardness can regain it through controlled tempering to optimize performance.,literal,lose temper,Enhanced-prompting
"If you lose the instruction manual, you'll never know how to properly temper the steel.",literal,lose temper,Enhanced-prompting
"Swords must not lose too much carbon content during forging, or they cannot be tempered correctly.",literal,lose temper,Enhanced-prompting
A careless blacksmith might lose a batch of iron if he doesn't temper it at the right temperature.,literal,lose temper,Enhanced-prompting
"Losing too much moisture in the kiln can cause ceramics to temper incorrectly, leading to cracks.",literal,lose temper,Enhanced-prompting
"When toolmakers lose track of time, the metal may overheat and fail to temper properly, weakening the tools.",literal,lose temper,Enhanced-prompting
"It's crucial not to lose the recipe's specific steps when attempting to temper chocolate, as precision impacts texture.",literal,lose temper,Enhanced-prompting
"To forge a strong blade, the smith must not lose focus during the critical tempering phase.",literal,lose temper,Enhanced-prompting
"Nails lose their efficacy when improperly tempered, resulting in brittle hardware unfit for construction.",literal,lose temper,Enhanced-prompting
Glass makers ensure their products do not lose clarity or strength by controlling the tempering process closely.,literal,lose temper,Enhanced-prompting
"Without careful attention, chefs can lose a batch of custard if they fail to temper the egg mixture gradually.",literal,lose temper,Enhanced-prompting
Thermometers must be carefully monitored to ensure they do not lose accuracy during the tempering of substances.,literal,lose temper,Enhanced-prompting
"During the manufacture of tempered glass, mismanagement can cause the entire batch to lose its required properties.",literal,lose temper,Enhanced-prompting
"Proper tempering is critical, as bearings might lose their durability if exposed to inconsistent temperatures.",literal,lose temper,Enhanced-prompting
"The blacksmith could not afford to lose his composure or mishandle the tempering process, lest the blade becomes flawed.",literal,lose temper,Enhanced-prompting
"In the bakery, it is crucial to temper the oven settings so the bread does not lose moisture and become dry.",literal,lose temper,Enhanced-prompting
The sailor held the rope tightly to maintain sway over the unfurled sails as the wind picked up.,literal,hold sway,Zero-shot
"As the tree swayed in the storm, I had to hold onto the fence to keep my balance.",literal,hold sway,Zero-shot
The mother held her toddler’s hand firmly as he swayed on the wobbly bridge at the playground.,literal,hold sway,Zero-shot
"The dancers practiced their routine, holding their partners close to control the sway of their movements together.",literal,hold sway,Zero-shot
"During the earthquake, the chandelier swayed violently, causing everyone in the room to hold their breaths in fear.",literal,hold sway,Zero-shot
"The gymnast held onto the uneven bars, her body swaying with each precise movement.",literal,hold sway,Zero-shot
"Branches swayed heavily under the weight of the snow, causing birds to hold tightly to their precarious perches.",literal,hold sway,Zero-shot
Children held their balloons tightly as they watched them sway in the gentle breeze.,literal,hold sway,Zero-shot
"The cat swayed its tail slowly, holding a focused gaze on the fluttering bird outside the window.",literal,hold sway,Zero-shot
"The suspension bridge swayed under the force of the strong winds, making the pedestrians hold the handrails more tightly as they crossed.",literal,hold sway,Zero-shot
"To stabilize the swaying boat, passengers were advised to hold onto the railings firmly.",literal,hold sway,Zero-shot
"During the dance, she held onto his shoulders, letting the rhythm sway their movements.",literal,hold sway,Zero-shot
The bridge swayed noticeably as the heavy trucks held their course across it.,literal,hold sway,Zero-shot
He held the pendulum still to halt its swaying motion.,literal,hold sway,Zero-shot
"As the trees swayed in the strong wind, hikers held onto their hats to prevent them from blowing away.",literal,hold sway,Zero-shot
Climbers held their grips as the ropes swayed in the gusty wind.,literal,hold sway,Zero-shot
"She held the baby close, swaying gently to soothe the crying infant.",literal,hold sway,Zero-shot
Spectators held their breath as the tightrope walker swayed high above the ground.,literal,hold sway,Zero-shot
"The winds made the tall lamp posts sway, prompting pedestrians to hold their hats as they walked by.",literal,hold sway,Zero-shot
"During the storm, they held the shutters closed against the swaying of the violent winds.",literal,hold sway,Zero-shot
"On the deck of the swaying ship, tourists held firmly to the railing.",literal,hold sway,Zero-shot
The toddler swayed back and forth as her grandmother held her hands walking down the sidewalk.,literal,hold sway,Zero-shot
"As the curtain swayed with the breeze, I held it back to peek into the sunlit garden.",literal,hold sway,Zero-shot
"During the yoga session, everyone held the pose while their bodies swayed slightly for balance.",literal,hold sway,Zero-shot
"He held the rope tightly, trying to stabilize the swaying cargo on the deck.",literal,hold sway,Zero-shot
The acrobat held onto the trapeze as it swayed back and forth above the crowd.,literal,hold sway,Zero-shot
Passengers held onto their seats as the bus swayed around the sharp corner.,literal,hold sway,Zero-shot
"He held the ladder for his friend, stabilizing it as it began to sway under her weight.",literal,hold sway,Zero-shot
"In the dance class, the instructor told them to hold their partners tightly as they practiced swaying to the music.",literal,hold sway,Zero-shot
"When the earthquake hit, they held their positions under the doorframe, feeling the building sway ominously.",literal,hold sway,Zero-shot
"As the platform swayed, everyone held onto the handrails for stability.",literal,hold sway,Zero-shot
The child held the swing tightly as it swayed back and forth in the gentle breeze.,literal,hold sway,Zero-shot
She held her ground as the crowd around her swayed to the rhythm of the music.,literal,hold sway,Zero-shot
"The tree's branches swayed in the wind, causing the bird to hold tightly to its perch.",literal,hold sway,Zero-shot
"I held the baby in my arms, swaying gently to lull her to sleep.",literal,hold sway,Zero-shot
The sailor held the helm steady as the boat swayed in the choppy sea.,literal,hold sway,Zero-shot
Children held hands as they swayed in a circle during the game.,literal,hold sway,Zero-shot
The tightrope walker held his balance pole horizontally as he swayed from side to side.,literal,hold sway,Zero-shot
They held the plank steady while it swayed from the weight of the supplies being loaded onto it.,literal,hold sway,Zero-shot
Instructors held the beginner surfers' boards to help them as they swayed with the small waves.,literal,hold sway,Zero-shot
"During the storm, the captain held the wheel firmly as the ship swayed violently.",literal,hold sway,Zero-shot
She held onto the porch railing as she swayed with laughter at the joke.,literal,hold sway,Zero-shot
The campers held down their tent as it swayed in the gusty wind.,literal,hold sway,Zero-shot
He held the sign up high as it swayed back and forth in the crowd during the protest.,literal,hold sway,Zero-shot
"The gardener held the young tree steady while it swayed, adjusting the stakes for support.",literal,hold sway,Zero-shot
Bystanders held their ground as the street performer swayed atop the unicycle.,literal,hold sway,Zero-shot
The tourists held onto their hats as the boat swayed on the choppy water.,literal,hold sway,Zero-shot
The child held the kite string tight while it swayed wildly in the strong wind.,literal,hold sway,Zero-shot
Gardeners held the young saplings steady as they swayed during the planting process.,literal,hold sway,Zero-shot
"She held her mobile above the crib, watching it sway as the baby reached for it.",literal,hold sway,Zero-shot
The bridge cables held firm as the structure swayed during the windstorm.,literal,hold sway,Zero-shot
Instructors held onto the dancers as they swayed to maintain balance during the rehearsal.,literal,hold sway,Zero-shot
Spectators held onto their umbrellas as they swayed in the gusty winds.,literal,hold sway,Zero-shot
The worker held the pole steady as it swayed from the weight of the banner.,literal,hold sway,Zero-shot
Parents held their children's hands tightly as they swayed through the crowded fairground.,literal,hold sway,Zero-shot
He held the lantern aloft as it swayed in the night breeze.,literal,hold sway,Zero-shot
The tree held firm despite swaying heavily under the storm's influence.,literal,hold sway,Zero-shot
She held her partner's hand as they swayed together to the slow music.,literal,hold sway,Zero-shot
The hiker held the map steady while it swayed from the strap around his neck.,literal,hold sway,Zero-shot
Kids held onto the merry-go-round bars as it swayed with their collective weight.,literal,hold sway,Zero-shot
"During the storm, the sailor held tightly to the mast, which swayed violently as waves crashed against the ship.",literal,hold sway,Enhanced-prompting
"The child held on to the branch while swinging back and forth, letting it sway under her weight.",literal,hold sway,Enhanced-prompting
The technician carefully held the delicate pendulum as it began to sway after being released.,literal,hold sway,Enhanced-prompting
"In the dance class, partners practiced their moves, holding each other close as they swayed rhythmically to the music.",literal,hold sway,Enhanced-prompting
"At the park, the grandfather held his grandchild's hand gently, watching the tall trees sway in the breeze.",literal,hold sway,Enhanced-prompting
"As the wind intensified, the bridge began to sway, prompting drivers to hold their steering wheels more firmly.",literal,hold sway,Enhanced-prompting
"To demonstrate the pendulum's motion, the instructor had students hold a weight at one end and observe it sway when released.",literal,hold sway,Enhanced-prompting
"While practicing for their performance, the dancers learned to hold their poses as the stage beneath them swayed.",literal,hold sway,Enhanced-prompting
"Tourists on the boat held their cameras steady, trying to capture the swaying motion of the distant lighthouse.",literal,hold sway,Enhanced-prompting
"In the earthquake simulation room, visitors experienced how to hold firm to the safety rail as the floor swayed beneath them.",literal,hold sway,Enhanced-prompting
The old oak tree swayed menacingly in the storm as residents held their breath watching it from their windows.,literal,hold sway,Enhanced-prompting
The mother held her toddler's hands as they swayed together to the rhythm of a soothing lullaby.,literal,hold sway,Enhanced-prompting
"As the hikers crossed the suspension bridge, they held the ropes tight while the pathway swayed with each step.",literal,hold sway,Enhanced-prompting
"The acrobats practiced their new routine, holding onto each other as they swayed high above the circus floor.",literal,hold sway,Enhanced-prompting
"During the seance, participants were instructed to hold hands as the chandelier above them began to sway, casting eerie shadows around the room.",literal,hold sway,Enhanced-prompting
"The gardener held the young tree upright while his assistant packed soil around its base, stabilizing it before it could sway in the wind.",literal,hold sway,Enhanced-prompting
"Children held onto the playground swing's chains tightly, laughing as they swayed back and forth.",literal,hold sway,Enhanced-prompting
"During the repair of the old clock tower, workers held their tools securely while the platform swayed slightly under their weight.",literal,hold sway,Enhanced-prompting
"At the nursery, the employee held each flowerpot carefully as she rearranged them on the shelves, which swayed lightly as she bumped against them.",literal,hold sway,Enhanced-prompting
"The crew held onto the railings of the ship, steadying themselves as the deck swayed from side to side in the choppy sea.",literal,hold sway,Enhanced-prompting
"As the storm intensified, the ancient tree could barely hold its ground, while its branches continued to sway menacingly above the roofs.",literal,hold sway,Enhanced-prompting
"During the lively dance, each partner tried to hold the other closely as they swayed effortlessly across the floor.",literal,hold sway,Enhanced-prompting
The sailor managed to hold onto the railing as the ship swayed from side to side amidst the turbulent sea.,literal,hold sway,Enhanced-prompting
"The young child liked to hold onto the swing's chains, swaying back and forth with delight under the watchful eyes of their guardian.",literal,hold sway,Enhanced-prompting
"In the quiet studio, the artist would hold her paintbrush delicately while her body swayed rhythmically to the music, aiding her creative process.",literal,hold sway,Enhanced-prompting
The bridge was built to hold immense weight while allowing for a slight sway to absorb shocks.,literal,hold sway,Enhanced-prompting
Children's laughter echoed in the park as they swayed on the swings and held tightly to the chains.,literal,hold sway,Enhanced-prompting
"In the workshop, the mechanic had to hold the beam securely as it started to sway due to the unbalanced load.",literal,hold sway,Enhanced-prompting
"During the earthquake, residents tried to hold onto whatever was stable as the floor beneath them swayed alarmingly.",literal,hold sway,Enhanced-prompting
The tightrope walker's skill was evident in the way she could hold her balance while her body swayed above the eager crowd below.,literal,hold sway,Enhanced-prompting
"To ensure safety, the engineer tested the structure's ability to hold up under stress and sway in the wind.",literal,hold sway,Enhanced-prompting
"I managed to hold the ladder steady while my friend climbed, even as it swayed slightly from side to stateside.",literal,hold sway,Enhanced-prompting
"As we rowed across the lake, each stroke caused the small boat to sway, and I had to hold on tight to keep my balance.",literal,hold sway,Enhanced-prompting
The gymnast exhibited great control as she swayed on the balance beam and held her pose at each end.,literal,hold sway,Enhanced-prompting
"Through the hallway, the tall floor lamp began to sway during the tremor, making it difficult to hold it upright without assistance.",literal,hold sway,Enhanced-prompting
"As we crossed the suspension bridge, it began to sway slightly, prompting us to hold the handrails tightly.",literal,hold sway,Enhanced-prompting
"The robust trees managed to hold onto the earth, despite swaying wildly during the fierce storm.",literal,hold sway,Enhanced-prompting
"With each gust of wind, the scarecrow in the field would sway slightly, while I struggled to hold its pole steady.",literal,hold sway,Enhanced-prompting
The bungee jumper held his breath as he swayed back and forth from the bridge after his leap.,literal,hold sway,Enhanced-prompting
"In the dance class, the instructor demonstrated how to hold a partner’s hand while smoothly swaying to the rhythm of the music.",literal,hold sway,Enhanced-prompting
The bright flash of the neon sign caught everyone's attention as they passed by the store.,literal,catch attention,Zero-shot
"At the park, the dog catching its frisbee captured the attention of all the nearby children.",literal,catch attention,Zero-shot
She caught his attention by tapping him on the shoulder.,literal,catch attention,Zero-shot
The sound of breaking glass immediately caught my attention during the quiet night.,literal,catch attention,Zero-shot
"During the lecture, the sudden blackout caught the attention of all the students, halting their notes.",literal,catch attention,Zero-shot
The acrobat's aerial flips easily caught the audience's attention in the crowded circus tent.,literal,catch attention,Zero-shot
"Whenever the alarm sounded, it immediately caught the attention of everyone in the building.",literal,catch attention,Zero-shot
"The magician caught the coin in mid-air, garnering the attention of all the spectators.",literal,catch attention,Zero-shot
The flash from the photographer's camera caught her attention while she was walking down the street.,literal,catch attention,Zero-shot
"As the teacher entered the room, she caught the attention of the chattering students with a loud clap.",literal,catch attention,Zero-shot
The scent of freshly baked cookies caught the attention of shoppers as they walked by the bakery.,literal,catch attention,Zero-shot
"When the lights flickered, it quickly caught the attention of the employees during the meeting.",literal,catch attention,Zero-shot
The artist caught attention by splashing vibrant colors across the large canvas during the live demonstration.,literal,catch attention,Zero-shot
A loud thud from the upper floor caught his attention while he was reading.,literal,catch attention,Zero-shot
The firework display caught everyone's attention with a stunning burst of colors in the sky.,literal,catch attention,Zero-shot
The sudden shout in the hallway caught the attention of all the students.,literal,catch attention,Zero-shot
A hawk swooping down to catch its prey grabbed the attention of the nature watchers.,literal,catch attention,Zero-shot
The colorful parade floats caught the attention of the crowd as they moved down the street.,literal,catch attention,Zero-shot
His quick catch of the stray ball during the game drew attention from the other players.,literal,catch attention,Zero-shot
Her hand catching the falling glass vase from the table held everyone's attention at the dinner.,literal,catch attention,Zero-shot
The loud crash caught the attention of pedestrians nearby.,literal,catch attention,Zero-shot
"A bright, streaking meteor caught our attention as we stargazed.",literal,catch attention,Zero-shot
The dog eagerly catching the thrown stick drew the attention of other park visitors.,literal,catch attention,Zero-shot
Sparks from the bonfire caught the attention of everyone sitting nearby.,literal,catch attention,Zero-shot
The child's sudden scream caught the attention of teachers across the playground.,literal,catch attention,Zero-shot
The goalie's remarkable catch caught the attention of scouts at the game.,literal,catch attention,Zero-shot
A glint of light off the mirror caught their attention in the dim room.,literal,catch attention,Zero-shot
The clown’s antics caught children's attention at the crowded fair.,literal,catch attention,Zero-shot
Her sudden movement to catch the rolling ball captured the attention of onlookers.,literal,catch attention,Zero-shot
The crash of thunder caught everyone's attention during the calm evening.,literal,catch attention,Zero-shot
An eagle catching a fish from the lake effortlessly caught the attention of the nearby campers.,literal,catch attention,Zero-shot
"The loud beep from the oven caught her attention, signaling that the cake was done.",literal,catch attention,Zero-shot
The gymnast's perfect catch during the routine grabbed the attention of all the judges.,literal,catch attention,Zero-shot
The echoing footsteps in the otherwise silent night quickly caught his attention.,literal,catch attention,Zero-shot
The flicker of the candle in the wind caught our attention in the shadowy room.,literal,catch attention,Zero-shot
The sudden splashing in the pond caught the attention of the hikers.,literal,catch attention,Zero-shot
His skillful catch of the errant pass captured the attention of the spectators.,literal,catch attention,Zero-shot
The owl catching a mouse in the moonlight seized the attention of the night watchers.,literal,catch attention,Zero-shot
The sound of shattering glass caught her attention while she was studying.,literal,catch attention,Zero-shot
The performer’s daring catch on the trapeze held the audience's attention tightly.,literal,catch attention,Zero-shot
The colorful kite catching wind in the park swiftly drew everyone's attention.,literal,catch attention,Zero-shot
A raccoon catching scraps near the campsite quickly caught the attention of the campers.,literal,catch attention,Zero-shot
The twinkling of the distant lighthouse caught boaters' attention in the foggy night.,literal,catch attention,Zero-shot
A toddler catching bubbles captivated the attention of passersby in the square.,literal,catch attention,Zero-shot
The lifeguard's whistle caught the swimmer's attention just as she was about to catch another wave.,literal,catch attention,Zero-shot
The dancer's graceful catch of the falling scarf caught everyone's attention in the theater.,literal,catch attention,Zero-shot
A bright flash from the camera caught his attention just as he was about to catch the ball.,literal,catch attention,Zero-shot
The bird catching insects near the water's edge quickly captured the attention of nature photographers.,literal,catch attention,Zero-shot
"When the curtain unexpectedly fell, it caught the attention of the audience while an actor was catching a prop.",literal,catch attention,Zero-shot
"An orange leaf falling from the tree caught her attention, while she was catching her breath during a run.",literal,catch attention,Zero-shot
The juggler’s skillful catch caught the attention of all the children at the circus.,literal,catch attention,Zero-shot
The flash of lightning caught their attention just as she caught the slipping book from the shelf.,literal,catch attention,Zero-shot
He caught her attention by catching the frisbee with a dramatic leap.,literal,catch attention,Zero-shot
"The falcon caught its prey swiftly, capturing the attention of the nature guide.",literal,catch attention,Zero-shot
"The toddler caught the floating balloon, which captured the attention of everyone at the party.",literal,catch attention,Zero-shot
The sudden burst of a firework caught her attention as she caught the tossed bouquet.,literal,catch attention,Zero-shot
"He caught the foul ball at the game, instantly catching the attention of other spectators.",literal,catch attention,Zero-shot
A performer catching knives on stage dramatically caught the attention of the festival crowd.,literal,catch attention,Zero-shot
"The stray puppy caught a thrown toy, garnering attention from everyone in the park.",literal,catch attention,Zero-shot
"As the alarm blared, it caught the attention of the workers while she caught a falling stack of papers.",literal,catch attention,Zero-shot
"When the ball suddenly came flying towards us, I managed to catch it and gained everyone's attention at the park.",literal,catch attention,Enhanced-prompting
"During the magic show, the magician tossed a coin that I caught easily, drawing the attention of the crowd.",literal,catch attention,Enhanced-prompting
"I caught the frisbee just before it could hit the window, causing all the nearby onlookers to turn their attention towards me.",literal,catch attention,Enhanced-prompting
"The teacher caught the piece of chalk thrown by a classmate, instantly capturing the attention of all the students.",literal,catch attention,Enhanced-prompting
"As the toddler stumbled, the nanny quickly caught her, relieving the worried glances and attention of the surrounding parents.",literal,catch attention,Enhanced-prompting
The quick catch of the fly ball by the outfielder grabbed the attention of everyone in the stadium.,literal,catch attention,Enhanced-prompting
"She caught the tossed keys from across the room, capturing everyone's attention with her reflexes.",literal,catch attention,Enhanced-prompting
"During the parade, the juggler caught knives thrown in the air, drawing the attention of the amazed crowd.",literal,catch attention,Enhanced-prompting
"I caught a glimpse of the rare bird through my binoculars, pulling the attention of other birdwatchers towards the tree.",literal,catch attention,Enhanced-prompting
"He caught the error in the document just as it was about to be sent out, saving the team from embarrassment and gaining their grateful attention.",literal,catch attention,Enhanced-prompting
"As the performer danced wildly on stage, the audience's attention was caught by a sudden fall.",literal,catch attention,Enhanced-prompting
"She caught the spinning top on her palm, ensuring the concentrated attention of the children around her.",literal,catch attention,Enhanced-prompting
"The goalie caught the fast-moving hockey puck, instantly pulling all attention towards him as the final seconds ticked down.",literal,catch attention,Enhanced-prompting
"During the lecture, I caught the scent of smoke, which shifted everyone’s attention towards the door.",literal,catch attention,Enhanced-prompting
"In the crowded market, the man caught a wallet thrown by a pickpocket, instantly drawing the attention of nearby shoppers.",literal,catch attention,Enhanced-prompting
"The lifeguard caught the struggling swimmer just in time, the action catching the attention of everyone on the beach.",literal,catch attention,Enhanced-prompting
"As the child caught the balloon floating away, all eyes turned their attention to the cheerful scene.",literal,catch attention,Enhanced-prompting
"He caught the pass with one hand during the game, drawing immediate attention from both fans and opponents.",literal,catch attention,Enhanced-prompting
"I caught the mistake on the billboard as we drove by, which also snagged the attention of other observant commuters.",literal,catch attention,Enhanced-prompting
"She caught the last train of the night, her hurried sprint drawing attention from sleepy passengers.",literal,catch attention,Enhanced-prompting
The street performer's act was designed brilliantly to catch the attention of every passerby.,literal,catch attention,Enhanced-prompting
"While fishing by the serene lake, a sudden splash caught our attention.",literal,catch attention,Enhanced-prompting
Is that a sparkling diamond ring that caught your attention in the display window?,literal,catch attention,Enhanced-prompting
The bold colors on the canvas will catch your attention from across the room.,literal,catch attention,Enhanced-prompting
Their conversation caught my attention when they mentioned the upcoming meteor shower.,literal,catch attention,Enhanced-prompting
