submission,category,idiom,type
彼の努力が実を結び、苦しみの峠を越えて成功へと導かれた。,figurative,峠を越す,Zero-shot
社内競争が幕を開け、各部門がその業績を向上させようと奮闘している。,figurative,幕を開ける,Zero-shot
彼の言ったことがいつも右から左へと流れてしまい、全然頭に残らない。,figurative,右から左,Zero-shot
この案は可能性が高いが、予算の都合上、来年まで棚に上げるしかなさそうだ。,figurative,棚に上げる,Zero-shot
新たな事業を立ち上げるにあたり、希望に満ちた未来への幕が開く。,figurative,幕が開く,Zero-shot
このプロジェクトチームはメンバーが水と油のようにバラバラで、なかなか意見がまとまらない。,figurative,水と油,Zero-shot
通り雨が上がると、道は水たまりに映る色を失い、ただ灰色に濡れていた。,figurative,色を失う,Zero-shot
プロジェクトが最終段階に入り、我々も困難の峠を越えた。,figurative,峠を越す,Zero-shot
彼の提案に手に乗って、自分の意向とは異なる方針を支持することになった。,figurative,手に乗る,Zero-shot
彼のデジタル依存と彼女のアナログ志向は、水と油のようになじまない。,figurative,水と油,Zero-shot
彼はこの町に新しい風を吹かせ、ここで骨を埋めると公言している。,figurative,骨を埋める,Zero-shot
彼は自分の著書がベストセラーになったのを見て、鼻が高く喜びを感じていた。,figurative,鼻が高い,Zero-shot
試験の結果を目の当たりにして、彼の顔から一瞬で色を失った。,figurative,色を失う,Zero-shot
ディベートの最中、彼は一つ一つの言葉を丁寧に選び、弓を引くように慎重に答えた。,figurative,弓を引く,Zero-shot
彼の発言が尾を引いて、会話は一段と重苦しい雰囲気に満ちた。,figurative,尾を引く,Zero-shot
彼女はコミュニティに積極的に関わり、その地に深く根を下ろしていた。,figurative,根を下ろす,Zero-shot
若手アーティスト同士の共同展示会では、創造的な火花を散らす作品たちが互いに触発を与え合っていた。,figurative,火花を散らす,Zero-shot
企業は新しい市場を開拓するため、世界各地に網を張り、ローカルなニーズを調査している。,figurative,網を張る,Zero-shot
環境破壊の進行を目の当たりにし、彼は胸を痛めた。,figurative,胸を痛める,Zero-shot
新製品が市場で受け入れられたが、我々はあぐらをかくことなくさらに改善を重ねている。,figurative,あぐらをかく,Zero-shot
長い研究と実験が実を結び、新しい発見が科学界で評価された。,figurative,実を結ぶ,Zero-shot
彼の急な辞任発表に、部屋中が息が詰まるほどの静けさに包まれた。,figurative,息が詰まる,Zero-shot
地域社会において環境保護の意識が頭をもたげ、さまざまな活動が展開されている。,figurative,頭をもたげる,Zero-shot
彼女は子供がピアノのリサイタルで素晴らしい演奏を披露したことにより、鼻が高い状態だ。,figurative,鼻が高い,Zero-shot
今月で店を閉めることになり、私の経営者としての日々にも幕を閉じることになる。,figurative,幕を閉じる,Zero-shot
彼の辛辣なコメントが尾を引き、会場はその後も緊張した雰囲気に包まれた。,figurative,尾を引く,Zero-shot
自然に触れ合う生活を求めて田舎に移住した彼は、地域のコミュニティにすばやく根を下ろした。,figurative,根を下ろす,Zero-shot
この時期に休暇を取るのは望ましいですが、仕事が山積みで手がないため見送ることにしました。,figurative,手がない,Zero-shot
今後の市場動向が不透明なため、新製品の開発は一時的に棚に上げ、状況を見守ることにする。,figurative,棚に上げる,Zero-shot
会社の同僚が海外から帰国すると、その経験豊かな話を指をくわえて聞いていた。,figurative,指をくわえる,Zero-shot
市場動向が不安定な今、新製品の開発を急ぐのではなく、事業計画を棚に上げて状況を見守ることが賢明です。,figurative,棚に上げる,Zero-shot
困窮する家庭の子どもが学校に通えない話を知り、地域社会は痛みを感じた。,figurative,胸を痛める,Zero-shot
長期にわたる開発期間の後、私たちのチームはついに技術の峠を越え、製品を市場に投入する準備が整いました。,figurative,峠を越す,Zero-shot
彼は人を食う厳しさで部下を指導するが、その結果は常に上出来だ。,figurative,人を食う,Zero-shot
彼は新しいプログラミング言語に熱を上げ、毎晩オンライン講座でスキルアップに励んでいた。,figurative,熱を上げる,Zero-shot
どうにか形になり始めた計画に対し、上司が改善点ばかりを挙げて水を差した。,figurative,水を差す,Zero-shot
彼の過ちが尾を引いて、友人たちとの信頼関係が崩れた。,figurative,尾を引く,Zero-shot
暖かい春の日、公園で遊ぶ子どもたちの無邪気な笑顔を見て、希望で胸が詰まった。,figurative,胸が詰まる,Zero-shot
環境保護団体は保護活動を進めるため、国を超えて支持を集める網を張っている。,figurative,網を張る,Zero-shot
企業合同のイベントでの発表が滞りなく行われていたが、主催者側の技術的トラブルが発生し、スムーズな進行に水を差した。,figurative,水を差す,Zero-shot
革新的なアイデアが実現し、業界に新たな幕が開く。,figurative,幕が開く,Zero-shot
その子どもの問題解決能力には、思わず頭が下がる。,figurative,頭が下がる,Zero-shot
試合の前日になって主力選手が怪我をしたことがチームの士気に水を差した。,figurative,水を差す,Zero-shot
ついに試験期間が終わり、学生たちは勉強の日々に幕を閉じる。,figurative,幕を閉じる,Zero-shot
彼女はディベートの準備をするうちに徐々に熱を上げ、その話題について熱心に調査を進めた。,figurative,熱を上げる,Zero-shot
彼女はその会社で数年間働いており、業界内で深く根を張っている。,figurative,根を張る,Zero-shot
彼は国外での経済活動を拡大し、新しい市場において企業としての根を張る戦略を展開している。,figurative,根を張る,Zero-shot
彼は仕事で大きな成果を上げ、会社内で他の部署に対して鼻を鳴らして歩いた。,figurative,鼻を鳴らす,Zero-shot
彼女の持ち前の明るさと周りを励ます能力には、本当に頭が下がる。,figurative,頭が下がる,Zero-shot
優勝した後も彼らはあぐらをかかず練習を重ねている。,figurative,あぐらをかく,Zero-shot
新しい企画が承認されるまで、彼の心は期待と不安で宙に浮いていた。,figurative,宙に浮く,Zero-shot
彼はこのプロジェクトが自分にとって最後の仕事と決意し、キャリアに幕を閉じる準備を始めた。,figurative,幕を閉じる,Zero-shot
その小さい会社は市場のニッチを見つけ、そこにしっかりと根を下ろし、業界内で名を馳せるようになった。,figurative,根を下ろす,Zero-shot
数年間の勉強が実を結び、彼はついに法律の資格を取得した。,figurative,実を結ぶ,Zero-shot
最新の規制に適応するため、企業の法務チームは頭を痛めている。,figurative,頭を痛める,Zero-shot
経済が好調な今、多くの企業がその波に乗るために投資を拡大している。,figurative,波に乗る,Zero-shot
チームの革新派と保守派は、まるで水と油のように意見が分かれる。,figurative,水と油,Zero-shot
彼の無私無欲の姿勢には本当に頭が下がる。,figurative,頭が下がる,Zero-shot
新年度が幕を開けると同時に、彼は自己改善のための挑戦を新たにスタートさせた。,figurative,幕を開ける,Zero-shot
彼は違法な取引から足を洗ってから、地域社会でのボランティア活動に専心している。,figurative,足を洗う,Zero-shot
彼のプレゼンテーションは人を食うほどの熱意と説得力があった。,figurative,人を食う,Zero-shot
プロジェクトの進行に問題が生じた時、リーダーが腹を割って課題を共有してくれた。,figurative,腹を割る,Zero-shot
私のアドバイスも彼の耳には右から左へ通り過ぎる風だった。,figurative,右から左,Zero-shot
状況が刻々と変わるこの業界で成功するには、足が速い判断力が必要不可欠です。,figurative,足が速い,Zero-shot
彼はチェス大会での勝利に鼻を鳴らし、自信満々の様子で席に戻った。,figurative,鼻を鳴らす,Zero-shot
熱しやすく冷めやすい彼は新しいガジェットに夢中になるが、すぐに次の興味に移ってしまう。,figurative,熱しやすく冷めやすい,Zero-shot
若手とベテランの論争は、常に両者から知恵の火花を散らす機会を提供する。,figurative,火花を散らす,Zero-shot
交渉での一時的な衝突を水に流し、平和的な解決に向けて努力を続けています。,figurative,水に流す,Zero-shot
彼女は子猫のかわいらしい顔に手に乗り、知らず知らずのうちに新しいペットを家に迎え入れていた。,figurative,手に乗る,Zero-shot
彼女がプレゼンテーションで高評価を受けた後、会議室で上司に対してさりげなく鼻を鳴らしていた。,figurative,鼻を鳴らす,Zero-shot
手作りの陶芸品を作るためには、形を整えるのも焼成の温度を管理するのも骨が折れる作業だ。,figurative,骨が折れる,Zero-shot
会議室での新プロジェクトの提示が火花を散らすような激しい議論を引き起こした。,figurative,火花を散らす,Zero-shot
子供の学校選びに悩み、家族は頭を抱えて相談を重ねた。,figurative,頭を抱える,Zero-shot
救助犬が災害現場で命を救う様子を報じるニュースを見て、感謝と尊敬の気持ちで胸が詰まった。,figurative,胸が詰まる,Zero-shot
無邪気な動物が苦しむ動画を見た後、じっとりと胸が痛んだ。,figurative,胸が痛む,Zero-shot
子育ての最も忙しく大変な時期も終わり、親として一息つく時間の峠を越えたと感じた。,figurative,峠を越す,Zero-shot
小さなトラブルは水に流し、大きな目標に集中することが大切だ。,figurative,水に流す,Zero-shot
彼は自分の誤りを認め、相手に水に流すようお願いした。,figurative,水に流す,Zero-shot
初めての展示会に向けての熱意は高かったが、現実には想定外の問題が多く、すぐに熱が冷めてしまった。,figurative,熱が冷める,Zero-shot
腹を割って話し合い、全員が納得のいく結論に至った。,figurative,腹を割る,Zero-shot
その技術の発展が社会にどのような影響を与えるのか、議論の場では多くの首がひねられた。,figurative,首をひねる,Zero-shot
彼は重要なプレゼンテーションに臨む際、心を引き締める弓を引くように準備を進めた。,figurative,弓を引く,Zero-shot
ガーデニングに最近熱を上げ始めた彼は、自宅の小さな庭でさまざまな野菜と花を育てている。,figurative,熱を上げる,Zero-shot
教師が生徒に向けた人を食うような厳しい注意が、クラスの雰囲気を一変させた。,figurative,人を食う,Zero-shot
彼は試験の成績が良かったのを知り、同級生に鼻を鳴らして自慢した。,figurative,鼻を鳴らす,Zero-shot
彼の投資知識は専門家と肩を並べるレベルに達している。,figurative,肩を並べる,Zero-shot
熱中していた料理教室も、レシピがマンネリ化してきた今、次第に熱が冷めてきた。,figurative,熱が冷める,Zero-shot
すれ違いを水に流し、二人で新たな関係を築くことにした。,figurative,水に流す,Zero-shot
突然の昇進の知らせに、驚きと喜びで胸が詰まり、言葉が出てこなかった。,figurative,胸が詰まる,Zero-shot
新商品の発表会が幕を開け、市場に一石を投じることとなった。,figurative,幕を開ける,Zero-shot
散歩中に昔の遊び場を見つけ、子ども時代の楽しかった日々に思いを馳せて胸が詰まった。,figurative,胸が詰まる,Zero-shot
隣のクラスが野外学習でキャンプに行くのを知り、私たちのクラスが通常授業だったため、指をくわえて彼らの話を聞いた。,figurative,指をくわえる,Zero-shot
新しい商品の開発に向けた会議が活発に行われていたが、市場調査の否定的な結果が発表され、企画の進行に水を差した。,figurative,水を差す,Zero-shot
プレゼンテーションで成功間違いなしと盛り上がっていたが、突然の機材トラブルが全体の流れに水を差す形となった。,figurative,水を差す,Zero-shot
彼の冗談も次第に色を失い、周囲の笑いもまた消えていった。,figurative,色を失う,Zero-shot
彼女の退職に際して、多年にわたる会社への貢献に感謝する意を表し、彼女の職務に幕を閉じる式典が行われた。,figurative,幕を閉じる,Zero-shot
プロジェクトの遅延が続いて、チーム全体が首が回らない状況に陥っている。,figurative,首が回らない,Zero-shot
確かめもせずにその情報に手に乗ってしまい、結果的に重大な誤解を招いてしまった。,figurative,手に乗る,Zero-shot
密会の秘密がバレた時、彼女は息が詰まる思いで部屋を飛び出した。,figurative,息が詰まる,Zero-shot
持続可能な農法への転換が実を結び、土地の生産性が大幅に向上した。,figurative,実を結ぶ,Zero-shot
長い冬の後、桜の花が咲き始め、春の訪れの幕が開いた。,figurative,幕が開く,Zero-shot
彼女は彼の誤解を水に流すことに決め、仲直りの手を差し伸べた。,figurative,水に流す,Zero-shot
面接官の人を食う質問に、応募者は動揺を隠せなかった。,figurative,人を食う,Zero-shot
あの人は重要なメモもすぐ右から左にしてしまうから、いつも情報が抜けている。,figurative,右から左,Zero-shot
宿題が多すぎて夜遅くまで頭を抱える子どもたちも少なくない。,figurative,頭を抱える,Zero-shot
彼は不正な取引から足を洗い、正直な商人として地域社会に貢献している。,figurative,足を洗う,Zero-shot
献身的な看護師の話を聞き、その優しさに胸が詰まる感情が湧き上がった。,figurative,胸が詰まる,Zero-shot
技術的な課題が解決できず、研究チームは毎日頭を抱えている。,figurative,頭を抱える,Zero-shot
彼の仕事ぶりは、部下たちに対して人を食うような厳しさだ。,figurative,人を食う,Zero-shot
彼は会議の場で弓を引くように、慎重かつ力強く意見をまとめ上げた。,figurative,弓を引く,Zero-shot
昨年の不作が尾を引いて、今年も食料価格が高騰している。,figurative,尾を引く,Zero-shot
彼女の芸術に対する情熱と専念を見るにつけ、頭が下がる。,figurative,頭が下がる,Zero-shot
新商品の発売に向けてチーム全員が気合を入れていたが、最後の試験での失敗がすべてに水を差した。,figurative,水を差す,Zero-shot
友人が困難に直面しているのを見ると、いつも胸が痛む。,figurative,胸が痛む,Zero-shot
彼の提案は将来的には有望だが、現段階では実行が難しいため、提案を棚に上げることに決めた。,figurative,棚に上げる,Zero-shot
芸術祭の準備に熱を上げる彼の姿は、他の参加者にも影響を与えていた。,figurative,熱を上げる,Zero-shot
彼は自分の絵が地方展に選ばれ、誇らしげに鼻が高い。,figurative,鼻が高い,Zero-shot
組織の暗部から足を洗った後、彼は自己改革に力を入れるようになった。,figurative,足を洗う,Zero-shot
地震のダメージが尾を引き、復興には予想以上の時間が必要だった。,figurative,尾を引く,Zero-shot
社会の不平等を目の当たりにし、多くの市民が胸を痛めている。,figurative,胸を痛める,Zero-shot
彼の明るさと彼女の内向的な性格は水と油のようで、なかなか理解し合えない。,figurative,水と油,Zero-shot
その計算結果が予想外だったので、教授も学生も首をひねっていた。,figurative,首をひねる,Zero-shot
暗く静かな夜に不安が頭をもたげる。,figurative,頭をもたげる,Zero-shot
季節も変わり、彼の部署の成績も見事に脂が乗ってきている。,figurative,脂が乗る,Zero-shot
黄昏時に公園のベンチで一人座り、過ぎ去った日々を思い胸が詰まる。,figurative,胸が詰まる,Zero-shot
新たな技術革新が市場に頭をもたげ、産業界全体に大きな波を起こしている。,figurative,頭をもたげる,Zero-shot
新しい市場の波に乗り、彼は革新的な製品を次々と発表している。,figurative,波に乗る,Zero-shot
そのドキュメンタリーが放映されることで、世界に忘れられた歴史が明るみに出る新たな幕が開いた。,figurative,幕が開く,Zero-shot
試験に合格した後でも、彼はあぐらをかかずさらなる学問の探求を続けている。,figurative,あぐらをかく,Zero-shot
過去の失敗が心に尾を引き、彼は新しい挑戦を恐れていた。,figurative,尾を引く,Zero-shot
足が速い判断が求められるこの仕事は、迅速な思考と行動が不可欠です。,figurative,足が速い,Zero-shot
新しく開発されたこの技術は、すでに売れている製品と肩を並べる可能性がある。,figurative,肩を並べる,Zero-shot
新しいプロジェクトの課題に直面し、チーム全員が頭を抱えた。,figurative,頭を抱える,Zero-shot
彼は新たな地で生活を始め、地元のイベントに参加しつつ徐々に根を張っていった。,figurative,根を張る,Zero-shot
私が新しいアイデアを提案したとき、上司はまるで人を食うかのようにそれを批判した。,figurative,人を食う,Zero-shot
病床に伏していた友人が回復し、健康の峠を越える日が来た。,figurative,峠を越す,Zero-shot
あのニュースを聞いて、彼女の笑顔が色を失ってしまった。,figurative,色を失う,Zero-shot
その若者の環境への献身的な取り組みには、本当に頭が下がる。,figurative,頭が下がる,Zero-shot
彼女の熱しやすく冷めやすい性格は、趣味を次々と変える原因となっている。,figurative,熱しやすく冷めやすい,Zero-shot
外国での生活を始めた彼は、新しいコミュニティでしっかりと根を張るために地元の言語を学び始めた。,figurative,根を張る,Zero-shot
重要な決定を前にして、彼は腹を割って自分の見解と不安を共有した。,figurative,腹を割る,Zero-shot
型にはまった考え方をする人々は、しばしば革新的なアイデアを見逃す。,figurative,型にはまる,Zero-shot
この革新的な起業家は、新しいビジネスアイデアで市場に素早く根を張り、業界に新たな動きをもたらしている。,figurative,根を張る,Zero-shot
熱烈な支持を受けていた政治家が引退を発表し、政治界における彼の役割に幕を閉じることになりました。,figurative,幕を閉じる,Zero-shot
家族会議で腹を割って意見を交換し、互いの立場を理解する良い機会となった。,figurative,腹を割る,Zero-shot
密閉された部屋での長時間ミーティングは、息が詰まるほど息苦しかった。,figurative,息が詰まる,Zero-shot
彼女は彼の演技に完全に手に乗り、本当のことを見抜くことができなかった。,figurative,手に乗る,Zero-shot
熱戦を繰り広げた選手権大会が終了し、今年のシーズンに幕を閉じる。,figurative,幕を閉じる,Zero-shot
新しい技術を学び続けた結果、彼のプログラミングスキルに脂が乗ってきた。,figurative,脂が乗る,Zero-shot
突然の人員削減により、部署全体が頭を抱える事態となった。,figurative,頭を抱える,Zero-shot
彼のキャリアも中盤に差し掛かり、その技術には明らかに脂が乗ってきている。,figurative,脂が乗る,Zero-shot
社内での表彰式が盛大に行われていた際、受賞者の一人が遅れて到着し、式の進行に水を差す形になった。,figurative,水を差す,Zero-shot
社長は腹を割って社員に会社の現状と将来計画を説明した。,figurative,腹を割る,Zero-shot
新商品の開発会議で、マーケティングチームとエンジニアチームが意見をぶつけ合い、火花を散らす討論が行われた。,figurative,火花を散らす,Zero-shot
彼女は全ての試合で勝利し、他の選手たちに向けて鼻を鳴らすようになった。,figurative,鼻を鳴らす,Zero-shot
彼の突然の引退発表に、スポーツ界では誰もが首をひねった。,figurative,首をひねる,Zero-shot
学生たちはディベート大会に向けて熱を上げ、議論の技術を磨いていた。,figurative,熱を上げる,Zero-shot
科学技術の進歩が季節の幕を開け、未解決問題に新たな光を当てることになった。,figurative,幕を開ける,Zero-shot
昨日の言い争いはもう水に流して、今日は一日楽しもう。,figurative,水に流す,Zero-shot
昇進した同僚が、何かと他人に鼻を鳴らすようになってしまった。,figurative,鼻を鳴らす,Zero-shot
科学的根拠と民間療法は、しばしば水と油のように対立する。,figurative,水と油,Zero-shot
予測不能な天候に、気象学者たちが首をひねる。,figurative,首をひねる,Zero-shot
あの映画の終幕には複雑すぎる伏線が隠されており、視聴後もずっと首をひねって考えてしまう。,figurative,首をひねる,Zero-shot
彼の予期せぬ辞任発表には、誰もが首をひねった。,figurative,首をひねる,Zero-shot
意見が割れ、会議室での決定事項が宙に浮いた。,figurative,宙に浮く,Zero-shot
そのフェスティバルの開催が幕を開け、地元の文化を広く知らしめる機会となった。,figurative,幕を開ける,Zero-shot
彼が海外旅行から帰ってきて素晴らしい体験を語っているのを、私は指をくわえて聞いていた。,figurative,指をくわえる,Zero-shot
彼は政治家の甘い約束に手に乗りやすいので、毎回選挙のたびに後悔している。,figurative,手に乗る,Zero-shot
彼女は言われたことをすぐに右から左に払い除けてしまうため、重要な情報を逃してしまうことが多い。,figurative,右から左,Zero-shot
彼は試合でベストスコアを出した後も、練習を怠ることなくあぐらをかかずに努力を重ねている。,figurative,あぐらをかく,Zero-shot
この小説家は人間関係の複雑さを描写するため、様々な背景を持つ登場人物に網を張った。,figurative,網を張る,Zero-shot
あるテレビ番組に対する熱が冷めるのは、内容が同じようなパターンに陥って新鮮味を失ったからだ。,figurative,熱が冷める,Zero-shot
彼は海外で根を張ることを夢見て、母国から遠く離れた土地へ移住した。,figurative,根を張る,Zero-shot
兄弟間の小さな衝突も、すべて水に流して、家庭内の平和を保つべきだ。,figurative,水に流す,Zero-shot
自分の作った料理が友人に褒められて、鼻が高い気持ちになった。,figurative,鼻が高い,Zero-shot
その討論の結果が尾を引き、会議は何時間も延長された。,figurative,尾を引く,Zero-shot
彼の魅力的な提案に手に乗ってしまい、知らず知らずのうちに彼の計画の一環となっていた。,figurative,手に乗る,Zero-shot
彼女は新しい仕事に心躍らせていたが、職場の雰囲気が合わず、徐々に熱が冷めてきた。,figurative,熱が冷める,Zero-shot
渋滞で予定時刻に間に合わないことに気づき、運転手は頭を抱えた。,figurative,頭を抱える,Zero-shot
新しいプロジェクトに取り組む彼の情熱が、彼を周囲から宙に浮かせているように見せた。,figurative,宙に浮く,Zero-shot
彼の新しい起業が市場で成功し、既存の大手企業と肩を並べる地位を獲得した。,figurative,肩を並べる,Zero-shot
彼は反社会的な生活から足を洗い、心機一転、新しいキャリアをスタートさせた。,figurative,足を洗う,Zero-shot
彼は自分の退職式で感慨深く話し、キャリアに幕を閉じる宣言をした。,figurative,幕を閉じる,Zero-shot
上司に腹を割って自分のキャリアの不安を明かし、アドバイスを求めた。,figurative,腹を割る,Zero-shot
緊急時にはいつも彼女の対応が最も素早く、周囲からは足が速いと称賛されている。,figurative,足が速い,Zero-shot
最初は熱心だったけれど、試合が進むにつれ、彼の情熱も徐々に熱が冷めていった。,figurative,熱が冷める,Zero-shot
事業拡大の計画が思うように進まず、資金繰りが首が回らなくなっている。,figurative,首が回らない,Zero-shot
彼は新しい事業を立ち上げる際、未来への一矢を放つかのように弓を引いた。,figurative,弓を引く,Zero-shot
彼女は自身のブログのリーチを拡大するために、SNSとコラボレーションの網を張り、幅広い読者層を確保した。,figurative,網を張る,Zero-shot
あのシェフの料理の技術には、間違いなく頭が下がる。,figurative,頭が下がる,Zero-shot
彼女は反省を促す言葉も右から左に受け流し、成長のチャンスを自ら逃がしてしまう。,figurative,右から左,Zero-shot
彼は人を食う言葉遣いで批評をし、聞く者を威圧する。,figurative,人を食う,Zero-shot
議論する度に、彼らの考え方の違いが如実に水と油のように現れる。,figurative,水と油,Zero-shot
彼女の音楽センスは才能豊かで、業界で名を馳せるミュージシャンと肩を並べている。,figurative,肩を並べる,Zero-shot
彼女の突拍子もないアイデアが会議室で宙に浮くような静寂を生んだ。,figurative,宙に浮く,Zero-shot
