submission,category,idiom,type
"Toplantıda yeni fikirlere yer vermek, ekip içindeki yaratıcılığı arttırıyor.",mecaz,Yer vermek,Zero-shot
"Şirketlerin çevresel düzenlemelere göz yumması, gezegenimizin geleceğini tehdit ediyor.",mecaz,Göz yummak,Zero-shot
"Kritik toplantıda, yöneticisi proje gecikmelerinin ardındaki asıl sebepleri öne sürdü.",mecaz,Öne sürmek,Zero-shot
"Doktor, hasta ziyaretinde dengeli beslenmenin sağlık üzerindeki etkilerinin altını çizdi.",mecaz,Altını çizmek,Zero-shot
"Profesör, antik çağlarda kullanılan yöntemlerin modern bilimle benzerlikler taşıdığını öne sürerek herkesi şaşırttı.",mecaz,Öne sürmek,Zero-shot
"Yenilikçi fikirleriyle genç girişimci, teknoloji sektöründe iz bırakmak için doğru adımları attı.",mecaz,İz bırakmak,Zero-shot
"Konferansta, deneyimlerine dayanarak ileri sürdüğü çözümler, pek çok katılımcı tarafından not alındı.",mecaz,İleri sürmek,Enhanced-prompting
Toplantı sırasında gerçekler bir bir ortaya çıkmaya başladı.,mecaz,Ortaya çıkmak,Zero-shot
"Herkesin aynı düşünce içinde olduğu bir anda, Ayşe kontrast bir fikir ortaya atarak düşündürebildi.",mecaz,Ortaya atmak,Zero-shot
Sürekli kendini geliştiren ve yeniliklere açık olması sayesinde sektördeki diğer şirketlerden hızla üste çıktı.,mecaz,Üste çıkmak,Zero-shot
"Eleştirilere maruz kalsa da, düşüncelerini ortaya koymaktan çekinmedi.",mecaz,Ortaya koymak,Zero-shot
Başarısız projeler de bazen beklenmedik başarılara yol açabilir.,mecaz,Yol açmak,Enhanced-prompting
Bu zorlu piyasa koşullarında ayakta kalabilmek için herkesin sıkı durması gerekiyor.,mecaz,Sıkı durmak,Zero-shot
"Toplantıda çalışanların refahına ağırlık vermek, iş yerindeki memnuniyeti artırabilir.",mecaz,Ağırlık vermek,Zero-shot
"Görüşmelerde ileri sürdüğü fikirler, herkes tarafından takdirle karşılandı.",mecaz,İleri sürmek,Zero-shot
"Kitap fuarında editörler, okuyucu trendlerinin nabzını tutmak için popüler yazarların eserlerine özel ilgi gösteriyor.",mecaz,Nabzını tutmak,Enhanced-prompting
Projede yer almanın ona sağladığı tecrübe paha biçilemezdi.,mecaz,Yer almak,Enhanced-prompting
"İleri sürdüğü reform önerileri, sektördeki pek çok profesyoneli etkilemeyi başardı.",mecaz,İleri sürmek,Enhanced-prompting
"Her zaman doğruyu söyleyen Banu, yanlışları gördüğünde parmak basmaktan çekinmez.",mecaz,Parmak basmak,Zero-shot
Projede başarılı olamasak da kendi önerilerimizi cesurca ileri sürdük.,mecaz,İleri sürmek,Zero-shot
"Şef, yenilikçi tarifleriyle gastronomi dünyasında derin izler bıraktı.",mecaz,İz bırakmak,Zero-shot
"Hatalarını gizlemeye çalışan yönetici, sonunda hissedarlara hesap vermek zorunda kalarak, durumu açıklığa kavuşturdu.",mecaz,Hesap vermek,Enhanced-prompting
"Fırtına sonrası evi ağır hasar gören İsmail Amca, köy meydanında toplanan kalabalığa dönerek yüreğini ortaya koydu ve topluluk nezdinde el açmak zorunda kaldı.",mecaz,El açmak,Enhanced-prompting
Sıkıntılı günleri üstünden atmak için kendini sanata adadı.,mecaz,Üstünden atmak,Zero-shot
"Müzisyen, konserinde ustalığını ortaya koyarak dinleyicileri büyüledi.",mecaz,Ortaya koymak,Zero-shot
"Çevre koruma politikalarına karşı çıkmak, doğanın tahribatına göz yummak demektir.",mecaz,Karşı çıkmak,Zero-shot
"Yarışmada öyle bir performans sergiledi ki, açık ara öne geçerek başa geçti.",mecaz,Başa geçmek,Zero-shot
"Proje toplantısında, bütçe meselesi üzerinde duruldu ve detaylı bir şekilde tartışıldı.",mecaz,Üzerinde durmak,Enhanced-prompting
"Tüm deliller mahkemede ortaya konduğunda, davanın seyri değişti.",mecaz,Ortaya koymak,Enhanced-prompting
"Öğretmen, sınıfta öğrencilerin konsantrasyon sorununu ele alarak farklı öğretim teknikleri denemeye karar verdi.",mecaz,Ele almak,Zero-shot
Yeni projeyi ele aktif bir şekilde alarak başlamamız gerek.,mecaz,Ele almak,Enhanced-prompting
"Gelen uyarıları dikkate almamış olmamız, durumun ciddiyetini kavrayamamamız, yavaş yavaş ayvayı yememize yol açtı.",mecaz,Ayvayı yemek,Enhanced-prompting
Hastanede sıra beklerken çevrimiçi bulmacalar çözerek zaman öldürdüm.,mecaz,Zaman öldürmek,Zero-shot
"Kendisine teşhis konulan ciddi bir hastalıktan sonra doktorun önerdiği tedaviyi titizlikle sürdüren Ahmet, nihayet bu zorlu sürecin üstünden atmış ve eski sağlığına kavuşmuştu.",mecaz,Üstünden atmak,Enhanced-prompting
"Her romanında farklı kültürlerden öğelerle yer almak, yazarın eserlerine zenginlik katıyor.",mecaz,Yer almak,Zero-shot
"Arkadaşımın zorluklarla başa çıkma çabalarını izlemek, hiçbir zaman içimi eritmedi.",mecaz,İçi erimek,Enhanced-prompting
"Grup başkanı, toplantıda ekip içi çatışmaları ele alarak herkesin görüşünü dinlemeyi önerdi.",mecaz,Ele almak,Zero-shot
İş görüşmesinde yanlış bilgi verdiğimi fark ettiğimde ayvayı yediğimi biliyordum.,mecaz,Ayvayı yemek,Zero-shot
"Projedeki aksaklıkları erkenden çözerek, ilerleyen aşamalarda zaman kazandık.",mecaz,Zaman kazanmak,Zero-shot
Bahçede çiçekleri sulayan küçük çocuğu izlerken komşunun içi eridi.,mecaz,İçi erimek,Zero-shot
"Kırılgan anlarda insanlar genellikle kırıcı olur, eldeki tüm olumsuzlukları sayıp dökerler.",mecaz,Sayıp dökmek,Enhanced-prompting
"Yönetim, çalışanların iş doyumuna ağırlık vermek için ofis ortamını iyileştirici adımlar atıyor.",mecaz,Ağırlık vermek,Zero-shot
"Finansal raporların eksik olduğunu fark eden yönetici, sorunları detaylıca inceleme ve çözüm yolları bulma şansı elde etmek için toplantıyı sonraki haftaya erteleyerek kritik bir zaman kazandı.",mecaz,Zaman kazanmak,Enhanced-prompting
"Ağır bir günün ardından eve gelir gelmez, yaşadığı her şeyi annesine sayıp döktü.",mecaz,Sayıp dökmek,Zero-shot
"Şirket CEO'su, yıllık toplantıda finansal krizleri ele alarak şeffaf bir şekilde paydaşları bilgilendirdi.",mecaz,Ele almak,Zero-shot
Sahip olduğu geniş bilgi birikimiyle her tartışmada doğru noktaları vurgulayarak fikir lideri olarak başa geçti.,mecaz,Başa geçmek,Zero-shot
"Çevreci aktivist, doğa koruma çalışmalarıyla çevre bilincinde kalıcı izler bırakmanın peşinde.",mecaz,İz bırakmak,Zero-shot
"Değişimlere karşı çıkmak, zamanın gerisinde bir gölge gibi kalmaktır.",mecaz,Karşı çıkmak,Zero-shot
Ekip toplantısında konuşulanlar derinleştikçe herkesin gerçek niyeti ortaya çıktı.,mecaz,Ortaya çıkmak,Zero-shot
Yeni projede gösterdiği üstün performans ile kısa sürede takım liderliğine başa geçti.,mecaz,Başa geçmek,Zero-shot
Annesine yapılan sürpriz doğum günü partisindeki mutluluğu görenlerin içi eridi.,mecaz,İçi erimek,Zero-shot
"Kendine özgü tarzıyla modacı, moda dünyasında unutulmaz bir iz bıraktı.",mecaz,İz bırakmak,Enhanced-prompting
"Proje sunumundan bir gün önce ana verilerin silindiğini fark ettiğinde, bütün emeklerinin boşa gitmesine neden olan bu duruma karşı ne yapacağını şaşırmıştı; gerçekten ayvayı yemişti.",mecaz,Ayvayı yemek,Enhanced-prompting
"Rapor, detaylı incelenmesi gereken bu durumu ele zaman ayırarak alıyor.",mecaz,Ele almak,Enhanced-prompting
"Tartışmada, şehir planlamasındaki eksikliklerin trafik sorunlarını artırdığını öne sürdü.",mecaz,Öne sürmek,Zero-shot
"Zeynep, okulda her zaman popüler olmayı istemişti ve diğer öğrencilerle iyi geçinmek yerine, onların zaaflarını öğretmenlere açarak basamak yapmayı bir yol olarak gördü.",mecaz,Basamak yapmak,Enhanced-prompting
"Eğitmen, derste disiplin sorunlarını ele almanın yollarını öğrencilere aktardı.",mecaz,Ele almak,Zero-shot
"Gerçekler, zaman içinde yavaş yavaş ortaya çıkmaya başladı.",mecaz,Ortaya çıkmak,Enhanced-prompting
"Oyun sonrası soyunma odasında, takımın kaptanı oyunculara performansları hakkında açıkça sayıp döktü.",mecaz,Sayıp dökmek,Zero-shot
"Ekip, yeni gelen eleştirel geri bildirimler üzerine el koyarak projenin yönünü değiştirmeye karar verdi.",mecaz,El koymak,Zero-shot
İlişki sorunları aslında üstünden atılamayacak kadar mı büyük?,mecaz,Üstünden atmak,Enhanced-prompting
"Kariyer basamaklarını hızla tırmanan her profesyonel, başarı öykülerinde önemli bir yer alır.",mecaz,Yer almak,Zero-shot
"Başarısız anlaşmayı defterden silmek, onun için yeni fırsatların kapısını ardına kadar açtı.",mecaz,Defterden silmek,Zero-shot
"CEO, şirket genelinde düzenlediği bire bir görüşmelerle her bir çalışanın nabzını tuttu ve bu süreçte herkesin beklenmedik derecede motive olduğunu keşfetti.",mecaz,Nabzını tutmak,Enhanced-prompting
"Uzun bir yürüyüş sonrasında bankta oturan yaşlı adam, yanına oturan yabancıya hayat hikayesini sayıp döktü.",mecaz,Sayıp dökmek,Zero-shot
"Her kritik toplantıda, yöneticiler hataları sayıp dökmeye başlayınca bir çıkmaz sokakta bulduk kendimizi.",mecaz,Sayıp dökmek,Enhanced-prompting
"Yabancı dil kursuna kaydolmak isteyen Özge, ailesinden bu konuda mali destek isteyerek el açtı.",mecaz,El açmak,Zero-shot
"Dernek komitesinde yer almak, onun topluluk içindeki etkisini artırdı.",mecaz,Yer almak,Enhanced-prompting
"Eğitim seminerinde iletişim becerileri üzerinde duruldu; çünkü bu, iş yerinde başarı için kritik bir faktör.",mecaz,Üzerinde durmak,Zero-shot
Tartışmada sesini duyurabilenlerden biri olarak yer almak önemlidir.,mecaz,Yer almak,Zero-shot
"İş yaşamında sürekli olarak karşılarına çıkan engelleri aşmayı başaranlar, zamanla üste çıkmayı öğrenirler.",mecaz,Üste çıkmak,Enhanced-prompting
"Yazar, eserinin toplumla rezonans kurmasını sağlamak için okuyucuların nabzını tutarak konularını seçer.",mecaz,Nabzını tutmak,Zero-shot
"Basın toplantısında gazeteciler, son dönemdeki artan suç oranları üzerinde durdular.",mecaz,Üzerinde durmak,Zero-shot
Bir iş kurmayı düşünüyordu ve nihayet adım atmak için cesareti topladı.,mecaz,Adım atmak,Zero-shot
"Durumu en iyi analiz ederek etkili çözüm önerileri sunan Mehmet, kriz dönemlerinde her zaman başa geçebilmektedir.",mecaz,Başa geçmek,Enhanced-prompting
"Daha sağlıklı bir yaşam sürmeye adım atmak için, her gün yürüyüş yapmaya başladı.",mecaz,Adım atmak,Zero-shot
"Raporu değerlendirirken ekibin gözden kaçırdığı noktalara parmak basarak, büyük bir hatanın önüne geçti.",mecaz,Parmak basmak,Zero-shot
Evde tek başıma kaldığım akşamlarda genellikle yoga yaparak zaman öldürüyorum.,mecaz,Zaman öldürmek,Enhanced-prompting
Şirket toplantısında yanlış raporu sununca tüm yönetim karşısında ayvayı yemiş oldum.,mecaz,Ayvayı yemek,Zero-shot
Dost meclisinde yılların birikmiş sıkıntılarını bir bir sayıp döktü.,mecaz,Sayıp dökmek,Zero-shot
"Araştırmacı, beklenen sonuçları elde edemeyince fon sağlayan kuruluşa hesap verdi.",mecaz,Hesap vermek,Zero-shot
"Arkadaşlar arasında gidilecek tatil yerini belirlerken, biri tropik bir ada fikrini ortaya atınca herkes heyecanlandı.",mecaz,Ortaya atmak,Zero-shot
"Ele alınan proje ile ilgili olarak maliyet analizi üzerinde özellikle durmak, bütçe yönetiminde büyük bir fark yaratacaktır.",mecaz,Üzerinde durmak,Enhanced-prompting
"Arkadaşının ihanetini üstünden atmak zaman alsa da, sonunda iç huzurunu buldu.",mecaz,Üstünden atmak,Zero-shot
"Değişim rüzgarlarına karşı çıkmak, fırtınada sağlam bir dal aramak gibi bir çaba gerektirir.",mecaz,Karşı çıkmak,Zero-shot
"Araştırmacılar, seminerde küresel ısınmanın sonuçlarını ele alarak bilinç düzeyini artırmaya çalıştı.",mecaz,Ele almak,Zero-shot
"Lehte ve aleyhte argümanlar arasında gidip gelirken, doğru düşünceyi ileri sürmek zamanı geldi mi?",mecaz,İleri sürmek,Enhanced-prompting
"Toplantıda şirket CEO'su, inovasyonun şirket stratejisi için ne kadar hayati olduğunun altını çizdi.",mecaz,Altını çizmek,Zero-shot
"Ekip içi çatışmalar işleri sekteye uğratınca, bir üst yönetici el koyarak arabuluculuk yaptı.",mecaz,El koymak,Zero-shot
Müzakereler sırasında diğer tarafın zayıf noktalarına parmak basarak avantajlı bir pozisyon elde ettik.,mecaz,Parmak basmak,Zero-shot
Dijital eğitim araçları kullanılarak eğitimde daha kalıcı bir iz bırakmak mümkün müdür?,mecaz,İz bırakmak,Enhanced-prompting
"Önümüzdeki dönemde işlerimiz biraz karışacak, herkes sıkı dursun.",mecaz,Sıkı durmak,Enhanced-prompting
"Yönetmen, filmdeki sosyal adaletsizlik teması üzerinde durarak izleyicilere mesajını iletti.",mecaz,Üzerinde durmak,Zero-shot
Gerçek duygularınız ne zaman ortaya çıkacak?,mecaz,Ortaya çıkmak,Enhanced-prompting
Kardeşiyle olan tartışmasında bütün yaşadıklarını sayıp dökmekte bir sakınca görmedi.,mecaz,Sayıp dökmek,Zero-shot
"Belirsizlikler aydınlanınca, projenin geleceği daha net bir şekilde ortaya çıktı.",mecaz,Ortaya çıkmak,Zero-shot
"Kitap incelemesinde, yazarın eserinde feminizm eleştirisini öne sürdü.",mecaz,Öne sürmek,Zero-shot
Raporunda çevresel faktörlere geniş yer vererek okuyucuların bilinçlenmesini sağladı.,mecaz,Yer vermek,Zero-shot
"Eğitim seminerinde, uzman çocuklarda görülen öğrenme güçlüklerini ele alarak velilere önemli bilgiler verdi.",mecaz,Ele almak,Zero-shot
"Sanatçı, projelerini tamamlayabilmek için hayranlarından destek olmalarını isteyerek el açtı.",mecaz,El açmak,Zero-shot
Bir yakının sürekli acı içinde olması senin içini eritmiyor mu?,mecaz,İçi erimek,Enhanced-prompting
"Grubun karşılaştığı zorlukları üstüne alması, yöneticileri tarafından büyük övgüyle karşılandı.",mecaz,Üstüne almak,Enhanced-prompting
Kariyerime küçük bir mola vererek Japonya'ya adım kocaman adım atmaya karar verdim.,mecaz,Adım atmak,Enhanced-prompting
"Şehirdeki grafiti sanatına bazen göz yumuluyor, çünkü bu, kültürel ifadenin bir parçası olarak görülüyor.",mecaz,Göz yummak,Enhanced-prompting
Şirket bu çeyrek dijital pazarlamaya ağırlık vererek satışlarını artırmayı hedefliyor.,mecaz,Ağırlık vermek,Zero-shot
"Galeri açılışında, yaşanmışlık ve duygularını tuvallerindeki karmaşık renk geçişleriyle ziyaretçilere açıkça ortaya koydu.",mecaz,Ortaya koymak,Enhanced-prompting
"Kriz anlarında kimin liderlik yapacağı, kimin rol oynayacağı hemen anlaşılabilir.",mecaz,Rol oynamak,Enhanced-prompting
"Çevre düzenlemesi için bahçıvanlar, parkta yeni bitki türleri dikip kollarını sıvadılar.",mecaz,Kolları sıvamak,Enhanced-prompting
Karşısında diz çöküp evlenme teklif eden genci gören genç kızın içi eridi.,mecaz,İçi erimek,Zero-shot
"Tatilde, plancı olmadığın için böylece sıkılmaktan zaman öldürmek zorunda mısın?",mecaz,Zaman öldürmek,Enhanced-prompting
Olaylar geliştikçe şirketin içinde yuvalanmış sorunlar da ortaya çıktı.,mecaz,Ortaya çıkmak,Zero-shot
"Roman yarışmasında herkes kalem sallarken, Mehmet'in özgün hikayesiyle jüri nezdinde başa geçti.",mecaz,Başa geçmek,Zero-shot
Raporu detaylıca inceleyince sorunun kaynağı ortaya çıktı.,mecaz,Ortaya çıkmak,Zero-shot
"Kitabın son sayfalarında, olayların arkasındaki gerçek motivasyonlar net bir şekilde ortaya çıktı.",mecaz,Ortaya çıkmak,Zero-shot
"Toplumsal baskılar yüzünden sürekli mutlu aile tablosu rolü oynamak, zamanla yorucu hale gelmişti.",mecaz,Rol oynamak,Zero-shot
Finansal kriz dalgaları esnasında sıkı durup işimizi korumamız gerekiyor.,mecaz,Sıkı durmak,Enhanced-prompting
"Toplumdaki artan kaba davranışlara göz yumduğumuz sürece, sosyal çözülmeyi hızlandırıyoruz.",mecaz,Göz yummak,Zero-shot
Medyanın bu konuya el koymasıyla olayın aslı ortaya çıkmış oldu.,mecaz,El koymak,Zero-shot
"Seminerde farklı disiplinlerden uzmanlara yer verilmesi, konuların çok yönlü ele alınmasını sağladı.",mecaz,Yer vermek,Zero-shot
"Yeni projeye adım atmak, ekibimizin motivasyonunu oldukça artırdı.",mecaz,Adım atmak,Zero-shot
"Toplantıyı erkene almamız, projeyi daha erken tamamlamamız için bize zaman kazandıracak.",mecaz,Zaman kazanmak,Enhanced-prompting
"O, çağdaş materyalizmin sınırlarına karşı çıkan felsefi makaleleri ile düşünce dünyasında önemli bir yer edindi.",mecaz,Karşı çıkmak,Enhanced-prompting
İş dünyasında kendine yer bulabilmek için adım atmak zaman ve sabır gerektirir.,mecaz,Adım atmak,Zero-shot
"Yeni bir iş modeli önerisinde, teknolojinin insan kaynakları üzerindeki etkisini azaltacak yöntemleri öne sürdü.",mecaz,Öne sürmek,Zero-shot
"Müşteri şikayetlerine parmak basarak, servis kalitemizi artırmamız gerektiğini vurguladı.",mecaz,Parmak basmak,Zero-shot
"Tatlı minik, usulca yanıma sokulup hikâyemi dinlemek istediğinde, hislerim hemen eri içimi sarıvermişti.",mecaz,İçi erimek,Enhanced-prompting
"Yabancı dil öğrenmek istiyorsan, ilk adımı atmak için hiçbir zaman geç değildir.",mecaz,Adım atmak,Zero-shot
Yeni projenin getireceği zorluklar karşısında bütün ekibin sıkı durması gerekecek.,mecaz,Sıkı durmak,Zero-shot
"İş yükü çalışanların üzerinde ağır bir stres yaratmaya başlayınca, insan kaynakları el koyarak ek izin günleri planladı.",mecaz,El koymak,Zero-shot
Projeyi yönetmek için en uygun kişinin başa geçmesi gerekiyordu; böylece hedeflere daha hızlı ulaşılabilirdi.,mecaz,Başa geçmek,Enhanced-prompting
Arabayı çarptıktan sonra babamın tepkisini görünce ayvayı yediğimi fark ettim.,mecaz,Ayvayı yemek,Zero-shot
"E-postamda, toplantıda ele alınması gereken maddelerin altını bir kez daha çizmek istiyorum.",mecaz,Altını çizmek,Enhanced-prompting
"Komşuların gece geç saatte yüksek sesle müzik dinlemesine göz yumduğumuzda, gürültü kirliliği artık bir norm haline gelir.",mecaz,Göz yummak,Zero-shot
"Aldığı ödüller, yazarın eserlerinin daha geniş kitlelerce tanınmasına yol açtı.",mecaz,Yol açmak,Zero-shot
Toplantıda sorunlarımıza pratik çözümler ortaya atarak ilerlememizi sağladık.,mecaz,Ortaya atmak,Zero-shot
Bugünkü toplantıda üst yönetimin eleştirilerine sıkı durarak cevap vermeye hazırlan.,mecaz,Sıkı durmak,Enhanced-prompting
"İş hayatında hızla basamak yapmak isteyen genç, her fırsatta kendini göstermeye çalıştı.",mecaz,Basamak yapmak,Enhanced-prompting
"Çalışma grubuna yeni atanan lider, başa geçme sürecinde gösterdiği üstün performansla herkesin takdirini kazandı.",mecaz,Başa geçmek,Enhanced-prompting
İş hayatında basamak yapmak için sürekli kendini geliştirmeye özen gösteriyor.,mecaz,Basamak yapmak,Zero-shot
"Toplantının gerilimli atmosferinde, her katılımcı birikmiş sorunlarını sayıp döktü.",mecaz,Sayıp dökmek,Zero-shot
"Katıldığı tartışmada öne sürdüğü görüşler, onu diğer konuşmacılardan bir adım öne taşıdı.",mecaz,İleri sürmek,Enhanced-prompting
Gerekirse bu iş için şirketteki tüm kötü anıları defterden silmeye hazırım.,mecaz,Defterden silmek,Zero-shot
"Ekip, yeni stratejiyi belirlemek üzere başa geçen yöneticiyle bir toplantı düzenledi.",mecaz,Başa geçmek,Enhanced-prompting
Toplantıyı erkene alarak günün geri kalanında zaman kazandık.,mecaz,Zaman kazanmak,Zero-shot
Kriz anında gerçek cesaretini ortaya koydu ve herkes onun bu yönüne hayran kaldı.,mecaz,Ortaya koymak,Zero-shot
"Çevre bilincine karşı çıkmak, doğanın sesini kısmak anlamına gelir.",mecaz,Karşı çıkmak,Zero-shot
"Kriz anında ortaya atılan akıllıca bir çözümle, şirket büyük bir kayıptan kurtuldu.",mecaz,Ortaya atmak,Enhanced-prompting
"Seminerde liderlik yetenekleri üzerinde duruldu, katılımcılar bu sayede kişisel gelişimlerine odaklandılar.",mecaz,Üzerinde durmak,Zero-shot
"Kitap kulübümüzde hangi kitabı seçeceğimize dair karar veremediğimizde, bir üye gündeme alışılmadık bir romanı ortaya atarak ilgi çekti.",mecaz,Ortaya atmak,Zero-shot
Bahçeyi yeniden düzenleme vakti gelmişti; böylece ailecek kollarımızı sıvadık ve işe koyulduk.,mecaz,Kolları sıvamak,Enhanced-prompting
"Soğuk kış günlerinde sıcacık bir çay görünce insanın içi erir, özlemle dolup taşarsan.",mecaz,İçi erimek,Enhanced-prompting
Bu sezon trendlerle oynayarak moda dünyasında başa geçmek mümkün mü?,mecaz,Başa geçmek,Enhanced-prompting
"Tarihi olaylarda iz bırakamamış olan pek çok lider unutulup gidiyor, ancak gerçekten etki yaratanlar her zaman hatırlanıyor.",mecaz,İz bırakmak,Enhanced-prompting
Yapılan yanlışların ardından işletme sahibi tüm çalışanlardan hesap vermek zorunda kaldı.,mecaz,Hesap vermek,Zero-shot
Eleştirmenler filmdeki senaryo problemleri üzerinde durdular.,mecaz,Üzerinde durmak,Zero-shot
"Kendi kitabını yazmaya adım atmak, uzun süredir hayalini kurduğu bir başlangıçtı.",mecaz,Adım atmak,Zero-shot
Aile toplantısı sırasında saklanan sırlar bir bir ortaya çıktı.,mecaz,Ortaya çıkmak,Zero-shot
"Yönetim kadrosu, firmanın mali sorunlarına göz yummaya devam ederse, iflas kaçınılmaz olacak.",mecaz,Göz yummak,Zero-shot
"Sınavlara hazırlık süresinde daha verimli çalışabilmek için, bilgisayarını sadece ders notları için kullanıyor ve böylece zaman kazanıyordu.",mecaz,Zaman kazanmak,Enhanced-prompting
Beklenmedik misafirin gelmesiyle evde bir telaş meydana geldi.,mecaz,Meydana gelmek,Zero-shot
"Başkasının yapmaktan korktuğu görevi üstüne alarak, ekibe olan bağlılığını gösterdi.",mecaz,Üstüne almak,Enhanced-prompting
"Sanatçı, galerideki eserleriyle kişisel tarzını ortaya koyarak izleyicileri büyüledi.",mecaz,Ortaya koymak,Zero-shot
Çok hassas olduğu için bu konuyu ele almamaya karar verdik.,mecaz,Ele almak,Enhanced-prompting
