submission,category,idiom,type
子どもたちは庭で遊んでいる間、私は木の下であぐらをかいて見守っていた。,literal,あぐらをかく,Enhanced-prompting
友達が来る前に、彼はリビングであぐらをかいてゲームをしていた。,literal,あぐらをかく,Enhanced-prompting
彼は教室であぐらをかき、先生の説明を真剣に聞いていた。,literal,あぐらをかく,Enhanced-prompting
運動会の休憩時間に、多くの観客が芝生であぐらをかいて休んでいた。,literal,あぐらをかく,Enhanced-prompting
夜空を眺めながら、あぐらをかいた彼は星の話を始めた。,literal,あぐらをかく,Enhanced-prompting
彼女は敷布であぐらをかき、お茶の準備をしていた。,literal,あぐらをかく,Enhanced-prompting
幼稚園の遠足で、指導者が子供たちにあぐらをかく方法を教えていた。,literal,あぐらをかく,Enhanced-prompting
キャンプサイトで、私たちは焚火の前であぐらをかいてマシュマロを焼いた。,literal,あぐらをかく,Enhanced-prompting
あぐらをかいて座るのが苦手な私は、より快適な椅子を探した。,literal,あぐらをかく,Enhanced-prompting
彼はヨガマットの上であぐらをかき、深呼吸を始めた。,literal,あぐらをかく,Enhanced-prompting
あぐらをかくと背筋が伸び、集中力が高まると彼女は言った。,literal,あぐらをかく,Enhanced-prompting
大きな窓のそばで、彼女はあぐらをかいて絵を描いている。,literal,あぐらをかく,Enhanced-prompting
学校の図書室で、あぐらをかいて静かに本を読む生徒がいた。,literal,あぐらをかく,Enhanced-prompting
私は湖畔であぐらをかいて、水面の穏やかな波を眺めていた。,literal,あぐらをかく,Enhanced-prompting
彼女は床にあぐらをかいて、絵本を読み始めました。,literal,あぐらをかく,Enhanced-prompting
疲れている時は、私もよくあぐらをかいてリラックスします。,literal,あぐらをかく,Enhanced-prompting
部屋の隅で少年があぐらをかいて、静かに絵を描いている。,literal,あぐらをかく,Enhanced-prompting
長時間あぐらをかいていたため、足が少し痺れてしまった。,literal,あぐらをかく,Enhanced-prompting
彼は教室であぐらをかきながら、ノートにメモを取っていた。,literal,あぐらをかく,Enhanced-prompting
あぐらをかくという行為は、膝を曲げて座る一般的なスタイルです。,literal,あぐらをかく,Enhanced-prompting
公園で彼はあぐらをかきながらスケッチブックに風景を描いていた。,literal,あぐらをかく,Enhanced-prompting
ソファにあぐらをかいて、彼女は手に持った本に夢中になっている。,literal,あぐらをかく,Enhanced-prompting
瞑想中、多くの人があぐらをかいて座る姿勢を取ります。,literal,あぐらをかく,Enhanced-prompting
彼は庭であぐらをかき、花の模様をスケッチしていました。,literal,あぐらをかく,Enhanced-prompting
あぐらをかきながら彼は録画した映画を観ていました。,literal,あぐらをかく,Enhanced-prompting
友達と話すため、彼は畳の上であぐらをかきました。,literal,あぐらをかく,Enhanced-prompting
教室の後ろで、学生があぐらをかいて本を読んでいるのを見つけました。,literal,あぐらをかく,Enhanced-prompting
窓辺であぐらをかくと、外の景色がよく見えます。,literal,あぐらをかく,Enhanced-prompting
小さな子どもたちは園であぐらをかき、砂遊びに夢中になっていた。,literal,あぐらをかく,Enhanced-prompting
あぐらをかいて座ることで、彼はもっとリラックスした気持ちになれました。,literal,あぐらをかく,Enhanced-prompting
庭で子どもがあぐらをかき、チョークでアスファルトに絵を描いていた。,literal,あぐらをかく,Enhanced-prompting
長時間のドライブの後であぐらをかくと、足の疲れが和らぎます。,literal,あぐらをかく,Enhanced-prompting
部屋の隅にクッションが置かれ、彼女はそこにあぐらをかいて絵を描き始めた。,literal,あぐらをかく,Enhanced-prompting
彼は毎朝、庭であぐらをかきながら日の出を眺めている。,literal,あぐらをかく,Enhanced-prompting
彼はあまりにも足が速いので、他のランナーとの差がすぐに広がった。,literal,足が速い,Zero-shot
私の友人は足が非常に速く、短距離走でいつも優勝します。,literal,足が速い,Zero-shot
その犬は足が速いため、公園で他の犬を追い越していた。,literal,足が速い,Zero-shot
彼女は足が速くて、緊急時にいつも最初に避難所に到達します。,literal,足が速い,Zero-shot
運動会で彼の足の速さが際立って、見ている人々を驚かせた。,literal,足が速い,Zero-shot
キツネが速い足で森の中を駆け抜けていった。,literal,足が速い,Zero-shot
彼は足が速いので、追ってきた犬から逃げ切ることができた。,literal,足が速い,Zero-shot
私たちのチームメイトは非常に足の速さがあり、リレーで大きなアドバンテージを持っています。,literal,足が速い,Zero-shot
市のマラソン大会で、彼の足が速いおかげでトップを維持しています。,literal,足が速い,Zero-shot
彼女は足が速いので、山の道も軽快に駆け上がっていく。,literal,足が速い,Zero-shot
教室から校庭まで、その児童は非常に足が速く走った。,literal,足が速い,Zero-shot
彼は足が速いから、友達とのかくれんぼではいつも捕まらない。,literal,足が速い,Zero-shot
トラックの周りを彼女は足が速く駆け回って、すべての観客を魅了した。,literal,足が速い,Zero-shot
彼が足が速いために、サッカーチームで一番の得点王になった。,literal,足が速い,Zero-shot
雪の上でも彼女の足は速く、スキーの競技で素晴らしい成績を収めた。,literal,足が速い,Zero-shot
足が速いハリネズミが小道を素早く駆け抜けていった。,literal,足が速い,Zero-shot
このゲームでは、彼の速い足がチームに有利をもたらした。,literal,足が速い,Zero-shot
競技場で彼女の足が速かったため、すぐにトップに立つことができた。,literal,足が速い,Zero-shot
彼は常に足が速いので、長距離走でも他の選手を追い越す。,literal,足が速い,Zero-shot
野生の鹿が非常に足が速く、写真を撮る前に姿を消してしまった。,literal,足が速い,Zero-shot
速い足で山道を駆け下りてきたランナーが、息も切らせずにゴールに到着した。,literal,足が速い,Zero-shot
彼は足が速く、友達との追いかけっこではいつも先頭に立つ。,literal,足が速い,Zero-shot
サファリパークで見たチーターは、その速い足で瞬く間に草原を横切った。,literal,足が速い,Zero-shot
彼女の足が速く、ビーチでのリレー競走で勝利するのに役立った。,literal,足が速い,Zero-shot
公園でサッカーをしている時、彼の速い足が彼をピッチの端から端まで素早く運んだ。,literal,足が速い,Zero-shot
彼の足が非常に速いので、陸上競技でいつもメダルを獲得しています。,literal,足が速い,Zero-shot
急な坂道でも彼女の足は速く、楽々と駆け上がることができる。,literal,足が速い,Zero-shot
彼はその速い足を活かして、公園で開催されたレースで一位になった。,literal,足が速い,Zero-shot
足が速いおかげで、彼女は野球の試合で素早くベースを盗むことができる。,literal,足が速い,Zero-shot
通学路で彼はいつも速い足で友達を追い抜いて、最初に学校に着く。,literal,足が速い,Zero-shot
山道を速い足で駆け下りると、心地よい風を感じることができる。,literal,足が速い,Zero-shot
彼は足が速く、階段を駆け上がるのも瞬時だ。,literal,足が速い,Zero-shot
散歩中、彼女の速い足が彼女を公園の周りを素早く一周させた。,literal,足が速い,Zero-shot
子供たちは足が速く、広い芝生を素早く駆け回って遊んでいた。,literal,足が速い,Zero-shot
彼の足が速いため、追いかけっこではいつも彼が勝者になる。,literal,足が速い,Zero-shot
彼の足が速いため、学校のリレーで彼はいつもアンカーを務める。,literal,足が速い,Zero-shot
リスが非常に速い足で木から木へと移動していた。,literal,足が速い,Zero-shot
彼女の速い足で障害物競走が始まるや否や、すぐにリードを奪った。,literal,足が速い,Zero-shot
彼は速い足を使って、サッカーフィールドを横断し、見事なゴールを決めた。,literal,足が速い,Zero-shot
雨が降り始めた時、彼の速い足が彼を速やかにシェルターへと導いた。,literal,足が速い,Zero-shot
公園で子犬が速い足で遊び回って、周囲の人々を楽しませていた。,literal,足が速い,Zero-shot
隣の家から学校まで彼女はいつも足が速くて、数分で到達する。,literal,足が速い,Zero-shot
満員の通勤電車に間に合うように、彼は速い足で駅まで走った。,literal,足が速い,Zero-shot
ディスクを追いかける際、彼の速い足がチームにとって大きな強みだ。,literal,足が速い,Zero-shot
サファリツアー中、観光客は速い足で逃げるキリンの群れを興奮して見守った。,literal,足が速い,Zero-shot
彼の足が速く、ビーチバレーのコートを素早く動き回るのが魅力的だ。,literal,足が速い,Zero-shot
公園の周りを速い足で走り続けていたランナーがたくさんいた。,literal,足が速い,Zero-shot
草原を速い足で走る馬たちは、力強さと自由を象徴しているようだ。,literal,足が速い,Zero-shot
彼女は足が速いために、フラッグフットボールの試合で常に重要なプレイヤーだ。,literal,足が速い,Zero-shot
その速い足で彼は狭い市場の通路を素早く抜け出した。,literal,足が速い,Zero-shot
公園の小道を速い足で走ることで、彼は日々のストレスを解消している。,literal,足が速い,Zero-shot
彼女の足が速いため、いつも通勤中に多くの人を追い越していく。,literal,足が速い,Zero-shot
運動場で彼はその速い足を活かし、追いかけっこで他の子供たちを簡単に抜き去った。,literal,足が速い,Zero-shot
速い足で坂道を駆け上がることが、彼のルーティンの一部となっている。,literal,足が速い,Zero-shot
彼女は足が速く、エスカレーターが止まっても階段を素早く駆け上がることができる。,literal,足が速い,Zero-shot
速い足でビルの階段を駆け上がることが、彼の毎日のトレーニングの一部となっている。,literal,足が速い,Zero-shot
公園で行われていたリレーレースで、彼女の足が速いためチームが勝利を収めた。,literal,足が速い,Zero-shot
通学路を速い足で駆け抜ける子供たちの姿がいつも見られる。,literal,足が速い,Zero-shot
その競走馬は足が速く、競馬場では常に注目の中心となる。,literal,足が速い,Zero-shot
彼の速い足は、急な雨からすぐにシェルターへ避難するのに役立った。,literal,足が速い,Zero-shot
彼は足が速いから、よく陸上競技で優勝する。,literal,足が速い,Enhanced-prompting
子犬がまだ小さいのに、足が速いから追いつくのが大変だ。,literal,足が速い,Enhanced-prompting
兎は危険を感じた途端、その速い足が駆け出した。,literal,足が速い,Enhanced-prompting
彼女の足が速いのは、毎日トレーニングしているからだ。,literal,足が速い,Enhanced-prompting
足が速いアスリートが、トラックを駆け抜ける姿は圧巻だ。,literal,足が速い,Enhanced-prompting
彼の動きは素早く、足が速いおかげで容易に相手を出し抜く。,literal,足が速い,Enhanced-prompting
足が速いことは、サッカー選手にとって大きな利点だ。,literal,足が速い,Enhanced-prompting
猫も足が速いため、突然走り出すと誰も追いつけない。,literal,足が速い,Enhanced-prompting
その速い足が彼を学校のスポーツフェスティバルのスターにした。,literal,足が速い,Enhanced-prompting
彼女は足が速いので、いつも敵陣を簡単に抜け出す。,literal,足が速い,Enhanced-prompting
速い足が彼を救急車の前へと導いた。,literal,足が速い,Enhanced-prompting
迷路を抜ける際に彼女の足が速いのが大いに役立った。,literal,足が速い,Enhanced-prompting
市内のマラソンで、彼の速い足が目立っていた。,literal,足が速い,Enhanced-prompting
彼はなぜ足が速いのかと尋ねられ、毎日の練習を理由に挙げた。,literal,足が速い,Enhanced-prompting
それほど速い足がないと、あの急な坂を上るのは難しいだろう。,literal,足が速い,Enhanced-prompting
彼の足が速いため、誰も彼を追い越すことができなかった。,literal,足が速い,Enhanced-prompting
狩猟中、その猟犬は非常に足が速いことが利点となった。,literal,足が速い,Enhanced-prompting
足が速いため、彼女は容易く障害物コースを完走した。,literal,足が速い,Enhanced-prompting
彼がそれほど足が速いとは思わなかったが、競走でみんなを置き去りにした。,literal,足が速い,Enhanced-prompting
足が速いことが彼のアイデンティティの一部となっている。,literal,足が速い,Enhanced-prompting
彼の足は驚くほど速い。,literal,足が速い,Enhanced-prompting
この動物は、驚異的な速さで走る際に足が活躍しています。,literal,足が速い,Enhanced-prompting
速い足の動きが彼女をリードしてゴールのテープを切った。,literal,足が速い,Enhanced-prompting
彼が持っている足の速さは他の追随を許さない。,literal,足が速い,Enhanced-prompting
その少年は速いペースで足を動かし、すぐに遠くに消えてしまった。,literal,足が速い,Enhanced-prompting
その犬は公園を駆け巡り、その足が非常に速い。,literal,足が速い,Enhanced-prompting
彼女の足が速いので、短距離走では常にトップクラスだ。,literal,足が速い,Enhanced-prompting
足が速いために、彼はサッカーフィールドで抜群のパフォーマンスを発揮する。,literal,足が速い,Enhanced-prompting
そのハリネズミは意外にも足が速い。,literal,足が速い,Enhanced-prompting
小さな子供たちが遊ぶ中、一番足が速い子がすぐに目立った。,literal,足が速い,Enhanced-prompting
彼は足が速いので、追いかけることが得意だ。,literal,足が速い,Enhanced-prompting
レース中、走者の足が速いのが明らかだった。,literal,足が速い,Enhanced-prompting
足が速い彼女は、誰よりも先に公園の端まで到達した。,literal,足が速い,Enhanced-prompting
その鳥は地上を歩く時も足が速い。,literal,足が速い,Enhanced-prompting
岡田くんは、足が速いのでリレーのアンカーを務める。,literal,足が速い,Enhanced-prompting
彼は速い足で山道を駆け上がった。,literal,足が速い,Enhanced-prompting
足が速いおかげで、彼女は簡単に追いついてきた。,literal,足が速い,Enhanced-prompting
その陸上選手は足が速いため、記録を更新し続けている。,literal,足が速い,Enhanced-prompting
彼の足が速いせいで、逃げる動物にすぐ追いついた。,literal,足が速い,Enhanced-prompting
この走者は足が速いので、競争相手をすぐに置き去りにする。,literal,足が速い,Enhanced-prompting
毎晩、私はバスタブで足を洗う習慣があります。,literal,足を洗う,Zero-shot
ハイキングの後で、彼は汚れた足を水道で洗いました。,literal,足を洗う,Zero-shot
子どもたちは庭で遊んだ後、玄関で足を洗って家に入ります。,literal,足を洗う,Zero-shot
彼女は砂浜を歩いた後、海水で足を洗いました。,literal,足を洗う,Zero-shot
散歩から戻った老人は、ベランダのホースを使って足を洗った。,literal,足を洗う,Zero-shot
野球の試合後、彼は泥だらけの足を洗うためにシャワールームへ直行しました。,literal,足を洗う,Zero-shot
温泉に入る前に、観光客たちは手足を洗いました。,literal,足を洗う,Zero-shot
彼女は夜のバスルームで足を丁寧に洗い、リラックスしていた。,literal,足を洗う,Zero-shot
犬が泥んこの池から戻ってきたので、私は庭で彼の足を洗った。,literal,足を洗う,Zero-shot
子供たちがプールから上がるたび、プールサイドで足を洗うように促されます。,literal,足を洗う,Zero-shot
ビーチバレーの後で砂を落とすために皆で足を洗った。,literal,足を洗う,Zero-shot
雨上がりの公園を歩いたあと、彼は玄関で泥を洗い流すために足を洗った。,literal,足を洗う,Zero-shot
彼女はお風呂に入る前に必ず足を洗うことから始めます。,literal,足を洗う,Zero-shot
キャンプ場では、外からテントに入る前にちゃんと足を洗うルールがあった。,literal,足を洗う,Zero-shot
彼は毎晩、冷水で足を洗ってから睡眠につくことで健康を保っています。,literal,足を洗う,Zero-shot
彼は川辺で濡れた足を洗っていた。,literal,足を洗う,Zero-shot
庭仕事を終えた後、私はホースで足を洗いました。,literal,足を洗う,Zero-shot
彼女は毎朝シャワーで足を洗ってから一日を始めます。,literal,足を洗う,Zero-shot
散歩後、彼は足を洗いながら手も一緒に洗った。,literal,足を洗う,Zero-shot
夏祭りで靴が汚れたため、帰宅後すぐに足を洗った。,literal,足を洗う,Zero-shot
園芸作業後、彼はすぐに足を洗った。,literal,足を洗う,Zero-shot
毎日のルーチンとして、彼女は朝シャワーで足を洗います。,literal,足を洗う,Zero-shot
スポーツの後で彼はロッカー室で足を洗いました。,literal,足を洗う,Zero-shot
子どもたちはプール遊びの後、足を洗ってから室内に入った。,literal,足を洗う,Zero-shot
砂浜で遊んだ後、彼らは足を洗ってから靴を履いた。,literal,足を洗う,Zero-shot
山登りを終えた後で、彼は川で足を洗いました。,literal,足を洗う,Zero-shot
犬の散歩後、私は庭のホースで足を洗った。,literal,足を洗う,Zero-shot
彼女はお風呂場で足を洗うのが日課です。,literal,足を洗う,Zero-shot
子供たちは泥遊びをした後、外で足を洗ってから家に入った。,literal,足を洗う,Zero-shot
散歩から帰ってきた後、彼は足を洗ってからスリッパに履き替えました。,literal,足を洗う,Zero-shot
雨の日は家に帰るなり玄関で足を洗います。,literal,足を洗う,Zero-shot
彼はジムでのトレーニング後、シャワールームで足を念入りに洗った。,literal,足を洗う,Zero-shot
彼女はビーチで遊んだ後、公共のシャワーで砂を足から洗い流しました。,literal,足を洗う,Zero-shot
子どもたちはプールから出た後、足を洗ってから更衣室へ向かった。,literal,足を洗う,Zero-shot
夏の日差しを楽しんだ後、彼らは公園の水場で足を洗って涼を取った。,literal,足を洗う,Zero-shot
ビーチで遊んだ後、足を洗うためにシャワーへ直行しました。,literal,足を洗う,Zero-shot
彼はガーデン作業後、ホースで足を洗って泥を落とした。,literal,足を洗う,Zero-shot
帰宅前に、彼女はオフィスの洗面所で足を洗いました。,literal,足を洗う,Zero-shot
子供たちは川で泳いだ後、岸辺で足を洗った。,literal,足を洗う,Zero-shot
彼はランニングの後、公園の水道で足を洗って清潔に保っています。,literal,足を洗う,Zero-shot
園芸作業を終えた彼は、ガーデンホースで足を洗った。,literal,足を洗う,Zero-shot
彼女は夕方の散歩から帰宅し、すぐにバスルームで足を洗いました。,literal,足を洗う,Zero-shot
雨でぬかるんだフィールドから帰った後、彼は外で足を洗って汚れを落とした。,literal,足を洗う,Zero-shot
子どもたちは川遊びを終えて、川辺で石鹸を使って足を洗った。,literal,足を洗う,Zero-shot
ビーチバレーで遊んだ後、彼らは公共のシャワーで砂を足から洗い流した。,literal,足を洗う,Zero-shot
登山後、足を洗ってから温泉に入りました。,literal,足を洗う,Zero-shot
母は庭仕事の後、裏口で足を洗いました。,literal,足を洗う,Zero-shot
子供たちは泥だらけになった足を洗ってから家に入った。,literal,足を洗う,Zero-shot
野外フェスで踊った後、テント場の水道で足を洗った。,literal,足を洗う,Zero-shot
ビーチサッカーの試合後、海で足を洗って砂を落としました。,literal,足を洗う,Zero-shot
彼は泥んこになった足を水で洗った。,literal,足を洗う,Zero-shot
雨のあとで、私は庭のホースを使って足を洗いました。,literal,足を洗う,Zero-shot
彼らはプールから出るたびに足を洗っていました。,literal,足を洗う,Zero-shot
彼女は夏の日差しの中、ビーチで遊んだ後で足を洗った。,literal,足を洗う,Zero-shot
子供たちは公園で遊んだ後、足を洗ってから家へ入った。,literal,足を洗う,Zero-shot
海辺でサーフィンの後、彼は足を洗ってから着替えました。,literal,足を洗う,Zero-shot
彼女は長い一日の終わりに、疲れた足を洗いました。,literal,足を洗う,Zero-shot
マラソンの後で、彼は足を洗ってすぐにアイスパックを当てました。,literal,足を洗う,Zero-shot
彼らは山登りから帰った後、キャンプ場で足を洗った。,literal,足を洗う,Zero-shot
子供たちは川で泳いだ後、川岸で足を洗って泥を落とした。,literal,足を洗う,Zero-shot
夕方になると毎日、私は足を洗うことから始めます。,literal,足を洗う,Enhanced-prompting
彼は砂浜で遊んだ後、すぐに足を洗った。,literal,足を洗う,Enhanced-prompting
子供たちは外で一日中走り回ったので、夜にはしっかりと足を洗う必要があります。,literal,足を洗う,Enhanced-prompting
彼女は長いハイキングの終わりに、冷たい川の水で足を洗うのが好きです。,literal,足を洗う,Enhanced-prompting
彼は庭仕事を終えた後、ホースで足を洗うという習慣がある。,literal,足を洗う,Enhanced-prompting
散歩から帰った彼は、まず足を洗うことから始めました。,literal,足を洗う,Enhanced-prompting
汚れた足を洗うために、彼女は浴室に直行した。,literal,足を洗う,Enhanced-prompting
足を洗うことで、一日の疲れが少し和らぎます。,literal,足を洗う,Enhanced-prompting
犬が泥だらけで帰ってきたため、彼はすぐに足を洗い始めた。,literal,足を洗う,Enhanced-prompting
公園で裸足で遊んだ後、子供たちは足を洗うのが楽しみです。,literal,足を洗う,Enhanced-prompting
水たまりで遊んだ後、彼は自分の足を洗うのを忘れませんでした。,literal,足を洗う,Enhanced-prompting
彼女はスパでリラックスして足を洗う時間を楽しみにしています。,literal,足を洗う,Enhanced-prompting
一日中働いた後で、足を洗うのは本当に気持ちがいい。,literal,足を洗う,Enhanced-prompting
山から下りたら、彼はすぐに足を洗うことにした。,literal,足を洗う,Enhanced-prompting
泥んこ遊びから帰ってきた子供達が、玄関で足を洗った。,literal,足を洗う,Enhanced-prompting
キャンプから戻った彼は、すぐに足を洗って疲れを癒やした。,literal,足を洗う,Enhanced-prompting
足を洗うためにバケツの水を用意しました。,literal,足を洗う,Enhanced-prompting
ジョギングの後は必ず足を洗うことが彼のルーティンです。,literal,足を洗う,Enhanced-prompting
彼女はシャワーで丁寧に足を洗い、リフレッシュした。,literal,足を洗う,Enhanced-prompting
汚れた靴下を脱ぎ捨て、彼は足を洗った。,literal,足を洗う,Enhanced-prompting
靴を脱いだ後、彼はすぐに足を洗うことにした。,literal,足を洗う,Enhanced-prompting
足を洗うのは、長い一日の後で本当に心地よい。,literal,足を洗う,Enhanced-prompting
彼女は毎晩、寝る前に必ず足を洗う習慣がある。,literal,足を洗う,Enhanced-prompting
泥だらけの足を流水で洗うのに少し時間がかかった。,literal,足を洗う,Enhanced-prompting
今日はビーチで遊んだから、帰宅後すぐに足を洗う必要がある。,literal,足を洗う,Enhanced-prompting
砂浜を歩いた後で、彼は慎重に足を洗った。,literal,足を洗う,Enhanced-prompting
たくさん歩いて足が汚れたので、水道でしっかりと足を洗うことにしました。,literal,足を洗う,Enhanced-prompting
子供たちはプールから出た後、速やかに足を洗いました。,literal,足を洗う,Enhanced-prompting
足を洗うためにバスルームへと急ぎました。,literal,足を洗う,Enhanced-prompting
彼女はバケツの水を使って丁寧に足を洗っている。,literal,足を洗う,Enhanced-prompting
ジョギングの後、彼は疲れた足を洗うためにシャワーを浴びた。,literal,足を洗う,Enhanced-prompting
彼女は子供の足を洗う前に、温かい水を準備した。,literal,足を洗う,Enhanced-prompting
足を洗う時は、いつも石鹸をたっぷり使います。,literal,足を洗う,Enhanced-prompting
庭仕事で汚れた彼は、玄関で手早く足を洗った。,literal,足を洗う,Enhanced-prompting
昨日の雨で泥んこになった足を、ガーデンホースで洗い流すことにしました。,literal,足を洗う,Enhanced-prompting
