submission,category,idiom,type
Il rumore di un cane che inizia ad abbaiare alla luna può spesso essere sentito in questa zona durante le notti chiare.,letterale,abbaiare alla luna,Enhanced-prompting
"""Perché continua a abbaiare alla luna?"" chiese il vicino, turbato dal baccano notturno.",letterale,abbaiare alla luna,Enhanced-prompting
"Mentre mi allacciavo le scarpe, il mio cane ha iniziato ad abbaiare alla luna piena.",letterale,abbaiare alla luna,Enhanced-prompting
"La sera scorsa, ho visto un artista di strada che, saltando alla corda, imitava il suono di un cane che abbaia alla luna.",letterale,abbaiare alla luna,Enhanced-prompting
"Mi sono seduto sulla panchina al parco, osservando i bambini giocare e il loro cane abbaiare alle foglie mosse dalla luna.",letterale,abbaiare alla luna,Enhanced-prompting
La leggenda racconta di un lupo solitario che abbaia alla luna ogni volta che si avvicina alla riva del lago.,letterale,abbaiare alla luna,Enhanced-prompting
"Durante la nostra escursione notturna, il suono di un cane che abbaia alla luna ha riecheggiato attraverso la valle.",letterale,abbaiare alla luna,Enhanced-prompting
"La gatta ha iniziato ad abbaiare alla luna, pensando forse di essere un cane.",letterale,abbaiare alla luna,Enhanced-prompting
"Ogni volta che passiamo vicino al vecchio castello, il mio cane si ferma ad abbaiare alla luna.",letterale,abbaiare alla luna,Enhanced-prompting
Il suono di un cane che abbaia alla luna ha interrotto la tranquillità della nostra serata in giardino.,letterale,abbaiare alla luna,Enhanced-prompting
"Abbiamo ascoltato increduli il racconto del vecchio marinaio, che parlava di delfini che abbaiano alla luna.",letterale,abbaiare alla luna,Enhanced-prompting
"Durante la camminata notturna, il tuo cane non smetteva di abbaiare alla luna, come se cercasse di comunicare con essa.",letterale,abbaiare alla luna,Enhanced-prompting
"Quando il cane ha iniziato ad abbaiare alla luna, tutti nel quartiere si sono svegliati.",letterale,abbaiare alla luna,Enhanced-prompting
"In cima alla collina, ho visto un vecchio cane abbaiare alla luna come se stesse comunicando con lei.",letterale,abbaiare alla luna,Enhanced-prompting
"Mentre camminavamo vicino al fiume, abbiamo sentito i coyote abbaiare alla luna crescente.",letterale,abbaiare alla luna,Enhanced-prompting
"Non riuscivo a dormire, così sono uscito fuori e ho sentito i cani del vicino abbaiare alla luna tutta la notte.",letterale,abbaiare alla luna,Enhanced-prompting
"Durante il nostro picnic notturno, il rumore dei lupi che abbaiano alla luna ha aggiunto un tocco di mistero all'atmosfera.",letterale,abbaiare alla luna,Enhanced-prompting
"Durante la notte, i cani del vicinato iniziano ad abbaiare alla luna, creando un concerto che dura ore.",letterale,abbaiare alla luna,Enhanced-prompting
"Ieri sera, mentre camminavamo nel bosco, abbiamo sentito un branco di lupi abbaiare alla luna piena.",letterale,abbaiare alla luna,Enhanced-prompting
"Mio figlio, giocando nel cortile, ha imitato il cane che abbaia alla luna, ridendo ad ogni verso.",letterale,abbaiare alla luna,Enhanced-prompting
Svegliarsi nel cuore della notte al suono di cani che abbaiano alla luna è diventato un evento comune qui.,letterale,abbaiare alla luna,Enhanced-prompting
"Ogni volta che si avvicina la luna piena, i cani sembrano impazzire e non fanno altro che abbaiare alla luna.",letterale,abbaiare alla luna,Enhanced-prompting
"Durante la gita nel bosco, ho provato ad acchiappare alcune farfalle con la rete.",letterale,Acchiappare farfalle,Zero-shot
Il bambino saltava tra i fiori cercando di acchiappare le farfalle colorate che volavano intorno a lui.,letterale,Acchiappare farfalle,Zero-shot
"Mentre osservavamo la natura, una farfalla si posò sulla mia mano prima che potessi acchiapparla con cautela.",letterale,Acchiappare farfalle,Zero-shot
"In giardino, mia sorella ha tentato di acchiappare una farfalla blu, senza riuscirci.",letterale,Acchiappare farfalle,Zero-shot
Hanno usato una trappola per acchiappare le farfalle nella serra per studiarne il comportamento.,letterale,Acchiappare farfalle,Zero-shot
"Durante l'escursione, ho cercato di acchiappare una farfalla che si posava sui fiori selvatici.",letterale,Acchiappare farfalle,Zero-shot
"Carlo, nel parco, riuscì finalmente ad acchiappare una delle farfalle che tentava di catturare da ore.",letterale,Acchiappare farfalle,Zero-shot
Gli scienziati hanno acchiappato diverse farfalle per la loro ricerca sulla biodiversità in quella regione.,letterale,Acchiappare farfalle,Zero-shot
"Con un movimento rapido della rete, la guida è riuscita ad acchiappare una rara farfalla durante l’escursione nella foresta tropicale.",letterale,Acchiappare farfalle,Zero-shot
I bambini giocavano a acchiappare le farfalle nel prato utilizzando reti di colori vivaci.,letterale,Acchiappare farfalle,Zero-shot
"Luisa saltò per acchiappare una farfalla, ma questa volò via velocemente.",letterale,Acchiappare farfalle,Zero-shot
"Nel suo tentativo di acchiappare la farfalla, Marco si arrampicò sulla roccia più alta del giardino.",letterale,Acchiappare farfalle,Zero-shot
"Nel laboratorio di biologia, gli studenti impararono come acchiappare farfalle senza danneggiarle.",letterale,Acchiappare farfalle,Zero-shot
Claudio sviluppò un'abile tecnica per acchiappare farfalla dopo farfalla durante la sua escursione.,letterale,Acchiappare farfalle,Zero-shot
Acchiappare farfalle con una rete richiede pazienza e un occhio molto attento.,letterale,Acchiappare farfalle,Zero-shot
"Mentre cercavo di acchiappare le farfalle nel campo, mi sono accorto di quanto fossero agili.",letterale,Acchiappare farfalle,Zero-shot
"All'alba, il fotografo ha appena acchiappato una farfalla rara per fotografarla da vicino.",letterale,Acchiappare farfalle,Zero-shot
"I piccoli cercarono di acchiappare le farfalle con le mani, ridendo gioiosamente ogni volta che sfuggivano.",letterale,Acchiappare farfalle,Zero-shot
"Durante il workshop, il biologo mostrò come acchiappare correttamente le farfalle senza ferirle.",letterale,Acchiappare farfalle,Zero-shot
"Alessia, nel suo primo tentativo di acchiappare una farfalla, scivolò sull'erba umida ma continuò a divertirsi.",letterale,Acchiappare farfalle,Zero-shot
Pietro ha esteso la mano per acchiappare una farfalla che si posava sul fiore.,letterale,Acchiappare farfalle,Zero-shot
"Nel tentativo di acchiappare le farfalle, i bambini correvano e saltavano felici nel prato.",letterale,Acchiappare farfalle,Zero-shot
Silvia usò una piccola rete per acchiappare delicatamente le farfalle senza danneggiarle.,letterale,Acchiappare farfalle,Zero-shot
"Durante l'escursione, ho visto un gruppo di turisti che provavano ad acchiappare farfalle con le loro cappelliere.",letterale,Acchiappare farfalle,Zero-shot
I ricercatori hanno allestito una trappola per acchiappare le farfalle notturne per il loro studio.,letterale,Acchiappare farfalle,Zero-shot
Emma ha cercato di acchiappare la farfalla che volava vicino al lago.,letterale,Acchiappare farfalle,Zero-shot
I ragazzi hanno passato il pomeriggio a tentare di acchiappare farfalle nel giardino botanico.,letterale,Acchiappare farfalle,Zero-shot
"Durante la visita al parco nazionale, il guardaparco ha mostrato come acchiappare una farfalla senza farle male.",letterale,Acchiappare farfalle,Zero-shot
"Nel tentativo di acchiappare una farfalla rara, Simone è scivolato sull'erba bagnata.",letterale,Acchiappare farfalle,Zero-shot
Sara ha esteso delicatamente la rete per acchiappare la farfalla che si aggirava intorno agli arbusti.,letterale,Acchiappare farfalle,Zero-shot
"In giardino, Anna si è lanciata per acchiappare una farfalla che le svolazzava attorno.",letterale,Acchiappare farfalle,Zero-shot
I bambini hanno speso ore a cercare di acchiappare farfalle con retine colorate durante la festa.,letterale,Acchiappare farfalle,Zero-shot
Fabio ha usato un guanto per acchiappare delicatamente la farfalla ferita.,letterale,Acchiappare farfalle,Zero-shot
"Durante la nostra escursione, abbiamo visto un'anziana signora che tentava di acchiappare farfalle con una vecchia rete.",letterale,Acchiappare farfalle,Zero-shot
"Mentre passeggiavamo, mia nonna mi ha insegnato la tecnica per acchiappare farfalle senza spaventarle.",letterale,Acchiappare farfalle,Zero-shot
"Nel tentare di acchiappare le farfalle al parco, mi sono accorto che la loro bellezza è meglio ammirarla a distanza.",letterale,Acchiappare farfalle,Zero-shot
"Durante la gita scolastica, il professore ha insegnato agli studenti come acchiappare le farfalle senza danneggiarle.",letterale,Acchiappare farfalle,Zero-shot
"Mentre cercavo di acchiappare una farfalla sul balcone, ho realizzato quante ne visitano il mio giardino.",letterale,Acchiappare farfalle,Zero-shot
Lucia è riuscita a acchiappare una farfalla molto velocemente usando solo le mani.,letterale,Acchiappare farfalle,Zero-shot
I volontari del centro per la conservazione hanno costruito una zona speciale per acchiappare le farfalle e studiarle.,letterale,Acchiappare farfalle,Zero-shot
Luca ha usato una trappola delicata per acchiappare farfalle nel suo giardino e studiarle.,letterale,Acchiappare farfalle,Zero-shot
"Durante la nostra passeggiata nel bosco, abbiamo visto un gruppo di escursionisti che cercavano di acchiappare farfalle con delle reti.",letterale,Acchiappare farfalle,Zero-shot
Il biologo ha acchiappato una farfalla rara e l'ha delicatamente posta in una scatola sicura per il trasporto al laboratorio.,letterale,Acchiappare farfalle,Zero-shot
"Mentre cercavano di acchiappare le farfalle, i ragazzi hanno imparato molte informazioni interessanti sulle diverse specie.",letterale,Acchiappare farfalle,Zero-shot
Alice è stata abile nel acchiappare la farfalla con una rete prima che volasse via.,letterale,Acchiappare farfalle,Zero-shot
"Durante la visita al parco naturale, abbiamo osservato un ragazzo che cercava di acchiappare le farfalle con una piccola rete verde.",letterale,Acchiappare farfalle,Zero-shot
"Mentre attraversavamo il campo fiorito, ho visto un'anziana signora che provava ad acchiappare una farfalla gialla che le volteggiava intorno.",letterale,Acchiappare farfalle,Zero-shot
I biologi hanno utilizzato speciali attrattivi per acchiappare le farfalle durante il loro studio sul terreno.,letterale,Acchiappare farfalle,Zero-shot
"Al museo di storia naturale, c'era una sezione interattiva dove i bambini potevano provare ad acchiappare farfalle virtuali.",letterale,Acchiappare farfalle,Zero-shot
"Durante l'escursione notturna, il guida ha utilizzato una lampada UV per acchiappare farfalle notturne molto raramente osservabili di giorno.",letterale,Acchiappare farfalle,Zero-shot
"Nel parco, abbiamo visto un gruppo di studenti che tentavano di acchiappare farfalle con reti colorate.",letterale,Acchiappare farfalle,Zero-shot
"Non appena ha visto le farfalle nel giardino, Luca ha corso a prendere la sua rete per tentare di acchiapparle.",letterale,Acchiappare farfalle,Zero-shot
Il biologo ha spiegato meticolosamente il metodo corretto per acchiappare farfalle senza danneggiarle durante la conferenza.,letterale,Acchiappare farfalle,Zero-shot
"Durante l'uscita didattica, gli insegnanti hanno mostrato ai bambini come acchiappare le farfalle per esaminarle e poi rilasciarle.",letterale,Acchiappare farfalle,Zero-shot
"In vacanza, ho fotografato mio fratello mentre cercava di acchiappare delicatamente una farfalla con le mani.",letterale,Acchiappare farfalle,Zero-shot
I bambini hanno passato il pomeriggio nel campo a cercare di acchiappare farfalle con piccole reti blu.,letterale,Acchiappare farfalle,Zero-shot
Il naturalista ha utilizzato un metodo speciale per acchiappare farfalle senza nuocere alla loro salute.,letterale,Acchiappare farfalle,Zero-shot
"Nella gara, il vincitore era colui che riusciva a acchiappare più farfalle in meno tempo.",letterale,Acchiappare farfalle,Zero-shot
"Durante l'escursione, ho cercato di acchiappare una farfalla che si posò sulla mia spalla, ma volò via prima che potessi farlo.",letterale,Acchiappare farfalle,Zero-shot
Hanno installato una serie di trappole per acchiappare farfalle in modo da poter monitorare la varietà delle specie nell'area.,letterale,Acchiappare farfalle,Zero-shot
"Durante il picnic, ho cercato di acchiappare le farfalle che volavano vicino alla torta.",letterale,Acchiappare farfalle,Enhanced-prompting
"Mentre camminavo nel bosco, ho visto un bambino provare ad acchiappare alcune farfalle con una rete.",letterale,Acchiappare farfalle,Enhanced-prompting
"Ieri nel giardino, ho assistito a un gatto che tentava di acchiappare le farfalle posate sui fiori.",letterale,Acchiappare farfalle,Enhanced-prompting
"Durante la gita, la guida ci ha mostrato come acchiappare le farfalle senza danneggiarle, usando una tecnica delicata.",letterale,Acchiappare farfalle,Enhanced-prompting
Ho comprato una rete nuova per aiutare mia sorella a acchiappare le farfalle nel nostro giardino.,letterale,Acchiappare farfalle,Enhanced-prompting
Questo pomeriggio voglio acchiappare delle farfalle nel parco per la mia collezione di entomologia.,letterale,Acchiappare farfalle,Enhanced-prompting
Guarda come quel ragazzo sta cercando di acchiappare quelle farfalle con una semplice mano!,letterale,Acchiappare farfalle,Enhanced-prompting
Mia figlia ha costruito una trappola per acchiappare le farfalle senza far loro del male.,letterale,Acchiappare farfalle,Enhanced-prompting
"Durante la nostra escursione in montagna, ho usato il mio cappello per acchiappare le farfalle che si avvicinavano troppo.",letterale,Acchiappare farfalle,Enhanced-prompting
Mi piacerebbe imparare a fare una rete fatta in casa per acchiappare farfalle senza disturbarle troppo.,letterale,Acchiappare farfalle,Enhanced-prompting
"Per osservare meglio, cerco sempre di acchiappare le farfalle che trovo nel mio giardino.",letterale,Acchiappare farfalle,Enhanced-prompting
Mi sono dato la missione di acchiappare almeno cinque farfalle diverse durante la nostra uscita naturalistica.,letterale,Acchiappare farfalle,Enhanced-prompting
Puoi insegnarmi a acchiappare le farfalle senza far loro del male? Vorrei imparare da te.,letterale,Acchiappare farfalle,Enhanced-prompting
"Da bambino, trascorrevo ore nel campo vicino casa per acchiappare farfalle con la mia rete colorata.",letterale,Acchiappare farfalle,Enhanced-prompting
"Ho trovato un metodo molto efficace per acchiappare le farfalle, che include l'uso di esche naturali.",letterale,Acchiappare farfalle,Enhanced-prompting
"Durante la lezione di scienze naturali, il professore ci ha spiegato il modo corretto per acchiappare le farfalle senza danneggiare le loro ali.",letterale,Acchiappare farfalle,Enhanced-prompting
Ieri ho passato il pomeriggio a tentare di acchiappare farfalle nel prato vicino al fiume.,letterale,Acchiappare farfalle,Enhanced-prompting
"È sempre una sfida acchiappare le farfalle più veloci, ma con un po' di pazienza riesco sempre a prendere qualche esemplare.",letterale,Acchiappare farfalle,Enhanced-prompting
"Mia madre, quando era giovane, usava una vecchia sciarpa per acchiappare le farfalle nel suo giardino.",letterale,Acchiappare farfalle,Enhanced-prompting
"L'ultimo libro che ho letto suggeriva tecniche innovative per acchiappare farfalle senza spaventarle, usando movimenti molto lenti.",letterale,Acchiappare farfalle,Enhanced-prompting
"Durante la gita nel bosco, ho visto un bambino che tentava di acchiappare le farfalle con una piccola rete.",letterale,Acchiappare farfalle,Enhanced-prompting
"Mentre camminavo nel parco, osservavo un gruppo di ragazzini che si divertivano ad acchiappare farfalle colorate.",letterale,Acchiappare farfalle,Enhanced-prompting
"Ieri, nel giardino botanico, alcuni visitatori hanno provato a acchiappare le farfalle senza però riuscirci.",letterale,Acchiappare farfalle,Enhanced-prompting
"Nel prato vicino al lago, le farfalle volavano basso, così ho deciso di tentare di acchiapparne una delicatamente tra le mani.",letterale,Acchiappare farfalle,Enhanced-prompting
"Durante il picnic, mia sorella ha cercato di acchiappare una farfalla che le era atterrata vicino.",letterale,Acchiappare farfalle,Enhanced-prompting
"Nella rete tenuta saldamente in mano, una bambina riuscì ad acchiappare alcune farfalle brillanti.",letterale,Acchiappare farfalle,Enhanced-prompting
"I biologi, mentre esploravano il habitat naturale, utilizzavano un attrezzo specifico per acchiappare le farfalle e studiarle.",letterale,Acchiappare farfalle,Enhanced-prompting
"Con un movimento rapido e agile, il ragazzo è riuscito ad acchiappare una delle farfalle che si posava sulle piante vicine.",letterale,Acchiappare farfalle,Enhanced-prompting
"Dopo molteplici tentativi, finalmente ho acchiappato una delle farfalle che volteggiavano intorno ai fiori del mio giardino.",letterale,Acchiappare farfalle,Enhanced-prompting
"Durante l'esercizio all'aperto, abbiamo visto un gatto che cercava di acchiappare farfalle, saltando con agilità tra gli arbusti.",letterale,Acchiappare farfalle,Enhanced-prompting
"La piccola Ella ha tentato di acchiappare le farfalle nel giardino, correndo felice sull'erba.",letterale,Acchiappare farfalle,Enhanced-prompting
Un agile gatto saltava tra i cespugli cercando di acchiappare le farfalle che volavano vicino.,letterale,Acchiappare farfalle,Enhanced-prompting
Acchiappare farfalle si è rivelato un divertente passatempo per i ragazzi durante l'escursione nel parco nazionale.,letterale,Acchiappare farfalle,Enhanced-prompting
Ho osservato un gruppo di scientifi utilizzare una rete speciale per acchiappare delicatamente le farfalle senza danneggiarle.,letterale,Acchiappare farfalle,Enhanced-prompting
"Mentre passeggiamo, Maria ha istintivamente esteso la mano per acchiappare una farfalla che le sfiorava i capelli.",letterale,Acchiappare farfalle,Enhanced-prompting
"Nel tentativo di acchiappare una farfalla, Carlo estese cautamente la mano verso di essa.",letterale,Acchiappare farfalle,Enhanced-prompting
"I bambini, durante la festa all'aperto, si divertivano a correre cercando di acchiappare le farfalle che si posavano sui fiori.",letterale,Acchiappare farfalle,Enhanced-prompting
"Un'attenta osservatrice in campo aperto, con una rete in mano, si apprestava ad acchiappare farfalle per la sua ricerca scientifica.",letterale,Acchiappare farfalle,Enhanced-prompting
Il vento giocava a suo favore mentre cercava di acchiappare le farfalle con movimenti rapidi e precisi.,letterale,Acchiappare farfalle,Enhanced-prompting
"A bordo campo, un fotografo si preparava a immortalare il momento esatto in cui un atleta riusciva ad acchiappare delle farfalle durante una pausa dell'allenamento.",letterale,Acchiappare farfalle,Enhanced-prompting
Il capitano ordinò di ammainare le vele prima che la tempesta si intensificasse.,letterale,Ammainare le vele,Zero-shot
"Durante la regata, abbiamo ammainato le vele per ridurre la velocità della barca.",letterale,Ammainare le vele,Zero-shot
Gli equipaggi ammainano le vele quando il vento è troppo forte per navigare in sicurezza.,letterale,Ammainare le vele,Zero-shot
"Per portare la barca in darsena, è essenziale ammainare le vele lentamente.",letterale,Ammainare le vele,Zero-shot
I marinai hanno ammainato le vele al tramonto per ancorare la nave vicino alla costa.,letterale,Ammainare le vele,Zero-shot
"Dopo aver controllato il vento, il timoniere ha deciso di ammainare le vele.",letterale,Ammainare le vele,Zero-shot
È importante ammainare le vele prima di avvicinarsi al porto per facilitare l'attracco.,letterale,Ammainare le vele,Zero-shot
"Mentre navigavamo verso la costa, abbiamo dovuto ammainare le vele per evitare incidenti.",letterale,Ammainare le vele,Zero-shot
I novizi impararono rapidamente come ammainare le vele sotto la supervisione del capitano.,letterale,Ammainare le vele,Zero-shot
"Durante la manutenzione, ammainammo le vele per ispezionare accuratamente ogni strappo.",letterale,Ammainare le vele,Zero-shot
"Iniziando loro l'approccio al porticciolo, i marinai si affrettarono ad ammainare le vele.",letterale,Ammainare le vele,Zero-shot
"Con l'avvicinarsi di una raffica, il capobarca gridò di ammainare le vele immediatamente.",letterale,Ammainare le vele,Zero-shot
"Durante la manovra, è stato necessario ammainare le vele per mantenere il controllo dell'imbarcazione.",letterale,Ammainare le vele,Zero-shot
"Appena il vento calò, ammainarono le vele per non perdere stabilità.",letterale,Ammainare le vele,Zero-shot
"Non appena il sole cominciò a calare, si decise di ammainare le vele per prepararsi alla notte in mare.",letterale,Ammainare le vele,Zero-shot
"Prima di entrar nel covo dei pirati, ammainarono le vele per non attirare attenzione.",letterale,Ammainare le vele,Zero-shot
"Al cader della pioggia, ci affrettammo ad ammainare le vele per proteggere l'equipaggiamento.",letterale,Ammainare le vele,Zero-shot
