submission,category,idiom,type
試験に合格した後でも、彼はあぐらをかかずさらなる学問の探求を続けている。,figurative,あぐらをかく,Zero-shot
プロジェクトが順調に進んでいるが、まだあぐらをかく段階ではない。,figurative,あぐらをかく,Zero-shot
彼女は昇進して課長になったが、あぐらをかくことなく部下の指導にあたっている。,figurative,あぐらをかく,Zero-shot
当社は業界内で一定の評価を得ているものの、競争は日々激しくなっており、あぐらをかくことができない。,figurative,あぐらをかく,Zero-shot
このままでは競争に取り残される、経営陣としてあぐらをかくわけにはいかない。,figurative,あぐらをかく,Zero-shot
彼は試験合格後もあぐらをかかずに勉強を続けた。,figurative,あぐらをかく,Zero-shot
現在の成功に満足せず、彼女はあぐらをかくことなく次の目標に向けて努力している。,figurative,あぐらをかく,Zero-shot
新製品が市場で受け入れられたが、我々はあぐらをかくことなくさらに改善を重ねている。,figurative,あぐらをかく,Zero-shot
市場での地位を確立した今でも、あぐらをかく余裕はなく、常に警戒を怠らない。,figurative,あぐらをかく,Zero-shot
一度の大きな成果で満足することなく、あぐらをかかずに更なるチャレンジに挑んでいる。,figurative,あぐらをかく,Zero-shot
プロジェクトが順調に進んでいるからといって、我々はあぐらをかくことなく、常に改善点を探している。,figurative,あぐらをかく,Zero-shot
試合で勝利した後も、チームはあぐらをかくことなく次の試合の準備を始めた。,figurative,あぐらをかく,Zero-shot
彼女は昇進したが、あぐらをかくことなくさらに職務の質を高めようとしている。,figurative,あぐらをかく,Zero-shot
市場での成功により競合他社が油断している間に、我々はあぐらをかかずに新たな戦略を練っている。,figurative,あぐらをかく,Zero-shot
技術革新が進む業界で先頭を走っているが、あぐらをかくことなく研究開発に注力している。,figurative,あぐらをかく,Zero-shot
会社が連続黒字を出しているが、経営陣はあぐらをかくことなく、さらなるイノベーションを進めている。,figurative,あぐらをかく,Zero-shot
彼は試合でベストスコアを出した後も、練習を怠ることなくあぐらをかかずに努力を重ねている。,figurative,あぐらをかく,Zero-shot
売り上げが過去最高を記録した今月も、スタッフ全員であぐらをかかずに次なる目標に取り組んでいる。,figurative,あぐらをかく,Zero-shot
新しい政策が功を奏したものの、政府は市民の信頼を得続けるためにあぐらをかくことなく改善を続けている。,figurative,あぐらをかく,Zero-shot
彼女はコンテストで賞を取ったものの、自己満足に浸ることなく、あぐらをかかずにさらに技術を磨いている。,figurative,あぐらをかく,Zero-shot
会社が市場でのリーダー地位を確立した後、経営陣は新たなイノベーションを推進する代わりに、喫煙室で会話を楽しむ間にあぐらをかき始め、次第に競争力を失いました。,figurative,あぐらをかく,Enhanced-prompting
彼らは本当にただあぐらをかいているだけではないのでしょうか？,figurative,あぐらをかく,Enhanced-prompting
彼女たちはあぐらをかくことなく、常に自己改善に励んでいます。,figurative,あぐらをかく,Enhanced-prompting
彼は危機感を感じずにただ一時的にあぐらを余裕かましている。,figurative,あぐらをかく,Enhanced-prompting
彼はこれまでの成果に満足して、さらなるスキルアップを図ることをせず、仕事中に足を組んであぐらをかく時間が増えています。,figurative,あぐらをかく,Enhanced-prompting
私たちは本当にあぐらをかいて進歩を見逃しているのでしょうか？,figurative,あぐらをかく,Enhanced-prompting
彼は誰かがいつもあぐらをかくわけではありませんが、今回のプロジェクトに関しては例外です。,figurative,あぐらをかく,Enhanced-prompting
私たちは成功したからといって、危険にさえあぐら椅子 をかかずに常に前進すべきです。,figurative,あぐらをかく,Enhanced-prompting
職位が高くなり安心した彼は、もはや毎日の業務に真剣さを持たず、オフィスであぐらをかくことが常習化してしまいました。,figurative,あぐらをかく,Enhanced-prompting
権力を持っているからと言って、ただあぐらをかいて良いと思いますか？,figurative,あぐらをかく,Enhanced-prompting
社長はこの問題に対してはあぐらをかくことはありませんでした。,figurative,あぐらをかく,Enhanced-prompting
彼は経験の浅い部下に対して指導的な姿勢を見せる代わりに、今では硬い椅子にすらあぐら不安定をかいています。,figurative,あぐらをかく,Enhanced-prompting
市場の競争が激化する中、彼女はリスクを避け、積極的な戦略を取ることなく配属された部署で安全にあぐらをかく選択をしました。,figurative,あぐらをかく,Enhanced-prompting
競争は厳しいが、本当にあぐらをかいて避けて通れるものでしょうか？,figurative,あぐらをかく,Enhanced-prompting
彼らは決してあぐらをかくことはなく、常に挑戦を受け入れています。,figurative,あぐらをかく,Enhanced-prompting
競争から逃げることなく、彼は単に同僚との会議であぐらなんてカジュアルにかかない。,figurative,あぐらをかく,Enhanced-prompting
成功を収めた彼は、もう安心してあぐらをかいている場合ではない。,figurative,あぐらをかく,Enhanced-prompting
プロジェクトの初期段階であぐらをかくと、最終的に時間と労力が倍増することになる。,figurative,あぐらをかく,Enhanced-prompting
彼女は競争が激しい業界であぐらをかいていたため、ライバルに大きく差をつけられてしまった。,figurative,あぐらをかく,Enhanced-prompting
新製品の市場導入が成功しても、あぐらをかいては競合の進出を許してしまう。,figurative,あぐらをかく,Enhanced-prompting
業績が好調な時期も、永遠にあぐらをかいているわけにはいかない。,figurative,あぐらをかく,Enhanced-prompting
彼は自己満足に浸り、あぐらをかいて企業経営を怠った結果、危機に瀕することになった。,figurative,あぐらをかく,Enhanced-prompting
継続的な学習を怠り、あぐらをかく学生は、試験の成績が伸び悩む傾向にある。,figurative,あぐらをかく,Enhanced-prompting
チームが先頭を走っている今、あぐらをかいて休息する時間はない。,figurative,あぐらをかく,Enhanced-prompting
多くの栄誉を得た後でも、彼は決してあぐらをかかずに、さらなる挑戦に取り組み続けた。,figurative,あぐらをかく,Enhanced-prompting
成果に満足してあぐらをかくことは、進歩の停滞を招く。,figurative,あぐらをかく,Enhanced-prompting
市場のトップに君臨している今、企業があぐらをかいては競争力を失うだろう。,figurative,あぐらをかく,Enhanced-prompting
研究開発チームは成功を収めたが、未来も保証されるわけではないのであぐらをかいてはいられない。,figurative,あぐらをかく,Enhanced-prompting
彼女は早々に業績目標を達成したが、あぐらをかく暇などなく次のプロジェクトへと向かった。,figurative,あぐらをかく,Enhanced-prompting
過去の実績にあぐらをかいてしまうと、新しいチャンスを逃すことになる。,figurative,あぐらをかく,Enhanced-prompting
勝利を確信したそのチームはすぐにあぐらをかいてしまい、逆転負けを喫した。,figurative,あぐらをかく,Enhanced-prompting
彼はプロジェクトの成功に自信を持ちすぎ、あぐらをかく姿勢を見せたが、それが仇となった。,figurative,あぐらをかく,Enhanced-prompting
新しい技術が導入されたものの、あぐらをかくことなく継続的な改善が図られた。,figurative,あぐらをかく,Enhanced-prompting
甘い評価を受けて自己満足にひたり、あぐらをかいた彼は、最終的には才能を発揮できなくなった。,figurative,あぐらをかく,Enhanced-prompting
彼女は一度は業界の頂点に立ったが、再びあぐらをかくことなく、常に挑戦を続けている。,figurative,あぐらをかく,Enhanced-prompting
この競争の激しい業界でトップに立つためには、絶えず革新を追求し、あぐらをかくことなく努力する必要がある。,figurative,あぐらをかく,Enhanced-prompting
商品が市場に受け入れられ、一時の売上げが上がったとしても、あぐらをかいて安堵する場ではない。,figurative,あぐらをかく,Enhanced-prompting
経営者としての責任を持ち、組織全体があぐらをかくことなく臨機応変に対応できる体制を整えることが求められる。,figurative,あぐらをかく,Enhanced-prompting
初期の成功であぐらをかくと、次の急展開に対応できず市場から取り残される可能性がある。,figurative,あぐらをかく,Enhanced-prompting
あぐらをかくことなく、つねに学び続ける姿勢が、彼のキャリアを常に前進させている秘訣だ。,figurative,あぐらをかく,Enhanced-prompting
このプロジェクトのリーダーは本当に足が速いね、いつも期限前に全てのタスクを終わらせてしまう。,figurative,足が速い,Zero-shot
新しい情報をキャッチするのが早い彼は、業界内で足が速いと評判だ。,figurative,足が速い,Zero-shot
彼女は問題解決が得意で、困難な状況でもすぐに良い解決策を見つけるため、「足が速い」と言われている。,figurative,足が速い,Zero-shot
最新のトレンドに常に敏感な彼は、足が速いと言われることが多い。,figurative,足が速い,Zero-shot
小売業界では、変化に対応するスピードが求められるため、足が速い店が競争に勝つことができる。,figurative,足が速い,Zero-shot
彼の判断は常に迅速で、足が速いと感じるほどだ。,figurative,足が速い,Zero-shot
緊急時にはいつも彼女の対応が最も素早く、周囲からは足が速いと称賛されている。,figurative,足が速い,Zero-shot
技術革新の波に乗り遅れないためには、常に足が速い姿勢が求められる。,figurative,足が速い,Zero-shot
市場の動向をいち早く掴むことで知られている彼は、競合他社よりも明らかに足が速い。,figurative,足が速い,Zero-shot
足が速いアプローチで彼は新しいプロジェクトに取り組み、いつも業界をリードしている。,figurative,足が速い,Zero-shot
彼は新しいアイディアを次々と思いつくため、「足が速い」と評されることが多い。,figurative,足が速い,Zero-shot
市場の変動にいち早く対応する彼の会社は、業界で足が速いと言われている。,figurative,足が速い,Zero-shot
クライアントの要望に迅速に応える彼女は、業務で足が速いと同僚から尊敬されている。,figurative,足が速い,Zero-shot
この研究チームは、新技術を開発する速度が速く、常に足が速いと評価されている。,figurative,足が速い,Zero-shot
彼は情報収集が非常に早いため、新しい流行をいつも先取りする、まさに足が速い存在だ。,figurative,足が速い,Zero-shot
彼女は新しいトレンドをすぐにキャッチするから、まるで足が速いかのようだ。,figurative,足が速い,Zero-shot
このスタートアップ企業は市場進出が非常に早く、足が速いと業界で評判になっている。,figurative,足が速い,Zero-shot
適切な情報に迅速に反応する彼の性質は、彼が足が速いと言われる理由だ。,figurative,足が速い,Zero-shot
経済の変動に素早く対応する彼らのチームワークは「足が速い」と称されるほど効率的だ。,figurative,足が速い,Zero-shot
足が速い彼のおかげで、私たちは多くのビジネスチャンスをつかむことができた。,figurative,足が速い,Zero-shot
不測の事態にも迅速に対応する彼の足が速い姿勢が、クライアントから高い評価を受けている。,figurative,足が速い,Zero-shot
新しいテクノロジーを取り入れることに敏感な彼女は、常に業界で足が速いとみなされている。,figurative,足が速い,Zero-shot
相手の動きを見極めるのが上手い彼は、ビジネスの世界でも足が速いと言われる。,figurative,足が速い,Zero-shot
この団体は環境問題に対して先見の明を持ち、常に足が速い解決策を提案している。,figurative,足が速い,Zero-shot
時代の変化に合わせて新しいスキルをすばやく身につける彼らは、職場で足が速いと羨望の眼差しを浴びてる。,figurative,足が速い,Zero-shot
彼は市場の変化をいち早く察知するため、同僚からは足が速いと称賛されている。,figurative,足が速い,Zero-shot
新製品の開発において、彼女のチームは常に足が速い対応を見せ、競合他社に差をつけている。,figurative,足が速い,Zero-shot
変わりゆく顧客のニーズに素早く応じる彼の営業スタイルは、まるで足が速いスプリンターのようだ。,figurative,足が速い,Zero-shot
彼は情報収集が早く、トレンドを捉えるのも速いので、いつも足が速いと感じる。,figurative,足が速い,Zero-shot
新しいプロジェクトに取り組む際、彼女は常に先頭を走るため、「足が速い」と社内で評価されている。,figurative,足が速い,Zero-shot
新技術が出たとき、我が社はすぐにそれを取り入れることができ、業界内で「足が速い」と評されています。,figurative,足が速い,Zero-shot
彼は問題が発生するとすぐに解決策を見つけ出すので、チーム内では足が速いと頼りにされている。,figurative,足が速い,Zero-shot
競争が激しい市場で生き残るためには、足が速い意思決定が必須です。,figurative,足が速い,Zero-shot
彼女は新しい情報をすばやく手に入れることが得意なので、常に足が速いと言われている。,figurative,足が速い,Zero-shot
新しいトレンドをいち早くキャッチしてビジネスに活かす彼の姿勢は、まさに足が速いと言うにふさわしい。,figurative,足が速い,Zero-shot
彼は常に最新の業界動向をいち早くキャッチするので、どの会議でも足が速いと評価されます。,figurative,足が速い,Zero-shot
新しい市場に進出する際、その速さと機敏さで我々の企業は競合他社よりも足が速いと称されることが多い。,figurative,足が速い,Zero-shot
緊急事態に対する彼の迅速な対応力は、まるで足が速いアスリートのようです。,figurative,足が速い,Zero-shot
このプロジェクトチームは、変化に対応する速度がとても早いため、社内外で足が速いと高く評価されています。,figurative,足が速い,Zero-shot
彼女は新しいアイディアをどんどん形にするので、創造力においても足が速いと言えます。,figurative,足が速い,Zero-shot
彼のビジネスの成功は、市場の動きに素早く対応する足が速い戦略によるものだ。,figurative,足が速い,Zero-shot
あの研究者は情報を集めるのが早く、常に足が速いため、他の誰よりも先に新しい発見をする。,figurative,足が速い,Zero-shot
経営者として足が速い彼は、危機をチャンスに変えることができた。,figurative,足が速い,Zero-shot
彼は常に学ぶ姿勢を忘れず、技術進化に対しても足が速い。,figurative,足が速い,Zero-shot
足が速い判断が求められるこの仕事は、迅速な思考と行動が不可欠です。,figurative,足が速い,Zero-shot
新しいソフトウェアの導入が難しい状況でも、彼女のチームは常に足が速い対応を見せる。,figurative,足が速い,Zero-shot
市場の波に乗るためには、常に足が速い分析と行動が求められる。,figurative,足が速い,Zero-shot
彼はいつも最新の情報に敏感で、足が速い対応をしているので、同僚から一目置かれている。,figurative,足が速い,Zero-shot
競争が激しい業界で生き残るためには、新しい技術を足が速い速度で採用することが不可欠だ。,figurative,足が速い,Zero-shot
クライアントの要求に迅速に応える彼女の姿勢は、まさに「足が速い」と形容されるに相応しい。,figurative,足が速い,Zero-shot
彼は常に新しいトレンドをいち早く取り入れることで知られ、業界では足が速いと評されている。,figurative,足が速い,Zero-shot
大きな問題が発生した時、彼女の足が速い対応がチームを救った。,figurative,足が速い,Zero-shot
彼はデータ分析が非常に早く、その足が速い能力で多くのプロジェクトを成功に導いている。,figurative,足が速い,Zero-shot
競合が激しいこの分野では、足が速い企業だけが生き残ることができる。,figurative,足が速い,Zero-shot
新製品の市場導入で成功を収めた彼は、その足が速い戦略的思考により頂点に立った。,figurative,足が速い,Zero-shot
新しいプロジェクトへの適応が早い彼は、会社の中で特に足が速いと評価されています。,figurative,足が速い,Zero-shot
問題発生時の迅速な対応で知られる彼女は、クライアントにとって足が速いパートナーです。,figurative,足が速い,Zero-shot
情報を素早く収集し分析するその能力は、まさに足が速いと称えられるべきだ。,figurative,足が速い,Zero-shot
状況が刻々と変わるこの業界で成功するには、足が速い判断力が必要不可欠です。,figurative,足が速い,Zero-shot
技術の進歩にいち早く対応している彼の会社は、常に業界で足が速いと位置付けられている。,figurative,足が速い,Zero-shot
このニュースはまさに昨夜起きたばかりの出来事についてで、今朝にはもう全国の主要なニュースチャンネルで報じられていました。本当に情報の足が速いですね。,figurative,足が速い,Enhanced-prompting
この情報の足は速いですか？,figurative,足が速い,Enhanced-prompting
情報の足は速くないわけがありません。,figurative,足が速い,Enhanced-prompting
情報の足は決して遅くは速い。,figurative,足が速い,Enhanced-prompting
彼が会社を辞めるという噂は、彼が辞表を提出した瞬間から、ものの見事に社内の隅々まで急速に広まり、足が速いという表現がピッタリです。,figurative,足が速い,Enhanced-prompting
噂の足は速いのでしょうか？,figurative,足が速い,Enhanced-prompting
噂の足が速くないことはないでしょう。,figurative,足が速い,Enhanced-prompting
噂はいつも足を極めて速いものです。,figurative,足が速い,Enhanced-prompting
彼はプロジェクトの期限が迫っているにも関わらず、複数のタスクを同時にこなし、それを短時間で完成させる能力には驚かされます。彼の仕事の足は極めて速いです。,figurative,足が速い,Enhanced-prompting
彼の仕事の足は速いですか？,figurative,足が速い,Enhanced-prompting
彼の仕事の足が速くないとは言えません。,figurative,足が速い,Enhanced-prompting
彼の仕事の足が常に速いわけではあります。,figurative,足が速い,Enhanced-prompting
フィールドを駆け抜ける彼の姿は、観客や相手チームにとっても圧巻の一言。彼のプレーにおける足が速い姿は、まさにこのゲームのハイライトだと言えるでしょう。,figurative,足が速い,Enhanced-prompting
彼のプレーで足は速いですか？,figurative,足が速い,Enhanced-prompting
彼の足が速くないとは誰も言えません。,figurative,足が速い,Enhanced-prompting
彼は常に足を非常に速く移動させます。,figurative,足が速い,Enhanced-prompting
彼は仕事の終わる速さが他の誰にも負けず、まさに「足が速い」が如し。,figurative,足が速い,Enhanced-prompting
プロジェクトの期限に間に合わせるため、チーム全員が「足が速い」状態で動いている。,figurative,足が速い,Enhanced-prompting
彼女の思考は常に先を行くため、「足が速い」と評されることが多い。,figurative,足が速い,Enhanced-prompting
新商品の市場導入が「足が速い」おかげで、競合他社に大きなリードを取ることができた。,figurative,足が速い,Enhanced-prompting
問題解決に向けて「足が速い」アプローチを取ることで、彼は多くの信頼を勝ち取った。,figurative,足が速い,Enhanced-prompting
この企業は開発の「足が速い」ことで知られ、常に業界の最前線を走っている。,figurative,足が速い,Enhanced-prompting
状況が一変した時、彼の判断の「足が速い」ことが評価されました。,figurative,足が速い,Enhanced-prompting
市場の変化に「足が速い」対応を見せることが、今のビジネス環境では不可欠です。,figurative,足が速い,Enhanced-prompting
彼は情報収集に「足が速い」ため、常に有益な知識を提供してくれる。,figurative,足が速い,Enhanced-prompting
チームが「足が速い」動きを見せたおかげで、プロジェクトは予定より早く完成した。,figurative,足が速い,Enhanced-prompting
新技術を取り入れる際、我が社はいつも「足が速い」姿勢を崩さない。,figurative,足が速い,Enhanced-prompting
彼の提案が採用された主な理由は、その解決策が非常に「足が速い」からだ。,figurative,足が速い,Enhanced-prompting
緊急の要望に「足が速い」対応をすることで、その会社は顧客満足度を高めている。,figurative,足が速い,Enhanced-prompting
彼女は環境変化に「足が速い」対応を展開し、業績を向上させた。,figurative,足が速い,Enhanced-prompting
チームの「足が速い」行動が無ければ、その成果はおそらく手に入らなかった。,figurative,足が速い,Enhanced-prompting
課題に対する「足が速い」解決策を見つけ出すために、チームは夜遅くまで協議を続けた。,figurative,足が速い,Enhanced-prompting
彼女がリーダーシップを取ったプロジェクトは、彼女の「足が速い」決断力のおかげで成功を収めた。,figurative,足が速い,Enhanced-prompting
競争が激しい業界で生き残るためには、「足が速い」対応が求められる。,figurative,足が速い,Enhanced-prompting
市場の変動に「足が速い」適応を見せた企業は、危機をチャンスに変えることができた。,figurative,足が速い,Enhanced-prompting
新しいトレンドに「足が速い」対応をすることで、そのブランドは常に人気を保っている。,figurative,足が速い,Enhanced-prompting
新製品の開発における彼の「足が速い」行動は、業界内での先駆者としての地位を確立させた。,figurative,足が速い,Enhanced-prompting
会議での急な要求に対しても、彼女の「足が速い」対応が際立っていた。,figurative,足が速い,Enhanced-prompting
市場の波に「足が速い」アダプトが必要とされる時、そのチームはいつも期待を超えるパフォーマンスを見せる。,figurative,足が速い,Enhanced-prompting
彼の「足が速い」特性は、緊急事態において非常に重宝される。,figurative,足が速い,Enhanced-prompting
彼は長年の不正行為から足を洗い、新たな人生を歩み始めた。,figurative,足を洗う,Zero-shot
その詐欺師はついに過去の暗い世界から足を洗う決意を固めた。,figurative,足を洗う,Zero-shot
あの企業は不正との関わりを断ち切り、足を洗って事業の透明性を高める努力をしている。,figurative,足を洗う,Zero-shot
偽造品の売買から足を洗い、正直な商売を始めることが、彼にとって最善の道であった。,figurative,足を洗う,Zero-shot
若者たちは違法な活動から足を洗い、地域社会に貢献する活動に力を入れるようになった。,figurative,足を洗う,Zero-shot
彼は遂にその裏社会から足を洗い、真っ当な職に就いた。,figurative,足を洗う,Zero-shot
彼女はかつての詐欺まがいの商売から足を洗い、今では信頼される会社の経営者だ。,figurative,足を洗う,Zero-shot
昔の友人に誘われたが、もうそのようなトラブルに関わることから足を洗っている。,figurative,足を洗う,Zero-shot
長年悪事に手を染めていたが、彼は足を洗って更生を決意した。,figurative,足を洗う,Zero-shot
留学を機にすべての違法行為から足を洗い、新しい人生の一歩を踏み出した。,figurative,足を洗う,Zero-shot
彼はかつての不良仲間との繋がりから足を洗い、新しい生活を始めた。,figurative,足を洗う,Zero-shot
不正なビジネスから足を洗う決心をした彼女は、今や正直な仕事で社会に貢献している。,figurative,足を洗う,Zero-shot
彼は反社会的な過去から足を洗い、自分の過ちを若者に教えることで償っている。,figurative,足を洗う,Zero-shot
年齢を重ね共に犯罪から足を洗った彼は、地域の模範として尊敬されている。,figurative,足を洗う,Zero-shot
足を洗い、新たな道を歩む決意を固めた彼は、生き方を一新し、希望に満ちた未来を築いている。,figurative,足を洗う,Zero-shot
長年反社会的な生活を送っていたが、彼はついに足を洗って真面目な仕事に就いた。,figurative,足を洗う,Zero-shot
会社の不正から足を洗い、彼女は正義感ある企業での職を見つけ安堵している。,figurative,足を洗う,Zero-shot
過去の違法な商売から足を洗った彼は、今では地域社会への貢献を誓っている。,figurative,足を洗う,Zero-shot
彼は全ての裏取引から足を洗い、生活を一から再構築し始めている。,figurative,足を洗う,Zero-shot
昔の友人とのつながりから足を洗った彼女は、清らかな人生を歩む決意を新たにした。,figurative,足を洗う,Zero-shot
彼は違法な道から足を洗い、新たな生活を始めた。,figurative,足を洗う,Zero-shot
彼女は闇市場の取引から足を洗って、合法的な事業に専念することにした。,figurative,足を洗う,Zero-shot
彼はギャンブルから足を洗い、家族との時間を大切にしている。,figurative,足を洗う,Zero-shot
かつては盗みを働いていたが、今は足を洗い、正直な職についている。,figurative,足を洗う,Zero-shot
彼女は詐欺行為から足を洗い、今では被害者支援のボランティアをしている。,figurative,足を洗う,Zero-shot
彼は犯罪の道から足を洗い、正直な生活を送る決心を固めた。,figurative,足を洗う,Zero-shot
彼女は闇商売から足を洗い、地域社会のために役立つ仕事を始めた。,figurative,足を洗う,Zero-shot
一度は裏の世界に足を踏み入れたが、すぐに足を洗ってまともな道を選んだ。,figurative,足を洗う,Zero-shot
罪の生活から足を洗うことで、彼は家族にも新たな希望を与えることができた。,figurative,足を洗う,Zero-shot
組織の暗部から足を洗った後、彼は自己改革に力を入れるようになった。,figurative,足を洗う,Zero-shot
不正な取引から足を洗い、彼は正道の商人として名声を回復した。,figurative,足を洗う,Zero-shot
勤務していた不透明な業界から足を洗い、彼女は公正な環境で再スタートを切った。,figurative,足を洗う,Zero-shot
彼は詐欺活動から足を洗い、今では法律を守る模範市民である。,figurative,足を洗う,Zero-shot
彼女は過去の悪行から足を洗い、社会に貢献する道を歩み始めた。,figurative,足を洗う,Zero-shot
黒いビジネスから足を洗った彼は、清廉潔白な生活を送っている。,figurative,足を洗う,Zero-shot
彼はようやく違法なビジネスから足を洗い、正直な生活を送る決意を新たにした。,figurative,足を洗う,Zero-shot
かつては詐欺師だった彼も、社会のルールを守る人間として足を洗った。,figurative,足を洗う,Zero-shot
彼女は悪い友達とのつきあいから足を洗い、真面目に勉強に励むようになった。,figurative,足を洗う,Zero-shot
不正行為に手を染めていたが、足を洗ってからはその才能を社会のために使うことを誓った。,figurative,足を洗う,Zero-shot
昔の生活を一新し、すべての違法行為から足を洗った彼は、今では成功した実業家だ。,figurative,足を洗う,Zero-shot
不正なビジネスから足を洗い、彼は今では信頼できる企業で働いている。,figurative,足を洗う,Zero-shot
彼女は昔の犯罪グループとの関連から足を洗い、社会復帰の道を歩んでいる。,figurative,足を洗う,Zero-shot
かつては賭博で生計を立てていたが、足を洗い、現在は地元の学校で教師として働いている。,figurative,足を洗う,Zero-shot
彼は違法な取引から足を洗ってから、地域社会でのボランティア活動に専心している。,figurative,足を洗う,Zero-shot
不正な商売から足を洗い、今は全ての事業を法に則って行うことに注力している。,figurative,足を洗う,Zero-shot
長年にわたる裏稼業から足を洗い、彼は今や誠実なビジネスマンとして尊敬されている。,figurative,足を洗う,Zero-shot
彼女は過去の詐欺活動から足を洗い、被害者支援の非営利団体で働き始めた。,figurative,足を洗う,Zero-shot
かつてはギャングの一員だったが、足を洗って家族との平和な生活を選んだ。,figurative,足を洗う,Zero-shot
不法な取引から足を洗い、彼は今、法律を学び、正義のために活動している。,figurative,足を洗う,Zero-shot
彼女は若い頃の盗みの習慣から足を洗い、地域社会の安全を守る警察官となった。,figurative,足を洗う,Zero-shot
