submission,category,idiom,type
彼はその古い家を一からリフォームするという骨が折れる挑戦を引き受けた。,figurative,骨が折れる,Zero-shot
会議の結果が出るまで、彼のキャリアの進路は宙に浮いている。,figurative,宙に浮く,Zero-shot
彼は10年前にこの町に引っ越してきて以来、地域コミュニティに積極的に関わり続け、この地に根を下ろすことで新しい生活の開花を見せています。,figurative,根を下ろす,Enhanced-prompting
情報の足は速くないわけがありません。,figurative,足が速い,Enhanced-prompting
彼女の演技は人を食う程の迫力で、観客は息をのんだ。,figurative,人を食う,Zero-shot
疑問形：彼の最近の活躍を見ると、「脂が乗ってる」のかな?,figurative,脂が乗る,Enhanced-prompting
過去の失敗が未だに尾を引いて、彼は新たな挑戦に踏み出すのをためらっている。,figurative,尾を引く,Zero-shot
この二つの提案は水と油のように合わないため、どちらかを選ばなければならない。,figurative,水と油,Zero-shot
辛い関係を経て、彼女は遂にその章に幕を閉じ、新しい人生を歩み始めた。,figurative,幕を閉じる,Zero-shot
数年間の勉強が実を結び、彼はついに法律の資格を取得した。,figurative,実を結ぶ,Zero-shot
彼は常に足を非常に速く移動させます。,figurative,足が速い,Enhanced-prompting
あの人は重要なアドバイスもすぐに右から左に払いのけてしまうので、進歩が見られない。,figurative,右から左,Zero-shot
節約と投資に励んだ結果、彼の経済状況は実を結び、将来の安定が約束された。,figurative,実を結ぶ,Enhanced-prompting
二つの会社の企業文化は水と油のように全く異なり、統合は大きな課題となる。,figurative,水と油,Zero-shot
その小説を書き上げるまでには、多くの骨が折れる研究と校正が必要だった。,figurative,骨が折れる,Zero-shot
彼女は競争を恐れており、弓を引くことを拒否した。,figurative,弓を引く,Enhanced-prompting
彼はイベントでの注意事項を右から左に流す傾向があり、しばしば重要な情報を見落としてしまう。,figurative,右から左,Enhanced-prompting
この現代詩の奥深い意味を探求するためには、読者が首をひねることが不可欠である。,figurative,首をひねる,Enhanced-prompting
彼の経営するレストランは評判を呼び、今や業界において脂が乗る時期を迎えている。,figurative,脂が乗る,Enhanced-prompting
彼女の熱しやすく冷めやすい性格は、趣味を次々と変える原因となっている。,figurative,熱しやすく冷めやすい,Zero-shot
彼の発表が終わると、会議の最も重要な議論が幕を開けた。,figurative,幕を開ける,Enhanced-prompting
彼の設計した建物が建築賞を受賞し、彼は業界内で鼻が高くなった。,figurative,鼻が高い,Zero-shot
二人の作家が文学の価値について火花を散らし合う対談が興味深かった。,figurative,火花を散らす,Enhanced-prompting
彼の厳しいルールと彼女の柔軟な対応は、水と油のように対照的だ。,figurative,水と油,Zero-shot
そのニュース報道の誤りが尾を引いて、メディアの信頼性に疑問が持たれている。,figurative,尾を引く,Enhanced-prompting
彼らの協力は水と油だと思われがちだが、意外と互いを補完し合っている。,figurative,水と油,Enhanced-prompting
議論が熱を帯びてくると、彼はつい鼻を鳴らす癖が出てしまう。,figurative,鼻を鳴らす,Enhanced-prompting
最初はプロジェクトに夢中だったが、何度もトラブルに遭遇するうちに熱が冷めてしまった。,figurative,熱が冷める,Zero-shot
初めは互いを深く愛していたはずだが、時間が経てば熱が少しずつ冷めていくものだ。,figurative,熱が冷める,Enhanced-prompting
明日から新しいソフトウェア開発プロジェクトが始まり、これを機に我々のチームが新たな技術の領域に幕を開ける予定です。,figurative,幕を開ける,Enhanced-prompting
革新的な技術が登場し、彼はその波に乗って早くもその分野で名を馳せ始めた。,figurative,波に乗る,Zero-shot
この書籍の最後のページをめくると、読者には思索の新たな幕が開けられる。,figurative,幕を開ける,Zero-shot
新製品の発売が決定し、テンションが高まっていたが、突然の競合他社の類似製品発表が会社内のモチベーションに水を差す結果となった。,figurative,水を差す,Zero-shot
この時期に休暇を取るのは望ましいですが、仕事が山積みで手がないため見送ることにしました。,figurative,手がない,Zero-shot
彼は新しいプロジェクトの成功を確信して、すでにあぐらをかいている。,figurative,あぐらをかく,Zero-shot
彼が新しいスマートフォンを手に入れたとき、私はただ指をくわえて見ているだけだった。,figurative,指をくわえる,Zero-shot
新たな人生の章と幕を一緒に開ける準備ができていますか？,figurative,幕を開ける,Enhanced-prompting
彼は彼女の答えを待っている間、時間が宙に浮くように感じた。,figurative,宙に浮く,Zero-shot
その会社の商品開発チームは熱しやすく冷めやすいため、しばしば未完成のまま新しいプロジェクトに移行してしまう。,figurative,熱しやすく冷めやすい,Zero-shot
提案がいまいちだと思った時、彼は反対派と共に鼻を鳴らして不満を示した。,figurative,鼻を鳴らす,Enhanced-prompting
新しいプロジェクトを市場に導入する際には、長期的に「根を下ろす」戦略が重要となる。,figurative,根を下ろす,Enhanced-prompting
研究成果を社会に公開することによって、科学界において新たな議論の幕が開けられる。,figurative,幕を開ける,Enhanced-prompting
その新ブランドはすぐに業界のリーダー達と肩を並べる影響力を持ち始めた。,figurative,肩を並べる,Zero-shot
偉大な芸術家たちは型にはまることを恐れず、その枠を超える作品を創造する。,figurative,型にはまる,Enhanced-prompting
新しいプロジェクトのリーダーが選ばれたとき、私は選考から外れ、指をくわえて他の候補者の名前が呼ばれるのを聞くしかなかった。,figurative,指をくわえる,Enhanced-prompting
彼女は一度は業界の頂点に立ったが、再びあぐらをかくことなく、常に挑戦を続けている。,figurative,あぐらをかく,Enhanced-prompting
人事部では、新しい福利厚生の提案が予算オーバーであるため、その提案を棚に上げ、他の選択肢を検討することにしている。,figurative,棚に上げる,Enhanced-prompting
チームが「足が速い」動きを見せたおかげで、プロジェクトは予定より早く完成した。,figurative,足が速い,Enhanced-prompting
ソフトウェアのバグが原因で、開発チーム全体が頭を抱える羽目に陥った。,figurative,頭を抱える,Zero-shot
彼は新しいキャリアパスを選択し、自己実現のために新たな就職先で人生の幕を開ける決意を固めました。,figurative,幕を開ける,Enhanced-prompting
応援していたチームの連敗が続くうちに、だんだんと熱が少しずつ冷めていくのが感じられました。,figurative,熱が冷める,Enhanced-prompting
彼は古典音楽に熱を上げ、深夜までレコードを聴き込んでいる。,figurative,熱を上げる,Zero-shot
会社では型にはまったやり方を続けるのではなく、時代に合わせて進化することが求められている。,figurative,型にはまる,Zero-shot
最新のファッションに目がない彼女は、いつも最先端のトレンドを追求し、その瞬間はとても情熱を持って新しいアイテムを取り入れていますが、その興奮も長続きせず、次の新しいトレンドが現れるとすぐにそちらに興味が移ってしまう、典型的な熱しやすく冷めやすい例です。,figurative,熱しやすく冷めやすい,Enhanced-prompting
数年ぶりの同窓会で、旧友に会う不安が突如頭をもたげた。,figurative,頭をもたげる,Zero-shot
その芸術家の創作力の深さには、どうしても頭が下がる。,figurative,頭が下がる,Zero-shot
複数のプロジェクトが同時に進行中で、プロジェクトマネージャーは優先順位の決定に頭を痛めている。,figurative,頭を痛める,Zero-shot
彼はクラウドファンディングの波に乗り、新しいプロジェクトへの投資を集めた。,figurative,波に乗る,Zero-shot
長年の努力がついに実を結んで、彼は夢の職に就くことができました。,figurative,実を結ぶ,Zero-shot
多くのプロジェクトを同時に進行させたが、資源が不足して全てに首が回らなくなった。,figurative,首が回らない,Enhanced-prompting
頭を痛めるようなこの問題を解決するために、最善の専門家チームが集められた。,figurative,頭を痛める,Enhanced-prompting
あのチームリーダーは、人を食うような圧力をチームにかけて成果を求める。,figurative,人を食う,Zero-shot
忙しいけど息が詰まるわけではない、むしろ活動的になれる。,figurative,息が詰まる,Enhanced-prompting
本来ならばこの案件に全力を注ぎたいが、他にも手がない案件が多く、分散して対処せざるを得ない。,figurative,手がない,Zero-shot
長編小説を書き上げるのは、緻密な構想と根気が要る骨が折れる作業だ。,figurative,骨が折れる,Zero-shot
今シーズンのリーグ戦が終了し、チームは次のシーズンに向けて一旦幕を閉じる。,figurative,幕を閉じる,Zero-shot
彼女のピアノリサイタルが始まろうとした瞬間、会場の電気が切れて、演奏の開始に水を差す事態となった。,figurative,水を差す,Zero-shot
彼女は彼との関係で自由が奪われ、常に監視されているような感覚に陥り、それが原因でしばし息が詰まるような瞬間を経験しています。,figurative,息が詰まる,Enhanced-prompting
長年にわたり企業で働いた彼は、退職後もこの地域に貢献し続け、ここで骨を埋める意志がある。,figurative,骨を埋める,Zero-shot
多くの栄誉を得た後でも、彼は決してあぐらをかかずに、さらなる挑戦に取り組み続けた。,figurative,あぐらをかく,Enhanced-prompting
上司の巧みな説得に手に乗り、本意ではない新プロジェクトを引き受ける羽目になった。,figurative,手に乗る,Zero-shot
このプロジェクトが完了するとともに、私たちはその章に幕を閉じ、新しい冒険に目を向けるつもりです。,figurative,幕を閉じる,Enhanced-prompting
私の提案が却下されるとすぐ、部屋の隅から小さく鼻を鳴らす声が聞こえた。,figurative,鼻を鳴らす,Enhanced-prompting
カウンセラーはクライアントに腹を割って語ることの大切さを説いています。,figurative,腹を割る,Enhanced-prompting
彼はビジネスプランコンテストに熱を上げ、夜遅くまで市場調査や計画のブラッシュアップを行っていた。,figurative,熱を上げる,Zero-shot
丁寧な庭仕事が実を結び、彼の庭は見事な花でいっぱいになった。,figurative,実を結ぶ,Enhanced-prompting
社会貢献活動がこの春に幕を開け、地域コミュニティの向上に寄与している。,figurative,幕を開ける,Zero-shot
社内の長い討論がやっと終わり、全員が納得する形で議題に幕を閉じることができた。,figurative,幕を閉じる,Zero-shot
新しい事業計画が承認され、経済成長への新たな幕が開く。,figurative,幕が開く,Zero-shot
そのニュースを聞いて、心も体も息が詰まる思いがした。,figurative,息が詰まる,Enhanced-prompting
どんな小さなこともいつまでも引きずらず、水に流して前に進むのが得策だ。,figurative,水に流す,Zero-shot
過去の失敗はもう水に流し、新しいチャンスを心掛ける時だ。,figurative,水に流す,Zero-shot
技術的な革新が進む中、この新しいソフトウェアは業界内でしっかりとした根を下ろし、欠かせないものとなっている。,figurative,根を下ろす,Zero-shot
家族での休暇計画がみんなの意見が一致していたが、天候不順の予報が入り、計画に水を差した。,figurative,水を差す,Zero-shot
新入社員が既にベテランと肩を並べるほどの成果を挙げている。,figurative,肩を並べる,Zero-shot
何年もの研究がようやく実を結び、彼の論文が国際的な学術雑誌に掲載された。,figurative,実を結ぶ,Zero-shot
サラは、チームと共に頻繁に頭を真剣に痛めているため、ストレスがたまっています。,figurative,頭を痛める,Enhanced-prompting
彼女の指導力は年とともに研ぎ澄まされ、今では教育に脂が乗っている。,figurative,脂が乗る,Zero-shot
新学期はいつ幕を開けるのでしょうか？,figurative,幕を開ける,Enhanced-prompting
知識と経験を積んでくると、学ぶべきことの山々もやがて峠を越えていくものだ。,figurative,峠を越す,Enhanced-prompting
離れた故郷の風景を想うと、胸が痛むほど懐かしい。,figurative,胸が痛む,Zero-shot
部下の教育にもっと時間をかけたいと思いますが、日々の業務に追われ手がないです。,figurative,手がない,Zero-shot
型にはまらない思考が今日の科学進歩を支えている。,figurative,型にはまる,Enhanced-prompting
伝統的な町並みが次々と壊されるのを見て、地元の住民は胸を痛める。,figurative,胸を痛める,Zero-shot
残念ながらコロナウイルスの影響で公演は幕を開けることができませんでした。,figurative,幕を開ける,Enhanced-prompting
彼女は最後の公演を終え、長年続けてきた舞台生活に幕を閉じた。,figurative,幕を閉じる,Zero-shot
君の人を食う態度が、交渉のテーブルで我々の強みとなる。,figurative,人を食う,Enhanced-prompting
彼女は流行を先読みして、それを活かすために常に波に乗ることを心がけている。,figurative,波に乗る,Zero-shot
彼は友人が不当な扱いを受けているのを目の当たりにし、胸を痛めた。,figurative,胸を痛める,Enhanced-prompting
市場でのシェアを確保した今、我々はあぐらをかくのではなく、さらなる革新を進めるべきだ。,figurative,あぐらをかく,Zero-shot
熱しやすく冷めやすい投資家たちは、市場の小さな動きに一喜一憂し、不安定さを増加させる。,figurative,熱しやすく冷めやすい,Zero-shot
会議での意見の相違が激しく、皆が頭を痛めている。,figurative,頭を痛める,Zero-shot
肩を並べたいと願って、裁判官たちが活動する法廷で研鑽を積む日々が続いている。,figurative,肩を並べる,Enhanced-prompting
念願の旅行の計画を立てていたが、急な仕事が入り、友人のテンションに水を差すことになった。,figurative,水を差す,Zero-shot
生徒たちが型にはまらない考え方をするように、教育カリキュラムには多様な教育手法が取り入れられている。,figurative,型にはまる,Enhanced-prompting
数々の展覧会を経て、彼女の画才には明らかに脂が乗り始めている。,figurative,脂が乗る,Zero-shot
私はその悲しみを誰にも言えず、ただ一人で胸が詰まるのを感じていた。,figurative,胸が詰まる,Enhanced-prompting
孤独な老人の姿を公園で見かけて、私たちは皆、心に深い胸を痛めました。,figurative,胸を痛める,Enhanced-prompting
彼はこのチームで働き始めてから、徐々に信頼を築き、チーム内に根を確実に張っている。,figurative,根を張る,Enhanced-prompting
彼は健康志向の波に乗り、オーガニック食品の店を開業した。,figurative,波に乗る,Zero-shot
当初はボランティア活動に積極的だったが、実際の労力と成果のギャップに熱が冷め始めた。,figurative,熱が冷める,Zero-shot
あの選手は本当に試合に熱を上げているのだろうか？,figurative,熱を上げる,Enhanced-prompting
彼の意欲は次第に色を失い、何事にも無関心な態度が目立つようになった。,figurative,色を失う,Zero-shot
彼の心の中でかつての友情が新たに頭をもたげ、久しぶりに連絡を取る決意をした。,figurative,頭をもたげる,Enhanced-prompting
その会議が終了し、問題解決に向けての新たな幕が静かに開かれた。,figurative,幕が開く,Zero-shot
会社は新しいアジア市場への進出の波に乗り、海外での事業拡大を図っている。,figurative,波に乗る,Zero-shot
当社は業界内で一定の評価を得ているものの、競争は日々激しくなっており、あぐらをかくことができない。,figurative,あぐらをかく,Zero-shot
新しい街で彼は根を張ることに成功し、地域社会の一員として受け入れられた。,figurative,根を張る,Zero-shot
勝利を確信したそのチームはすぐにあぐらをかいてしまい、逆転負けを喫した。,figurative,あぐらをかく,Enhanced-prompting
子供の卒業式で、成長した姿を見た親たちは感慨深く胸が詰まる瞬間を共有した。,figurative,胸が詰まる,Enhanced-prompting
あの問題には本当に手がないため、新しいアプローチを考えなければなりません。,figurative,手がない,Enhanced-prompting
彼は関連情報をつかむため、広範囲に網を張って各種データを収集している。,figurative,網を張る,Zero-shot
新商品が売れ行き好調で、社長は得意満面に鼻を鳴らしていた。,figurative,鼻を鳴らす,Zero-shot
予算不足が続いており、その解決策を見つけるために頭を痛めています。,figurative,頭を痛める,Zero-shot
頭を抱えることになるほどの複雑なプロジェクトが部署に配属された。,figurative,頭を抱える,Enhanced-prompting
どんなに考えても、この時点での彼の状況には、完全に手がありません。,figurative,手がない,Enhanced-prompting
彼は常に型にはまる思考から脱して、創造的な解決策を提案する。,figurative,型にはまる,Zero-shot
絶滅の危機に瀕している動物たちのニュースに接する度、彼女は胸を痛める。,figurative,胸を痛める,Zero-shot
ダイエットを始めた当初は意気込んでいたが、なかなか結果が出ないことに熱が冷めてしまい、元の食生活に戻ってしまった。,figurative,熱が冷める,Zero-shot
持続可能な農業への転換が実を結び、地元の食材の品質が向上した。,figurative,実を結ぶ,Zero-shot
彼女の悲しげな表情に手に乗ってしまい、言いなりになって何でもしてしまう。,figurative,手に乗る,Zero-shot
社内の新しいシステム導入で生じた問題が多く、IT部門はそれに対して頭を痛めている。,figurative,頭を痛める,Zero-shot
長時間の訓練が実を結び、彼女はコンクールで金メダルを獲得した。,figurative,実を結ぶ,Zero-shot
彼の提案に手に乗って、自分の意向とは異なる方針を支持することになった。,figurative,手に乗る,Zero-shot
彼は議論を熱を上げて展開し、周囲の人々もその熱意に引き込まれた。,figurative,熱を上げる,Zero-shot
長年続いたプロジェクトがついに幕を閉じるときが来た。,figurative,幕を閉じる,Zero-shot
新しいプロモーション戦略が思うように進まず、マーケティング部門は頭を痛めている。,figurative,頭を痛める,Zero-shot
娘が国際的な数学オリンピックで金メダルを獲得した際、彼女の成功によって、父親は自宅で開かれたお祝いの会で親戚や友人に向けて自慢げにその話をしたため、彼の顔からは鼻が高い様子が明らかに見て取れた。,figurative,鼻が高い,Enhanced-prompting
重要なメールが届いたが、彼女はそれを右から左に流してしまい、重要な期限を逃した。,figurative,右から左,Enhanced-prompting
難解な数学の理論をマスターするためには、数多くの時間と骨が折れる努力が必要だ。,figurative,骨が折れる,Zero-shot
私は朝から晩まで会議が続き、書類の山も待っているため、息もつかず食事する時間もなく、本当に息が詰まるほどの忙しさに追い込まれています。,figurative,息が詰まる,Enhanced-prompting
美しい夕焼けを見て、その壮大さに胸が詰まる感覚を覚えた。,figurative,胸が詰まる,Zero-shot
創作料理の独特な味わいに、レストランのゲストは首をひねりながらも興味を持った。,figurative,首をひねる,Zero-shot
彼の魅力的な提案に手に乗ってしまい、知らず知らずのうちに彼の計画の一環となっていた。,figurative,手に乗る,Zero-shot
新製品のデモンストレーションを指をくわえて見ている間に、彼はその革新性に感心していた。,figurative,指をくわえる,Enhanced-prompting
誰も解けなかった問題を解いたので、彼はクラスメイトに対して鼻を鳴らす態度をとった。,figurative,鼻を鳴らす,Zero-shot
彼女の急な態度の変化に、周りの人は皆首をひねった。,figurative,首をひねる,Zero-shot
難しいプロジェクトに取り組む際には、チームメンバー同士で腹を割って意見を交換することが成功の鍵です。,figurative,腹を割る,Zero-shot
新しいプロジェクトに取り組む際、私たちは型にはまる考え方を捨て、革新的なアイデアを求めるべきだ。,figurative,型にはまる,Zero-shot
頭を痛めるほどの課題でも、彼女は解決策を見つけ出す才能がある。,figurative,頭を痛める,Enhanced-prompting
彼は熾烈な競争を抜け出し、業界のトップと肩を並べる存在になった。,figurative,肩を並べる,Zero-shot
無事に大学を卒業し、親に感謝を伝える時、感謝の気持ちで胸が詰まって何も言えなくなった。,figurative,胸が詰まる,Zero-shot
友人が悩み事を抱えていると知り、腹を割って話を聞くことにした。,figurative,腹を割る,Zero-shot
自然保護の重要性が今、世界中で頭をもたげてきており、多くの人が行動を起こし始めている。,figurative,頭をもたげる,Enhanced-prompting
あの事件がもたらした不信感はいまだに若干、関係性に尾を引いて作用しています。,figurative,尾を引く,Enhanced-prompting
彼は初勝利により、少しあぐらをかいてしまい、次の試合で敗れた。,figurative,あぐらをかく,Zero-shot
新しいカフェが開店した当初は行列ができるほどだったが、数ヶ月後にはその熱が冷めて客足が遠のいた。,figurative,熱が冷める,Zero-shot
せっかくの旅行だ、昨日の小さないさかいは水に流して楽しもう。,figurative,水に流す,Zero-shot
これからの休暇計画を楽しみにしていたが、急な仕事の依頼が水を差される形となってしまった。,figurative,水を差す,Zero-shot
昨日の議論は今はもう水に流すべきだ。今日は新しいスタートを切る。,figurative,水に流す,Enhanced-prompting
言われたことがすぐ右から左へと流れてしまい、何度も同じミスを繰り返す。,figurative,右から左,Zero-shot
我々は次の会議でどの環境問題に焦点を当て、頭を痛めるべきでしょうか？,figurative,頭を痛める,Enhanced-prompting
演劇の公演が大盛況に終わり、主演女優は批評家からの賞賛に鼻が高い瞬間を味わった。,figurative,鼻が高い,Enhanced-prompting
連日の残業が続き、もはや疲労困憊で首が回らない。,figurative,首が回らない,Zero-shot
彼の温かい言葉に胸が詰まり、思わず涙が溢れた。,figurative,胸が詰まる,Zero-shot
彼女は新しい地での生活に早くも慣れ、すっかりその地に根を下ろすことに成功した。,figurative,根を下ろす,Zero-shot
プロジェクトのリーダーとして、彼女はチーム全体のモチベーションを引き上げるために弓を引くような努力をした。,figurative,弓を引く,Zero-shot
市場の動向が不透明になると、多くの投資家の予測も色を失うように不確かになった。,figurative,色を失う,Enhanced-prompting
事故の影響が尾を引き、彼は長期間リハビリを余儀なくされた。,figurative,尾を引く,Zero-shot
チームのコミュニケーションがうまくいかない時は、腹を割って意見を出し合うことが重要だ。,figurative,腹を割る,Zero-shot
彼女はこの業界での経験を積み重ね、知識とスキルでしっかりと根を張っている。,figurative,根を張る,Zero-shot
教授の講義は深い洞察に富むもので、しばしば私たちを首をひねるような問いに直面させる。,figurative,首をひねる,Zero-shot
彼の言葉一つ一つに込められた思いには、感服し頭が下がる。,figurative,頭が下がる,Zero-shot
部門間のコミュニケーションのスタイルは水と油のように異なり、橋渡しに苦労している。,figurative,水と油,Zero-shot
環境破壊のニュースを目にする度、胸が痛む思いが募る。,figurative,胸が痛む,Enhanced-prompting
社内での意見の不一致が続いているため、その新規事業の案はさしあたって棚に上げる形となった。,figurative,棚に上げる,Enhanced-prompting
今は他の優先事項が多いため、この新しいイニシアティブは棚に上げて、後で評価し直すことにする。,figurative,棚に上げる,Zero-shot
石川さんは会社に入社してから20年が経ち、その間に多くの変遷を経験しながらも、この会社にしっかり根を下ろし、若手社員の指導にも力を入れています。,figurative,根を下ろす,Enhanced-prompting
彼は人を食う厳しさで部下を指導するが、その結果は常に上出来だ。,figurative,人を食う,Zero-shot
彼は情報収集に「足が速い」ため、常に有益な知識を提供してくれる。,figurative,足が速い,Enhanced-prompting
新しい市場に参入しただけで満足せず、あぐらをかかずに更なる成長を追求する必要がある。,figurative,あぐらをかく,Zero-shot
そのドラマのクライマックスで、主人公が遂げた偉業に観客全員の胸が詰まる瞬間があった。,figurative,胸が詰まる,Enhanced-prompting
終盤に差し掛かると、両チームの選手たちは力の限りを尽くし、試合場内はまるで火花を散らすような壮絶な攻防が繰り広げられた。,figurative,火花を散らす,Enhanced-prompting
試合が進むにつれて、彼のプレイはどんどん脂が乗ってきている。,figurative,脂が乗る,Zero-shot
彼の将来のビジョンがはっきりしないため、進むべき道が宙に浮いている。,figurative,宙に浮く,Zero-shot
現在の市場での位置づけには、解決策としての手が必ずしもないわけではない。,figurative,手がない,Enhanced-prompting
人々が災害で苦しむ姿をニュースで見るとうち、胸が痛む。,figurative,胸が痛む,Zero-shot
大切な試験の前には、彼女は集中力を高め、弓を引くように全ての注意力を問題解決に向けた。,figurative,弓を引く,Zero-shot
どうしてこんなにもチームの意見がまとまらず、私は頭を痛めるのでしょうか？,figurative,頭を痛める,Enhanced-prompting
科学技術の進歩が季節の幕を開け、未解決問題に新たな光を当てることになった。,figurative,幕を開ける,Zero-shot
当面の計画で手一杯なので、新しい提案は一旦棚に上げて保留することにしました。,figurative,棚に上げる,Zero-shot
彼の新作映画の公開が近づき、映画界における新たな幕が開けた。,figurative,幕が開く,Zero-shot
彼は新たなプロジェクト提案が採用された時、部屋の中で自慢げに鼻を鳴らして喜んだ。,figurative,鼻を鳴らす,Zero-shot
私たちの新製品は市場において他のトップブランドと肩を並べて評価されています。,figurative,肩を並べる,Zero-shot
経済危機がこんな形で頭をもたげるとは、誰も想像していなかった。,figurative,頭をもたげる,Enhanced-prompting
講演会での壮絶な生い立ちを語る話者の声に、会場全体が感動で胸が詰まった。,figurative,胸が詰まる,Zero-shot
彼は友人の突然の行動に首をひねり、その理由を理解しようと努力した。,figurative,首をひねる,Enhanced-prompting
学校の成績が一番だったため、彼は同級生に対して自信満々に鼻を鳴らした。,figurative,鼻を鳴らす,Zero-shot
娘が初めて「ママ」と言ったその瞬間、喜びと驚きで胸が詰まった。,figurative,胸が詰まる,Enhanced-prompting
新しいプロジェクトでは、若手とベテランが肩を並べて働いている。,figurative,肩を並べる,Zero-shot
最新の展示が幕を開け、多くの人々がその革新的なアートに触れあうことができた。,figurative,幕を開ける,Zero-shot
環境保護に尽力する彼の行動を見ていると、自然と頭が下がる思いです。,figurative,頭が下がる,Enhanced-prompting
急なエレベーターの停止により、箱の中で息が詰まる感じがした。,figurative,息が詰まる,Zero-shot
地区のサッカー大会で優勝したことが、コーチを非常に鼻が高い気持ちにさせました。,figurative,鼻が高い,Enhanced-prompting
試合の前日になって主力選手が怪我をしたことがチームの士気に水を差した。,figurative,水を差す,Zero-shot
隣人からのクレームは常に彼にとっては右から左だった; 彼は決して真剣に取り合わなかった。,figurative,右から左,Enhanced-prompting
計算ミスが発見され、それが今後の予算策定をより一層頭を痛めるものにしている。,figurative,頭を痛める,Enhanced-prompting
新たに始めたヨガクラスに彼女はすっかり熱を上げ、週に数回のクラスに参加している。,figurative,熱を上げる,Zero-shot
彼は会議の場で弓を引くように、慎重かつ力強く意見をまとめ上げた。,figurative,弓を引く,Zero-shot
熱狂的なファンだった彼も、失望が重なり、次第に色を失って応援をやめてしまった。,figurative,色を失う,Zero-shot
彼女は世界各地を旅したが、最終的には故郷に戻り、そこに骨を埋めることを決めた。,figurative,骨を埋める,Zero-shot
新しい技術が社会に導入されてから時間が経ち、今では日常生活に根を張り深く浸透している。,figurative,根を張る,Zero-shot
